date,line,ridership,ridership_2019,ridership_2018
2019-03-01,265,1400.0,1355.5,1347.6666666666667
2019-04-01,265,1387.0,1355.5,1347.6666666666667
2019-05-01,265,1422.0,1355.5,1347.6666666666667
2019-06-01,265,1317.0,1355.5,1347.6666666666667
2019-07-01,265,1211.0,1355.5,1347.6666666666667
2019-08-01,265,1346.0,1355.5,1347.6666666666667
2019-09-01,265,1519.0,1355.5,1347.6666666666667
2020-01-01,265,1267.0,1355.5,1347.6666666666667
2020-10-01,265,563.0,1355.5,1347.6666666666667
2020-11-01,265,571.0,1355.5,1347.6666666666667
2020-12-01,265,527.0,1355.5,1347.6666666666667
2020-02-01,265,1380.0,1355.5,1347.6666666666667
2020-03-01,265,892.0,1355.5,1347.6666666666667
2020-04-01,265,347.0,1355.5,1347.6666666666667
2020-05-01,265,403.0,1355.5,1347.6666666666667
2020-06-01,265,495.0,1355.5,1347.6666666666667
2020-07-01,265,535.0,1355.5,1347.6666666666667
2020-08-01,265,542.0,1355.5,1347.6666666666667
2020-09-01,265,556.0,1355.5,1347.6666666666667
2021-01-01,265,494.0,1355.5,1347.6666666666667
2021-02-01,265,566.0,1355.5,1347.6666666666667
2019-10-01,266,5166.0,4750.666666666667,4682.083333333333
2019-11-01,266,4776.0,4750.666666666667,4682.083333333333
2019-12-01,266,4443.0,4750.666666666667,4682.083333333333
2019-02-01,266,4622.0,4750.666666666667,4682.083333333333
2019-03-01,266,4722.0,4750.666666666667,4682.083333333333
2019-04-01,266,4897.0,4750.666666666667,4682.083333333333
2019-05-01,266,4969.0,4750.666666666667,4682.083333333333
2019-06-01,266,4701.0,4750.666666666667,4682.083333333333
2019-07-01,266,4573.0,4750.666666666667,4682.083333333333
2019-08-01,266,4726.0,4750.666666666667,4682.083333333333
2019-09-01,266,5120.0,4750.666666666667,4682.083333333333
2020-01-01,266,4652.0,4750.666666666667,4682.083333333333
2020-10-01,266,2462.0,4750.666666666667,4682.083333333333
2020-11-01,266,2501.0,4750.666666666667,4682.083333333333
2020-12-01,266,2260.0,4750.666666666667,4682.083333333333
2020-02-01,266,4797.0,4750.666666666667,4682.083333333333
2020-03-01,266,3168.0,4750.666666666667,4682.083333333333
2020-04-01,266,1588.0,4750.666666666667,4682.083333333333
2020-05-01,266,1516.0,4750.666666666667,4682.083333333333
2020-06-01,266,1887.0,4750.666666666667,4682.083333333333
2020-07-01,266,2165.0,4750.666666666667,4682.083333333333
2020-08-01,266,2265.0,4750.666666666667,4682.083333333333
2020-09-01,266,2376.0,4750.666666666667,4682.083333333333
2021-01-01,266,2096.0,4750.666666666667,4682.083333333333
2021-02-01,266,2293.0,4750.666666666667,4682.083333333333
2019-10-01,267,3213.0,2795.0833333333335,2876.5
2019-11-01,267,2924.0,2795.0833333333335,2876.5
2019-12-01,267,2507.0,2795.0833333333335,2876.5
2019-02-01,267,2757.0,2795.0833333333335,2876.5
2019-03-01,267,2878.0,2795.0833333333335,2876.5
2019-04-01,267,2859.0,2795.0833333333335,2876.5
2019-05-01,267,2844.0,2795.0833333333335,2876.5
2019-06-01,267,2602.0,2795.0833333333335,2876.5
2019-07-01,267,2524.0,2795.0833333333335,2876.5
2019-08-01,267,2628.0,2795.0833333333335,2876.5
2019-09-01,267,3237.0,2795.0833333333335,2876.5
2020-01-01,267,2615.0,2795.0833333333335,2876.5
2020-10-01,267,841.0,2795.0833333333335,2876.5
2020-11-01,267,843.0,2795.0833333333335,2876.5
2020-12-01,267,743.0,2795.0833333333335,2876.5
2020-02-01,267,2873.0,2795.0833333333335,2876.5
2020-03-01,267,1711.0,2795.0833333333335,2876.5
2020-04-01,267,640.0,2795.0833333333335,2876.5
2020-05-01,267,576.0,2795.0833333333335,2876.5
2020-06-01,267,735.0,2795.0833333333335,2876.5
2020-07-01,267,760.0,2795.0833333333335,2876.5
2020-08-01,267,769.0,2795.0833333333335,2876.5
2020-09-01,267,796.0,2795.0833333333335,2876.5
2021-01-01,267,705.0,2795.0833333333335,2876.5
2021-02-01,267,767.0,2795.0833333333335,2876.5
2019-10-01,268,1806.0,1711.1666666666667,1765.4166666666667
2019-11-01,268,1744.0,1711.1666666666667,1765.4166666666667
2019-12-01,268,1657.0,1711.1666666666667,1765.4166666666667
2019-02-01,268,1613.0,1711.1666666666667,1765.4166666666667
2019-03-01,268,1570.0,1711.1666666666667,1765.4166666666667
2019-04-01,268,1720.0,1711.1666666666667,1765.4166666666667
2019-05-01,268,1703.0,1711.1666666666667,1765.4166666666667
2019-06-01,268,1884.0,1711.1666666666667,1765.4166666666667
2019-07-01,268,1786.0,1711.1666666666667,1765.4166666666667
2019-08-01,268,1709.0,1711.1666666666667,1765.4166666666667
2019-09-01,268,1786.0,1711.1666666666667,1765.4166666666667
2020-01-01,268,1593.0,1711.1666666666667,1765.4166666666667
2020-10-01,268,648.0,1711.1666666666667,1765.4166666666667
2020-11-01,268,665.0,1711.1666666666667,1765.4166666666667
2020-12-01,268,615.0,1711.1666666666667,1765.4166666666667
2020-02-01,268,1650.0,1711.1666666666667,1765.4166666666667
2020-03-01,268,967.0,1711.1666666666667,1765.4166666666667
2020-04-01,268,363.0,1711.1666666666667,1765.4166666666667
2020-05-01,268,407.0,1711.1666666666667,1765.4166666666667
2020-06-01,268,531.0,1711.1666666666667,1765.4166666666667
2020-07-01,268,578.0,1711.1666666666667,1765.4166666666667
2020-08-01,268,591.0,1711.1666666666667,1765.4166666666667
2020-09-01,268,614.0,1711.1666666666667,1765.4166666666667
2021-01-01,268,570.0,1711.1666666666667,1765.4166666666667
2021-02-01,268,649.0,1711.1666666666667,1765.4166666666667
2019-10-01,28/728,14511.0,13953.416666666666,14786.0
2019-11-01,28/728,13873.0,13953.416666666666,14786.0
2019-12-01,28/728,13140.0,13953.416666666666,14786.0
2019-02-01,28/728,13820.0,13953.416666666666,14786.0
2019-03-01,28/728,13870.0,13953.416666666666,14786.0
2019-04-01,28/728,14256.0,13953.416666666666,14786.0
2019-05-01,28/728,14530.0,13953.416666666666,14786.0
2019-06-01,28/728,13810.0,13953.416666666666,14786.0
2019-07-01,28/728,13963.0,13953.416666666666,14786.0
2019-08-01,28/728,13828.0,13953.416666666666,14786.0
2019-09-01,28/728,14678.0,13953.416666666666,14786.0
2020-01-01,28/728,13398.0,13953.416666666666,14786.0
2020-10-01,28/728,7700.0,13953.416666666666,14786.0
2020-11-01,28/728,7501.0,13953.416666666666,14786.0
2020-12-01,28/728,7570.0,13953.416666666666,14786.0
2020-02-01,28/728,13900.0,13953.416666666666,14786.0
2020-03-01,28/728,8438.0,13953.416666666666,14786.0
2020-04-01,28/728,3662.0,13953.416666666666,14786.0
2020-05-01,28/728,5517.0,13953.416666666666,14786.0
2020-06-01,28/728,6829.0,13953.416666666666,14786.0
2020-07-01,28/728,6891.0,13953.416666666666,14786.0
2020-08-01,28/728,7161.0,13953.416666666666,14786.0
2020-09-01,28/728,7503.0,13953.416666666666,14786.0
2021-01-01,28/728,5714.0,13953.416666666666,14786.0
2021-02-01,28/728,6613.0,13953.416666666666,14786.0
2019-10-01,30,12655.0,11879.666666666666,12439.416666666666
2019-11-01,30,11879.0,11879.666666666666,12439.416666666666
2019-12-01,30,11319.0,11879.666666666666,12439.416666666666
2019-02-01,30,11654.0,11879.666666666666,12439.416666666666
2019-03-01,30,12021.0,11879.666666666666,12439.416666666666
2019-04-01,30,12019.0,11879.666666666666,12439.416666666666
2019-05-01,30,11997.0,11879.666666666666,12439.416666666666
2019-06-01,30,11810.0,11879.666666666666,12439.416666666666
2019-07-01,30,11681.0,11879.666666666666,12439.416666666666
2019-08-01,30,12003.0,11879.666666666666,12439.416666666666
2019-09-01,30,12521.0,11879.666666666666,12439.416666666666
2020-01-01,30,11355.0,11879.666666666666,12439.416666666666
2020-10-01,30,7153.0,11879.666666666666,12439.416666666666
2020-11-01,30,6849.0,11879.666666666666,12439.416666666666
2020-12-01,30,6149.0,11879.666666666666,12439.416666666666
2020-02-01,30,11875.0,11879.666666666666,12439.416666666666
2020-03-01,30,7785.0,11879.666666666666,12439.416666666666
2020-04-01,30,3861.0,11879.666666666666,12439.416666666666
2020-05-01,30,4991.0,11879.666666666666,12439.416666666666
2020-06-01,30,5955.0,11879.666666666666,12439.416666666666
2020-07-01,30,6369.0,11879.666666666666,12439.416666666666
2020-08-01,30,6617.0,11879.666666666666,12439.416666666666
2020-09-01,30,7008.0,11879.666666666666,12439.416666666666
2021-01-01,30,5562.0,11879.666666666666,12439.416666666666
2021-02-01,30,6358.0,11879.666666666666,12439.416666666666
2019-10-01,33,10916.0,10081.25,9960.75
2019-11-01,33,9897.0,10081.25,9960.75
2019-12-01,33,9364.0,10081.25,9960.75
2019-02-01,33,9794.0,10081.25,9960.75
2019-03-01,33,10084.0,10081.25,9960.75
2019-04-01,33,10129.0,10081.25,9960.75
2019-05-01,33,10488.0,10081.25,9960.75
2019-06-01,33,9915.0,10081.25,9960.75
2019-07-01,33,10011.0,10081.25,9960.75
2019-08-01,33,10293.0,10081.25,9960.75
2019-09-01,33,11066.0,10081.25,9960.75
2020-01-01,33,9706.0,10081.25,9960.75
2020-10-01,33,6093.0,10081.25,9960.75
2020-11-01,33,5911.0,10081.25,9960.75
2020-12-01,33,5408.0,10081.25,9960.75
2020-02-01,33,10327.0,10081.25,9960.75
2020-03-01,33,6600.0,10081.25,9960.75
2020-04-01,33,3004.0,10081.25,9960.75
2020-05-01,33,3457.0,10081.25,9960.75
2020-06-01,33,4538.0,10081.25,9960.75
2020-07-01,33,5529.0,10081.25,9960.75
2020-08-01,33,5765.0,10081.25,9960.75
2020-09-01,33,6004.0,10081.25,9960.75
2021-01-01,33,4935.0,10081.25,9960.75
2021-02-01,33,5713.0,10081.25,9960.75
2019-10-01,344,1453.0,1384.75,1469.1666666666667
2019-11-01,344,1350.0,1384.75,1469.1666666666667
2019-12-01,344,1304.0,1384.75,1469.1666666666667
2019-02-01,344,1373.0,1384.75,1469.1666666666667
2019-03-01,344,1384.0,1384.75,1469.1666666666667
2019-04-01,344,1390.0,1384.75,1469.1666666666667
2019-05-01,344,1428.0,1384.75,1469.1666666666667
2019-06-01,344,1380.0,1384.75,1469.1666666666667
2019-07-01,344,1381.0,1384.75,1469.1666666666667
2019-08-01,344,1397.0,1384.75,1469.1666666666667
2019-09-01,344,1476.0,1384.75,1469.1666666666667
2020-01-01,344,1356.0,1384.75,1469.1666666666667
2020-10-01,344,663.0,1384.75,1469.1666666666667
2020-11-01,344,637.0,1384.75,1469.1666666666667
2020-12-01,344,575.0,1384.75,1469.1666666666667
2020-02-01,344,1396.0,1384.75,1469.1666666666667
2020-03-01,344,921.0,1384.75,1469.1666666666667
2020-04-01,344,441.0,1384.75,1469.1666666666667
2020-05-01,344,437.0,1384.75,1469.1666666666667
2020-06-01,344,597.0,1384.75,1469.1666666666667
2020-07-01,344,633.0,1384.75,1469.1666666666667
2020-08-01,344,640.0,1384.75,1469.1666666666667
2020-09-01,344,679.0,1384.75,1469.1666666666667
2021-01-01,344,537.0,1384.75,1469.1666666666667
2021-02-01,344,610.0,1384.75,1469.1666666666667
2019-10-01,35,8564.0,7702.416666666667,7982.416666666667
2019-11-01,35,7622.0,7702.416666666667,7982.416666666667
2019-12-01,35,6834.0,7702.416666666667,7982.416666666667
2019-02-01,35,7699.0,7702.416666666667,7982.416666666667
2019-03-01,35,7876.0,7702.416666666667,7982.416666666667
2019-04-01,35,7767.0,7702.416666666667,7982.416666666667
2019-05-01,35,8132.0,7702.416666666667,7982.416666666667
2019-06-01,35,7623.0,7702.416666666667,7982.416666666667
2019-07-01,35,6993.0,7702.416666666667,7982.416666666667
2019-08-01,35,7581.0,7702.416666666667,7982.416666666667
2019-09-01,35,8642.0,7702.416666666667,7982.416666666667
2020-01-01,35,7168.0,7702.416666666667,7982.416666666667
2020-10-01,35,3689.0,7702.416666666667,7982.416666666667
2020-11-01,35,3532.0,7702.416666666667,7982.416666666667
2020-12-01,35,3203.0,7702.416666666667,7982.416666666667
2020-02-01,35,8000.0,7702.416666666667,7982.416666666667
2020-03-01,35,5049.0,7702.416666666667,7982.416666666667
2020-04-01,35,2314.0,7702.416666666667,7982.416666666667
2020-05-01,35,2386.0,7702.416666666667,7982.416666666667
2020-06-01,35,2959.0,7702.416666666667,7982.416666666667
2020-07-01,35,3214.0,7702.416666666667,7982.416666666667
2020-08-01,35,3373.0,7702.416666666667,7982.416666666667
2020-09-01,35,3528.0,7702.416666666667,7982.416666666667
2021-01-01,35,3000.0,7702.416666666667,7982.416666666667
2021-02-01,35,3302.0,7702.416666666667,7982.416666666667
2019-10-01,4,15595.0,14543.083333333334,14717.083333333334
2019-11-01,4,14569.0,14543.083333333334,14717.083333333334
2019-12-01,4,13798.0,14543.083333333334,14717.083333333334
2019-02-01,4,14177.0,14543.083333333334,14717.083333333334
2019-03-01,4,14566.0,14543.083333333334,14717.083333333334
2019-04-01,4,14401.0,14543.083333333334,14717.083333333334
2019-05-01,4,14632.0,14543.083333333334,14717.083333333334
2019-06-01,4,14545.0,14543.083333333334,14717.083333333334
2019-07-01,4,14467.0,14543.083333333334,14717.083333333334
2019-08-01,4,14899.0,14543.083333333334,14717.083333333334
2019-09-01,4,15619.0,14543.083333333334,14717.083333333334
2020-01-01,4,14039.0,14543.083333333334,14717.083333333334
2020-10-01,4,9465.0,14543.083333333334,14717.083333333334
2020-11-01,4,9293.0,14543.083333333334,14717.083333333334
2020-12-01,4,8460.0,14543.083333333334,14717.083333333334
2020-02-01,4,15192.0,14543.083333333334,14717.083333333334
2020-03-01,4,9725.0,14543.083333333334,14717.083333333334
2020-04-01,4,5033.0,14543.083333333334,14717.083333333334
2020-05-01,4,6449.0,14543.083333333334,14717.083333333334
2020-06-01,4,7614.0,14543.083333333334,14717.083333333334
2020-07-01,4,8604.0,14543.083333333334,14717.083333333334
2020-08-01,4,8895.0,14543.083333333334,14717.083333333334
2020-09-01,4,9384.0,14543.083333333334,14717.083333333334
2021-01-01,4,8180.0,14543.083333333334,14717.083333333334
2021-02-01,4,8673.0,14543.083333333334,14717.083333333334
2019-10-01,40/740,16855.0,16143.333333333334,16748.166666666668
2019-11-01,40/740,15620.0,16143.333333333334,16748.166666666668
2019-12-01,40/740,15085.0,16143.333333333334,16748.166666666668
2019-02-01,40/740,16138.0,16143.333333333334,16748.166666666668
2019-03-01,40/740,16522.0,16143.333333333334,16748.166666666668
2019-04-01,40/740,16506.0,16143.333333333334,16748.166666666668
2019-05-01,40/740,16811.0,16143.333333333334,16748.166666666668
2019-06-01,40/740,16941.0,16143.333333333334,16748.166666666668
2019-07-01,40/740,15812.0,16143.333333333334,16748.166666666668
2019-08-01,40/740,15715.0,16143.333333333334,16748.166666666668
2019-09-01,40/740,16733.0,16143.333333333334,16748.166666666668
2020-01-01,40/740,15619.0,16143.333333333334,16748.166666666668
2020-10-01,40/740,10554.0,16143.333333333334,16748.166666666668
2020-11-01,40/740,10582.0,16143.333333333334,16748.166666666668
2020-12-01,40/740,9798.0,16143.333333333334,16748.166666666668
2020-02-01,40/740,16715.0,16143.333333333334,16748.166666666668
2020-03-01,40/740,11476.0,16143.333333333334,16748.166666666668
2020-04-01,40/740,6368.0,16143.333333333334,16748.166666666668
2020-05-01,40/740,7858.0,16143.333333333334,16748.166666666668
2020-06-01,40/740,9188.0,16143.333333333334,16748.166666666668
2020-07-01,40/740,9853.0,16143.333333333334,16748.166666666668
2020-08-01,40/740,10323.0,16143.333333333334,16748.166666666668
2020-09-01,40/740,10250.0,16143.333333333334,16748.166666666668
2021-01-01,40/740,8762.0,16143.333333333334,16748.166666666668
2021-02-01,40/740,9069.0,16143.333333333334,16748.166666666668
2019-10-01,442,183.0,167.75,187.0
2019-11-01,442,165.0,167.75,187.0
2019-12-01,442,147.0,167.75,187.0
2019-02-01,442,175.0,167.75,187.0
2019-03-01,442,172.0,167.75,187.0
2019-04-01,442,172.0,167.75,187.0
2019-05-01,442,173.0,167.75,187.0
2019-06-01,442,180.0,167.75,187.0
2019-07-01,442,159.0,167.75,187.0
2019-08-01,442,155.0,167.75,187.0
2019-09-01,442,170.0,167.75,187.0
2020-01-01,442,139.0,167.75,187.0
2020-02-01,442,145.0,167.75,187.0
2020-03-01,442,104.0,167.75,187.0
2020-04-01,442,63.0,167.75,187.0
2019-10-01,45/745,21324.0,19962.166666666668,20210.666666666668
2019-11-01,45/745,19360.0,19962.166666666668,20210.666666666668
2019-12-01,45/745,18168.0,19962.166666666668,20210.666666666668
2019-02-01,45/745,19966.0,19962.166666666668,20210.666666666668
2019-03-01,45/745,20467.0,19962.166666666668,20210.666666666668
2019-04-01,45/745,19861.0,19962.166666666668,20210.666666666668
2019-05-01,45/745,20313.0,19962.166666666668,20210.666666666668
2019-06-01,45/745,20493.0,19962.166666666668,20210.666666666668
2019-07-01,45/745,19434.0,19962.166666666668,20210.666666666668
2019-08-01,45/745,20101.0,19962.166666666668,20210.666666666668
2019-09-01,45/745,21355.0,19962.166666666668,20210.666666666668
2020-01-01,45/745,18722.0,19962.166666666668,20210.666666666668
2020-10-01,45/745,11440.0,19962.166666666668,20210.666666666668
2020-11-01,45/745,11769.0,19962.166666666668,20210.666666666668
2020-12-01,45/745,10449.0,19962.166666666668,20210.666666666668
2020-02-01,45/745,19484.0,19962.166666666668,20210.666666666668
2020-03-01,45/745,12610.0,19962.166666666668,20210.666666666668
2020-04-01,45/745,5987.0,19962.166666666668,20210.666666666668
2020-05-01,45/745,8166.0,19962.166666666668,20210.666666666668
2020-06-01,45/745,9319.0,19962.166666666668,20210.666666666668
2020-07-01,45/745,10158.0,19962.166666666668,20210.666666666668
2020-08-01,45/745,10769.0,19962.166666666668,20210.666666666668
2020-09-01,45/745,11398.0,19962.166666666668,20210.666666666668
2021-01-01,45/745,7901.0,19962.166666666668,20210.666666666668
2021-02-01,45/745,9123.0,19962.166666666668,20210.666666666668
2019-10-01,460,5332.0,4881.166666666667,4583.083333333333
2019-11-01,460,4846.0,4881.166666666667,4583.083333333333
2019-12-01,460,4406.0,4881.166666666667,4583.083333333333
2019-02-01,460,4571.0,4881.166666666667,4583.083333333333
2019-03-01,460,4754.0,4881.166666666667,4583.083333333333
2019-04-01,460,4936.0,4881.166666666667,4583.083333333333
2019-05-01,460,4893.0,4881.166666666667,4583.083333333333
2019-06-01,460,5050.0,4881.166666666667,4583.083333333333
2019-07-01,460,5016.0,4881.166666666667,4583.083333333333
2019-08-01,460,5149.0,4881.166666666667,4583.083333333333
2019-09-01,460,5315.0,4881.166666666667,4583.083333333333
2020-01-01,460,4575.0,4881.166666666667,4583.083333333333
2020-10-01,460,2741.0,4881.166666666667,4583.083333333333
2020-11-01,460,2732.0,4881.166666666667,4583.083333333333
2020-12-01,460,2435.0,4881.166666666667,4583.083333333333
2020-02-01,460,4764.0,4881.166666666667,4583.083333333333
2020-03-01,460,3257.0,4881.166666666667,4583.083333333333
2020-04-01,460,1704.0,4881.166666666667,4583.083333333333
2020-05-01,460,1868.0,4881.166666666667,4583.083333333333
2020-06-01,460,2210.0,4881.166666666667,4583.083333333333
2020-07-01,460,2423.0,4881.166666666667,4583.083333333333
2020-08-01,460,2476.0,4881.166666666667,4583.083333333333
2020-09-01,460,2638.0,4881.166666666667,4583.083333333333
2021-01-01,460,2398.0,4881.166666666667,4583.083333333333
2021-02-01,460,2544.0,4881.166666666667,4583.083333333333
2019-10-01,487,3747.0,3417.8333333333335,3506.75
2019-11-01,487,3434.0,3417.8333333333335,3506.75
2019-12-01,487,3080.0,3417.8333333333335,3506.75
2019-02-01,487,3475.0,3417.8333333333335,3506.75
2019-03-01,487,3543.0,3417.8333333333335,3506.75
2019-04-01,487,3542.0,3417.8333333333335,3506.75
2019-05-01,487,3419.0,3417.8333333333335,3506.75
2019-06-01,487,3152.0,3417.8333333333335,3506.75
2019-07-01,487,3120.0,3417.8333333333335,3506.75
2019-08-01,487,3403.0,3417.8333333333335,3506.75
2019-09-01,487,3875.0,3417.8333333333335,3506.75
2020-01-01,487,3226.0,3417.8333333333335,3506.75
2020-10-01,487,897.0,3417.8333333333335,3506.75
2020-11-01,487,857.0,3417.8333333333335,3506.75
2020-12-01,487,709.0,3417.8333333333335,3506.75
2020-02-01,487,3436.0,3417.8333333333335,3506.75
2020-03-01,487,1963.0,3417.8333333333335,3506.75
2020-04-01,487,546.0,3417.8333333333335,3506.75
2020-05-01,487,625.0,3417.8333333333335,3506.75
2020-06-01,487,744.0,3417.8333333333335,3506.75
2020-07-01,487,777.0,3417.8333333333335,3506.75
2020-08-01,487,839.0,3417.8333333333335,3506.75
2020-09-01,487,879.0,3417.8333333333335,3506.75
2021-01-01,487,644.0,3417.8333333333335,3506.75
2021-02-01,487,699.0,3417.8333333333335,3506.75
2019-10-01,501,1640.0,1474.8333333333333,1428.0833333333333
2019-11-01,501,1529.0,1474.8333333333333,1428.0833333333333
2019-12-01,501,1335.0,1474.8333333333333,1428.0833333333333
2019-02-01,501,1385.0,1474.8333333333333,1428.0833333333333
2019-03-01,501,1415.0,1474.8333333333333,1428.0833333333333
2019-04-01,501,1437.0,1474.8333333333333,1428.0833333333333
2019-05-01,501,1503.0,1474.8333333333333,1428.0833333333333
2019-06-01,501,1486.0,1474.8333333333333,1428.0833333333333
2019-07-01,501,1450.0,1474.8333333333333,1428.0833333333333
2019-08-01,501,1521.0,1474.8333333333333,1428.0833333333333
2019-09-01,501,1625.0,1474.8333333333333,1428.0833333333333
2020-01-01,501,1451.0,1474.8333333333333,1428.0833333333333
2020-10-01,501,411.0,1474.8333333333333,1428.0833333333333
2020-11-01,501,407.0,1474.8333333333333,1428.0833333333333
2020-12-01,501,355.0,1474.8333333333333,1428.0833333333333
2020-02-01,501,1465.0,1474.8333333333333,1428.0833333333333
2020-03-01,501,1096.0,1474.8333333333333,1428.0833333333333
2020-04-01,501,418.0,1474.8333333333333,1428.0833333333333
2020-05-01,501,313.0,1474.8333333333333,1428.0833333333333
2020-06-01,501,347.0,1474.8333333333333,1428.0833333333333
2020-07-01,501,378.0,1474.8333333333333,1428.0833333333333
2020-08-01,501,392.0,1474.8333333333333,1428.0833333333333
2020-09-01,501,396.0,1474.8333333333333,1428.0833333333333
2021-01-01,501,359.0,1474.8333333333333,1428.0833333333333
2021-02-01,501,378.0,1474.8333333333333,1428.0833333333333
2019-10-01,51,24650.0,23427.333333333332,23614.75
2019-11-01,51,22478.0,23427.333333333332,23614.75
2019-12-01,51,21528.0,23427.333333333332,23614.75
2019-02-01,51,23295.0,23427.333333333332,23614.75
2019-03-01,51,23503.0,23427.333333333332,23614.75
2019-04-01,51,24002.0,23427.333333333332,23614.75
2019-05-01,51,24099.0,23427.333333333332,23614.75
2019-06-01,51,23948.0,23427.333333333332,23614.75
2019-07-01,51,23253.0,23427.333333333332,23614.75
2019-08-01,51,23813.0,23427.333333333332,23614.75
2019-09-01,51,24745.0,23427.333333333332,23614.75
2020-01-01,51,21979.0,23427.333333333332,23614.75
2020-10-01,51,15261.0,23427.333333333332,23614.75
2020-11-01,51,15478.0,23427.333333333332,23614.75
2020-12-01,51,14537.0,23427.333333333332,23614.75
2020-02-01,51,23360.0,23427.333333333332,23614.75
2020-03-01,51,15722.0,23427.333333333332,23614.75
2020-04-01,51,8813.0,23427.333333333332,23614.75
2020-05-01,51,10525.0,23427.333333333332,23614.75
2020-06-01,51,12170.0,23427.333333333332,23614.75
2020-07-01,51,14665.0,23427.333333333332,23614.75
2020-08-01,51,15152.0,23427.333333333332,23614.75
2020-09-01,51,15544.0,23427.333333333332,23614.75
2021-01-01,51,13026.0,23427.333333333332,23614.75
2021-02-01,51,13875.0,23427.333333333332,23614.75
2019-10-01,53,12797.0,11575.454545454546,11514.916666666666
2019-11-01,53,11536.0,11575.454545454546,11514.916666666666
2019-12-01,53,10553.0,11575.454545454546,11514.916666666666
2019-02-01,53,11278.0,11575.454545454546,11514.916666666666
2019-03-01,53,11660.0,11575.454545454546,11514.916666666666
2019-04-01,53,11611.0,11575.454545454546,11514.916666666666
2019-06-01,53,11282.0,11575.454545454546,11514.916666666666
2019-07-01,53,11404.0,11575.454545454546,11514.916666666666
2019-08-01,53,11815.0,11575.454545454546,11514.916666666666
2019-09-01,53,12999.0,11575.454545454546,11514.916666666666
2020-01-01,53,10976.0,11575.454545454546,11514.916666666666
2020-10-01,53,6664.0,11575.454545454546,11514.916666666666
2020-11-01,53,6468.0,11575.454545454546,11514.916666666666
2020-12-01,53,5998.0,11575.454545454546,11514.916666666666
2020-02-01,53,11852.0,11575.454545454546,11514.916666666666
2020-03-01,53,7831.0,11575.454545454546,11514.916666666666
2020-04-01,53,3991.0,11575.454545454546,11514.916666666666
2020-05-01,53,4306.0,11575.454545454546,11514.916666666666
2020-06-01,53,4986.0,11575.454545454546,11514.916666666666
2020-07-01,53,6008.0,11575.454545454546,11514.916666666666
2020-08-01,53,6351.0,11575.454545454546,11514.916666666666
2020-09-01,53,6612.0,11575.454545454546,11514.916666666666
2021-01-01,53,5351.0,11575.454545454546,11514.916666666666
2021-02-01,53,6239.0,11575.454545454546,11514.916666666666
2019-10-01,534,1618.0,1535.4166666666667,1517.8333333333333
2019-11-01,534,1478.0,1535.4166666666667,1517.8333333333333
2019-12-01,534,1380.0,1535.4166666666667,1517.8333333333333
2019-02-01,534,1340.0,1535.4166666666667,1517.8333333333333
2019-03-01,534,1439.0,1535.4166666666667,1517.8333333333333
2019-04-01,534,1534.0,1535.4166666666667,1517.8333333333333
2019-05-01,534,1546.0,1535.4166666666667,1517.8333333333333
2019-06-01,534,1580.0,1535.4166666666667,1517.8333333333333
2019-07-01,534,1697.0,1535.4166666666667,1517.8333333333333
2019-08-01,534,1758.0,1535.4166666666667,1517.8333333333333
2019-09-01,534,1752.0,1535.4166666666667,1517.8333333333333
2020-01-01,534,1473.0,1535.4166666666667,1517.8333333333333
2020-10-01,534,875.0,1535.4166666666667,1517.8333333333333
2020-11-01,534,790.0,1535.4166666666667,1517.8333333333333
2020-12-01,534,686.0,1535.4166666666667,1517.8333333333333
2020-02-01,534,1502.0,1535.4166666666667,1517.8333333333333
2020-03-01,534,1015.0,1535.4166666666667,1517.8333333333333
2020-04-01,534,580.0,1535.4166666666667,1517.8333333333333
2020-05-01,534,566.0,1535.4166666666667,1517.8333333333333
2020-06-01,534,667.0,1535.4166666666667,1517.8333333333333
2020-07-01,534,823.0,1535.4166666666667,1517.8333333333333
2020-08-01,534,878.0,1535.4166666666667,1517.8333333333333
2020-09-01,534,904.0,1535.4166666666667,1517.8333333333333
2021-01-01,534,696.0,1535.4166666666667,1517.8333333333333
2021-02-01,534,734.0,1535.4166666666667,1517.8333333333333
2019-10-01,55,8199.0,7276.166666666667,6974.666666666667
2019-11-01,55,7311.0,7276.166666666667,6974.666666666667
2019-12-01,55,6461.0,7276.166666666667,6974.666666666667
2019-02-01,55,7182.0,7276.166666666667,6974.666666666667
2019-03-01,55,7365.0,7276.166666666667,6974.666666666667
2019-04-01,55,7161.0,7276.166666666667,6974.666666666667
2019-05-01,55,7487.0,7276.166666666667,6974.666666666667
2019-06-01,55,7370.0,7276.166666666667,6974.666666666667
2019-07-01,55,6931.0,7276.166666666667,6974.666666666667
2019-08-01,55,7279.0,7276.166666666667,6974.666666666667
2019-09-01,55,8308.0,7276.166666666667,6974.666666666667
2020-01-01,55,6701.0,7276.166666666667,6974.666666666667
2020-10-01,55,3681.0,7276.166666666667,6974.666666666667
2020-11-01,55,3715.0,7276.166666666667,6974.666666666667
2020-12-01,55,3611.0,7276.166666666667,6974.666666666667
2020-02-01,55,7443.0,7276.166666666667,6974.666666666667
2020-03-01,55,4562.0,7276.166666666667,6974.666666666667
2020-04-01,55,2093.0,7276.166666666667,6974.666666666667
2020-05-01,55,2573.0,7276.166666666667,6974.666666666667
