Route,Service Hours Canceled,Service Hours Run,Trips Canceled,Trips Run,Percent of Service Hours Canceled,Percent of Trips Canceled
205,0 days 18:15:00,2 days 03:56:00,11,30,26.003324625979577,26.829268292682926
125,0 days 20:19:00,2 days 19:39:00,13,45,23.095869647593787,22.413793103448278
232,0 days 16:24:00,3 days 22:06:00,9,56,14.841628959276019,13.846153846153847
603,0 days 14:17:00,4 days 21:51:00,13,110,10.80978809283552,10.56910569105691
35/38,0 days 08:12:00,3 days 05:48:00,10,89,9.534883720930232,10.1010101010101
294,0 days 01:42:00,2 days 06:57:00,2,68,3.000882612533098,2.857142857142857
45,0 days 06:10:00,9 days 04:23:00,5,178,2.721989259177518,2.73224043715847
166,0 days 00:58:00,2 days 10:43:00,1,66,1.61965931304105,1.492537313432836
212,0 days 01:13:00,4 days 23:22:00,1,102,1.0089841050449204,0.970873786407767
105,0 days 01:38:00,7 days 16:45:00,1,136,0.8763301439685236,0.7299270072992701
180,0 days 01:25:00,7 days 06:32:00,1,136,0.8051529790660226,0.7299270072992701
210,0 days 01:36:00,9 days 07:43:00,1,155,0.7101116946519713,0.6410256410256411
2,0 days 01:44:00,11 days 14:37:00,1,168,0.6182747755781464,0.591715976331361
4,0 days 01:38:00,13 days 16:34:00,1,201,0.49464970724813245,0.49504950495049505
720,0 days 01:24:00,11 days 22:12:00,1,240,0.48678720445062584,0.4149377593360996
204,0 days 01:00:00,8 days 20:05:00,1,180,0.4692999608916699,0.5524861878453039
207,0 days 00:50:00,9 days 21:09:00,1,206,0.35016457735135514,0.4830917874396135
40,0 days 00:00:00,10 days 17:44:00,0,145,0.0,0.0
344,0 days 00:00:00,1 days 06:18:00,0,33,0.0,0.0
28,0 days 00:00:00,6 days 06:47:00,0,137,0.0,0.0
577,0 days 00:00:00,2 days 09:58:00,0,56,0.0,0.0
287,0 days 00:00:00,0 days 12:44:00,0,34,0.0,0.0
30,0 days 00:00:00,7 days 01:10:00,0,179,0.0,0.0
33,0 days 00:00:00,10 days 16:52:00,0,174,0.0,0.0
550,0 days 00:00:00,0 days 20:14:00,0,34,0.0,0.0
460,0 days 00:00:00,4 days 03:02:00,0,51,0.0,0.0
55,0 days 00:00:00,3 days 16:39:00,0,87,0.0,0.0
534,0 days 00:00:00,1 days 07:54:00,0,32,0.0,0.0
53,0 days 00:00:00,6 days 19:56:00,0,125,0.0,0.0
51,0 days 00:00:00,8 days 14:44:00,0,189,0.0,0.0
501,0 days 00:00:00,1 days 13:06:00,0,47,0.0,0.0
60,0 days 00:00:00,11 days 03:44:00,0,187,0.0,0.0
487,0 days 00:00:00,1 days 00:34:00,0,31,0.0,0.0
10/48,0 days 00:00:00,4 days 19:23:00,0,87,0.0,0.0
601,0 days 00:00:00,0 days 22:59:00,0,114,0.0,0.0
267,0 days 00:00:00,0 days 20:24:00,0,28,0.0,0.0
Metro J Line (Silver) 910/950,0 days 00:00:00,6 days 15:26:00,0,141,0.0,0.0
Metro G Line (Orange) 901,0 days 00:00:00,6 days 04:16:00,0,190,0.0,0.0
96,0 days 00:00:00,1 days 02:13:00,0,32,0.0,0.0
94,0 days 00:00:00,4 days 03:33:00,0,74,0.0,0.0
92,0 days 00:00:00,4 days 10:26:00,0,65,0.0,0.0
90,0 days 00:00:00,4 days 22:04:00,0,66,0.0,0.0
81,0 days 00:00:00,7 days 00:41:00,0,106,0.0,0.0
78,0 days 00:00:00,5 days 00:53:00,0,116,0.0,0.0
761,0 days 00:00:00,4 days 22:19:00,0,66,0.0,0.0
76,0 days 00:00:00,4 days 11:29:00,0,88,0.0,0.0
754,0 days 00:00:00,4 days 19:09:00,0,114,0.0,0.0
70,0 days 00:00:00,8 days 18:39:00,0,162,0.0,0.0
690,0 days 00:00:00,1 days 11:35:00,0,42,0.0,0.0
686,0 days 00:00:00,0 days 11:26:00,0,32,0.0,0.0
665,0 days 00:00:00,0 days 09:48:00,0,28,0.0,0.0
662,0 days 00:00:00,1 days 17:15:00,0,44,0.0,0.0
660,0 days 00:00:00,1 days 02:11:00,0,75,0.0,0.0
66,0 days 00:00:00,5 days 20:48:00,0,128,0.0,0.0
62,0 days 00:00:00,2 days 22:35:00,0,40,0.0,0.0
617,0 days 00:00:00,1 days 01:03:00,0,39,0.0,0.0
611,0 days 00:00:00,1 days 17:09:00,0,36,0.0,0.0
605,0 days 00:00:00,1 days 23:21:00,0,110,0.0,0.0
602,0 days 00:00:00,1 days 06:48:00,0,50,0.0,0.0
268,0 days 00:00:00,0 days 21:07:00,0,30,0.0,0.0
251,0 days 00:00:00,9 days 05:44:00,0,190,0.0,0.0
266,0 days 00:00:00,6 days 15:56:00,0,99,0.0,0.0
265,0 days 00:00:00,1 days 04:09:00,0,26,0.0,0.0
165,0 days 00:00:00,3 days 17:19:00,0,69,0.0,0.0
164,0 days 00:00:00,3 days 14:37:00,0,65,0.0,0.0
162,0 days 00:00:00,4 days 11:45:00,0,82,0.0,0.0
161,0 days 00:00:00,1 days 08:19:00,0,28,0.0,0.0
16,0 days 00:00:00,8 days 18:28:00,0,211,0.0,0.0
158,0 days 00:00:00,1 days 08:53:00,0,30,0.0,0.0
155,0 days 00:00:00,2 days 06:13:00,0,36,0.0,0.0
154,0 days 00:00:00,1 days 03:34:00,0,32,0.0,0.0
152,0 days 00:00:00,3 days 23:00:00,0,74,0.0,0.0
150,0 days 00:00:00,1 days 20:49:00,0,62,0.0,0.0
14/37,0 days 00:00:00,7 days 01:51:00,0,124,0.0,0.0
130,0 days 00:00:00,0 days 18:09:00,0,30,0.0,0.0
128,0 days 00:00:00,1 days 10:01:00,0,33,0.0,0.0
127,0 days 00:00:00,1 days 20:18:00,0,47,0.0,0.0
120,0 days 00:00:00,2 days 22:17:00,0,38,0.0,0.0
117,0 days 00:00:00,3 days 21:41:00,0,71,0.0,0.0
115,0 days 00:00:00,5 days 20:02:00,0,85,0.0,0.0
111,0 days 00:00:00,7 days 00:16:00,0,128,0.0,0.0
110,0 days 00:00:00,3 days 19:49:00,0,62,0.0,0.0
108,0 days 00:00:00,7 days 03:52:00,0,120,0.0,0.0
106,0 days 00:00:00,3 days 04:29:00,0,59,0.0,0.0
167,0 days 00:00:00,2 days 10:07:00,0,41,0.0,0.0
169,0 days 00:00:00,1 days 16:05:00,0,26,0.0,0.0
179,0 days 00:00:00,1 days 06:33:00,0,49,0.0,0.0
236/235,0 days 00:00:00,1 days 07:44:00,0,32,0.0,0.0
260,0 days 00:00:00,6 days 00:04:00,0,84,0.0,0.0
258,0 days 00:00:00,2 days 00:42:00,0,29,0.0,0.0
256,0 days 00:00:00,2 days 06:04:00,0,41,0.0,0.0
102,0 days 00:00:00,2 days 02:55:00,0,39,0.0,0.0
246,0 days 00:00:00,1 days 19:48:00,0,54,0.0,0.0
244,0 days 00:00:00,1 days 00:37:00,0,43,0.0,0.0
242/243,0 days 00:00:00,1 days 14:04:00,0,84,0.0,0.0
240,0 days 00:00:00,6 days 02:49:00,0,119,0.0,0.0
237,0 days 00:00:00,2 days 07:45:00,0,36,0.0,0.0
234,0 days 00:00:00,6 days 00:30:00,0,139,0.0,0.0
18,0 days 00:00:00,11 days 15:46:00,0,245,0.0,0.0
233,0 days 00:00:00,7 days 04:14:00,0,165,0.0,0.0
230,0 days 00:00:00,1 days 12:36:00,0,41,0.0,0.0
224/690,0 days 00:00:00,3 days 16:48:00,0,92,0.0,0.0
222,0 days 00:00:00,1 days 17:14:00,0,39,0.0,0.0
