Route,Service Hours Canceled,Service Hours Run,Trips Canceled,Trips Run,Percent of Service Hours Canceled,Percent of Trips Canceled
754,2 days 11:28:00,4 days 21:55:00,56,108,33.52438222305741,34.146341463414636
40,4 days 01:43:00,12 days 07:22:00,53,156,24.859020563917746,25.358851674641148
240,2 days 12:38:00,8 days 13:07:00,45,162,22.815929758545,21.73913043478261
115,2 days 04:58:00,7 days 15:46:00,31,112,22.373979160799774,21.678321678321677
Metro J Line (Silver) 910/950,2 days 18:09:00,10 days 15:16:00,58,229,20.58076225045372,20.209059233449477
166,0 days 23:52:00,3 days 22:53:00,25,102,20.098245614035086,19.68503937007874
204,2 days 06:04:00,9 days 00:10:00,42,172,20.00740101147157,19.626168224299064
266,1 days 05:37:00,5 days 10:19:00,18,81,18.518132555231347,18.181818181818183
35/38,0 days 20:29:00,3 days 22:46:00,28,102,17.77295733911786,21.53846153846154
76,1 days 05:40:00,5 days 18:35:00,22,106,17.632491332342745,17.1875
94,1 days 07:23:00,6 days 08:31:00,21,107,17.065434112742434,16.40625
161,0 days 08:13:00,1 days 16:33:00,7,35,16.848940533151058,16.666666666666668
14/37,1 days 14:39:00,8 days 01:54:00,25,133,16.6200817028596,15.822784810126583
617,0 days 05:44:00,1 days 05:51:00,9,40,16.11241217798595,18.367346938775512
206,1 days 01:29:00,5 days 13:51:00,20,109,15.993723849372385,15.503875968992247
210,1 days 20:26:00,9 days 22:12:00,31,157,15.7211935369737,16.48936170212766
Metro G Line (Orange) 901,1 days 09:37:00,7 days 23:20:00,41,239,14.944061643328148,14.642857142857142
2,2 days 14:00:00,14 days 20:14:00,38,206,14.824260779469196,15.573770491803279
66,1 days 10:26:00,8 days 11:28:00,29,175,14.473868572229229,14.215686274509803
232,1 days 00:17:00,6 days 01:58:00,14,82,14.263338228095938,14.583333333333334
18,1 days 21:30:00,12 days 07:40:00,39,249,13.336590131900342,13.541666666666666
10/48,0 days 23:07:00,6 days 07:01:00,16,118,13.275267993874426,11.940298507462687
30,1 days 05:14:00,8 days 00:43:00,30,198,13.17113463993392,13.157894736842104
53,1 days 08:06:00,8 days 20:54:00,23,158,13.10204081632653,12.707182320441989
690,0 days 07:44:00,2 days 03:35:00,9,61,13.037370047766226,12.857142857142858
20,1 days 05:06:00,8 days 03:52:00,25,155,12.935249666617276,13.88888888888889
150,0 days 11:14:00,3 days 04:16:00,13,99,12.838095238095239,11.607142857142858
152,1 days 00:07:00,7 days 01:12:00,17,122,12.475213380463833,12.23021582733813
601,0 days 02:55:00,0 days 20:31:00,14,100,12.446657183499289,12.280701754385966
45,1 days 10:05:00,10 days 06:29:00,25,188,12.14803374123797,11.737089201877934
162,1 days 00:47:00,7 days 11:28:00,17,126,12.133822929416565,11.888111888111888
165,0 days 22:43:00,6 days 21:28:00,16,117,12.071561420600478,12.030075187969924
28,1 days 07:09:00,9 days 11:42:00,26,193,12.033996523082866,11.872146118721462
70,1 days 19:12:00,13 days 06:24:00,30,225,11.946902654867257,11.764705882352942
230,0 days 07:49:00,2 days 15:02:00,9,73,11.032698188661492,10.975609756097562
55,0 days 17:40:00,6 days 04:27:00,15,133,10.635095816193438,10.135135135135135
260,0 days 23:53:00,9 days 06:02:00,14,126,9.711962046763809,10.0
720,1 days 20:30:00,17 days 12:18:00,35,322,9.574010327022375,9.803921568627452
158,0 days 04:03:00,1 days 14:41:00,3,31,9.477379095163807,8.823529411764707
180,1 days 02:22:00,10 days 12:42:00,19,186,9.448160535117056,9.268292682926829
111,1 days 01:44:00,10 days 22:47:00,17,180,8.919184333660677,8.629441624365482
233,0 days 19:22:00,8 days 06:41:00,17,184,8.881754949170679,8.457711442786069
51,1 days 06:23:00,13 days 04:50:00,25,275,8.750540008640138,8.333333333333334
81,0 days 18:21:00,8 days 05:50:00,11,120,8.48816590856526,8.396946564885496
234,0 days 16:51:00,8 days 05:49:00,15,184,7.849378881987578,7.5376884422110555
78,0 days 15:58:00,7 days 20:04:00,16,175,7.825518706093775,8.37696335078534
16,0 days 23:06:00,12 days 07:21:00,22,279,7.253886010362694,7.308970099667774
251,0 days 19:30:00,10 days 09:47:00,17,205,7.2414433372532026,7.657657657657658
207,1 days 00:24:00,14 days 05:15:00,19,273,6.673047996718173,6.506849315068493
117,0 days 12:39:00,7 days 10:28:00,9,120,6.618993633905991,6.976744186046512
761,0 days 15:11:00,8 days 23:44:00,8,115,6.575243594370264,6.504065040650406
164,0 days 11:41:00,7 days 00:47:00,8,117,6.473956409309198,6.4
108,0 days 18:36:00,11 days 18:06:00,13,192,6.185567010309279,6.341463414634147
Metro L Line (Gold) Shuttle 854,0 days 02:08:00,1 days 08:34:00,8,122,6.147934678194044,6.153846153846154
90,0 days 12:10:00,7 days 18:37:00,6,95,6.12056678125262,5.9405940594059405
242/243,0 days 02:42:00,1 days 18:01:00,6,90,6.038017144986955,6.25
33,0 days 18:44:00,16 days 04:40:00,12,248,4.598265423007691,4.615384615384615
92,0 days 07:58:00,7 days 07:38:00,4,107,4.3391430646332605,3.6036036036036037
205,0 days 05:22:00,5 days 03:59:00,3,65,4.148949877593093,4.411764705882353
224/690,0 days 05:47:00,5 days 14:51:00,6,133,4.11234889784309,4.316546762589928
217,0 days 08:11:00,7 days 23:52:00,9,194,4.090644005665251,4.433497536945813
4,0 days 20:36:00,21 days 04:18:00,11,279,3.8948761580639064,3.793103448275862
60,0 days 12:54:00,14 days 03:20:00,10,254,3.662345036434182,3.787878787878788
246,0 days 02:40:00,2 days 22:35:00,4,78,3.6405005688282137,4.878048780487805
125,0 days 04:41:00,5 days 18:13:00,3,84,3.2773501282948447,3.4482758620689653
110,0 days 06:20:00,7 days 19:56:00,4,120,3.260123541523679,3.225806451612903
212,0 days 07:44:00,9 days 20:29:00,6,187,3.1665870470210877,3.1088082901554404
105,0 days 03:19:00,11 days 16:30:00,2,197,1.1685947501321277,1.0050251256281406
182,0 days 00:36:00,2 days 22:47:00,4,70,0.8405323371468597,5.405405405405405
602,0 days 00:17:00,1 days 16:07:00,2,58,0.7013201320132013,3.3333333333333335
660,0 days 00:00:00,1 days 03:00:00,0,77,0.0,0.0
237,0 days 00:00:00,2 days 10:03:00,0,37,0.0,0.0
169,0 days 00:00:00,2 days 22:28:00,0,36,0.0,0.0
62,0 days 00:00:00,4 days 13:58:00,0,58,0.0,0.0
665,0 days 00:00:00,0 days 11:22:00,0,32,0.0,0.0
177,0 days 00:00:00,0 days 14:24:00,0,32,0.0,0.0
662,0 days 00:00:00,2 days 20:28:00,0,71,0.0,0.0
154,0 days 00:00:00,1 days 04:37:00,0,32,0.0,0.0
686,0 days 00:00:00,0 days 12:00:00,0,34,0.0,0.0
167,0 days 00:00:00,2 days 11:08:00,0,41,0.0,0.0
155,0 days 00:00:00,2 days 07:36:00,0,36,0.0,0.0
605,0 days 00:00:00,1 days 23:21:00,0,110,0.0,0.0
130,0 days 00:00:00,1 days 07:29:00,0,49,0.0,0.0
128,0 days 00:00:00,1 days 11:00:00,0,33,0.0,0.0
127,0 days 00:00:00,3 days 12:55:00,0,108,0.0,0.0
120,0 days 00:00:00,4 days 11:04:00,0,54,0.0,0.0
96,0 days 00:00:00,1 days 16:24:00,0,43,0.0,0.0
106,0 days 00:00:00,5 days 22:42:00,0,107,0.0,0.0
611,0 days 00:00:00,1 days 17:09:00,0,36,0.0,0.0
550,0 days 00:00:00,1 days 10:49:00,0,38,0.0,0.0
603,0 days 00:00:00,8 days 09:21:00,0,156,0.0,0.0
287,0 days 00:00:00,2 days 00:52:00,0,51,0.0,0.0
102,0 days 00:00:00,2 days 16:58:00,0,53,0.0,0.0
236,0 days 00:00:00,2 days 18:27:00,0,66,0.0,0.0
256,0 days 00:00:00,2 days 06:04:00,0,41,0.0,0.0
258,0 days 00:00:00,3 days 10:24:00,0,52,0.0,0.0
265,0 days 00:00:00,1 days 10:57:00,0,32,0.0,0.0
222,0 days 00:00:00,2 days 20:58:00,0,72,0.0,0.0
267,0 days 00:00:00,1 days 17:52:00,0,57,0.0,0.0
268,0 days 00:00:00,1 days 07:57:00,0,46,0.0,0.0
218,0 days 00:00:00,1 days 00:51:00,0,38,0.0,0.0
294,0 days 00:00:00,2 days 11:56:00,0,71,0.0,0.0
179,0 days 00:00:00,2 days 01:12:00,0,73,0.0,0.0
344,0 days 00:00:00,2 days 00:34:00,0,49,0.0,0.0
211/215,0 days 00:00:00,0 days 21:40:00,0,20,0.0,0.0
209,0 days 00:00:00,1 days 00:12:00,0,32,0.0,0.0
460,0 days 00:00:00,6 days 10:07:00,0,77,0.0,0.0
487,0 days 00:00:00,2 days 08:22:00,0,58,0.0,0.0
501,0 days 00:00:00,2 days 23:08:00,0,82,0.0,0.0
202,0 days 00:00:00,0 days 20:06:00,0,29,0.0,0.0
534,0 days 00:00:00,1 days 22:22:00,0,47,0.0,0.0
577,0 days 00:00:00,2 days 09:58:00,0,56,0.0,0.0
244,0 days 00:00:00,1 days 16:36:00,0,71,0.0,0.0
