Route,Service Hours Canceled,Service Hours Run,Trips Canceled,Trips Run,Percent of Service Hours Canceled,Percent of Trips Canceled
601,0 days 11:34:00,0 days 11:52:00,56,58,49.359886201991465,49.12280701754386
754,3 days 08:31:00,4 days 00:52:00,75,89,45.39133702903317,45.73170731707317
150,1 days 13:36:00,2 days 01:54:00,44,68,42.97142857142857,39.285714285714285
117,3 days 03:24:00,4 days 19:43:00,50,79,39.45234150170053,38.75968992248062
206,2 days 11:59:00,4 days 03:21:00,47,82,37.64644351464435,36.434108527131784
20,3 days 11:39:00,5 days 21:19:00,68,112,37.1832864128019,37.77777777777778
166,1 days 15:57:00,3 days 06:48:00,42,85,33.642105263157895,33.07086614173228
66,3 days 07:22:00,6 days 14:32:00,67,137,33.361356312175985,32.84313725490196
40,5 days 08:22:00,11 days 00:43:00,66,143,32.6563493746025,31.57894736842105
240,3 days 13:03:00,7 days 12:42:00,63,144,32.00376293508937,30.434782608695652
81,2 days 19:48:00,6 days 04:25:00,39,92,31.3574346720111,29.770992366412212
210,3 days 15:33:00,8 days 03:05:00,57,131,30.976530251208867,30.319148936170212
207,4 days 12:40:00,10 days 16:59:00,84,208,29.718765668444323,28.767123287671232
108,3 days 11:33:00,9 days 01:09:00,57,148,27.785167941469904,27.804878048780488
230,0 days 19:41:00,2 days 03:10:00,22,60,27.78169842390026,26.829268292682926
260,2 days 19:17:00,7 days 10:38:00,37,103,27.360216875635377,26.428571428571427
60,3 days 22:46:00,10 days 17:28:00,70,194,26.904514053184442,26.515151515151516
45,3 days 02:15:00,8 days 14:19:00,54,159,26.464298443625996,25.35211267605634
251,2 days 21:43:00,8 days 07:34:00,57,165,25.889707247632604,25.675675675675677
204,2 days 20:15:00,8 days 09:59:00,52,162,25.25595164672505,24.299065420560748
2,4 days 07:40:00,13 days 02:34:00,60,184,24.786801625886667,24.59016393442623
55,1 days 15:48:00,5 days 06:19:00,34,114,23.959064914216917,22.972972972972972
51,3 days 10:13:00,11 days 01:00:00,71,229,23.67877886046177,23.666666666666668
294,0 days 13:36:00,1 days 22:20:00,16,55,22.691879866518352,22.535211267605632
690,0 days 13:23:00,1 days 21:56:00,16,54,22.56251756111267,22.857142857142858
162,1 days 21:30:00,6 days 14:45:00,31,112,22.276621787025704,21.678321678321677
232,1 days 13:07:00,5 days 13:08:00,22,74,21.801272638277045,22.916666666666668
14/37,2 days 02:20:00,7 days 14:13:00,34,124,21.64409087651401,21.518987341772153
28,2 days 07:44:00,8 days 11:07:00,48,171,21.531131285815466,21.91780821917808
158,0 days 09:09:00,1 days 09:35:00,7,27,21.411856474258972,20.58823529411765
76,1 days 11:19:00,5 days 12:56:00,27,101,20.990589400693413,21.09375
53,2 days 02:36:00,8 days 02:24:00,37,144,20.653061224489797,20.441988950276244
152,1 days 15:17:00,6 days 10:02:00,28,111,20.320717303215794,20.14388489208633
217,1 days 16:15:00,6 days 15:48:00,40,163,20.119970007498125,19.704433497536947
Metro J Line (Silver) 910/950,2 days 15:15:00,10 days 18:10:00,57,230,19.678506611355978,19.860627177700348
18,2 days 17:42:00,11 days 11:28:00,55,233,19.257449926722032,19.09722222222222
115,1 days 21:28:00,7 days 23:16:00,27,116,19.20585750492819,18.88111888111888
16,2 days 11:13:00,10 days 19:14:00,55,246,18.595279217040876,18.272425249169434
164,1 days 08:35:00,6 days 03:53:00,22,103,18.0550424824529,17.6
30,1 days 15:51:00,7 days 14:06:00,41,187,17.954494255462944,17.982456140350877
111,2 days 02:54:00,9 days 21:37:00,33,164,17.6419617584195,16.751269035532996
33,2 days 21:45:00,14 days 01:39:00,44,216,17.120765832106038,16.923076923076923
182,0 days 12:03:00,2 days 11:20:00,14,60,16.880691104366097,18.91891891891892
256,0 days 08:59:00,1 days 21:05:00,7,34,16.615289765721332,17.073170731707318
244,0 days 06:40:00,1 days 09:56:00,12,59,16.420361247947454,16.901408450704224
