Route,Service Hours Canceled,Service Hours Run,Trips Canceled,Trips Run,Percent of Service Hours Canceled,Percent of Trips Canceled
2,2 days 01:53:00,13 days 10:40:00,27,191,13.389701606048405,12.385321100917432
20,1 days 00:08:00,7 days 03:18:00,21,136,12.348626982773323,13.375796178343949
66,0 days 22:10:00,7 days 12:23:00,19,155,10.943799884802106,10.919540229885058
605,0 days 04:31:00,1 days 18:50:00,10,100,9.538894755367828,9.090909090909092
603,0 days 18:01:00,7 days 15:20:00,14,142,8.947934773611456,8.974358974358974
233,0 days 16:01:00,6 days 22:44:00,14,154,8.764249886000911,8.333333333333334
53,0 days 13:49:00,8 days 13:49:00,11,151,6.290787676430415,6.790123456790123
14/37,0 days 14:03:00,8 days 19:25:00,10,143,6.231519810762863,6.5359477124183005
266,0 days 09:57:00,6 days 05:59:00,6,93,6.2213422259274695,6.0606060606060606
55,0 days 09:05:00,5 days 19:20:00,8,125,6.120157215047726,6.015037593984962
125,0 days 07:00:00,5 days 15:54:00,4,83,4.89853044086774,4.597701149425287
577,0 days 02:47:00,2 days 07:11:00,3,53,4.801610120759057,5.357142857142857
10/48,0 days 07:36:00,6 days 09:27:00,6,119,4.719031356721515,4.8
501,0 days 03:18:00,2 days 19:50:00,4,78,4.639175257731959,4.878048780487805
210,0 days 10:47:00,10 days 13:00:00,7,169,4.0879509698616285,3.977272727272727
217,0 days 06:16:00,6 days 22:45:00,7,170,3.622001733937,3.9548022598870056
18,0 days 11:08:00,12 days 13:12:00,9,254,3.5645677694770543,3.4220532319391634
761,0 days 06:07:00,7 days 04:50:00,3,93,3.4180869889168295,3.125
205,0 days 04:09:00,5 days 05:12:00,2,66,3.2083494395052186,2.9411764705882355
70,0 days 08:57:00,11 days 13:55:00,6,198,3.119916337438996,2.9411764705882355
35/38,0 days 03:31:00,4 days 15:44:00,3,127,3.051337671728127,2.3076923076923075
76,0 days 03:48:00,5 days 10:57:00,3,101,2.8200371057513913,2.8846153846153846
4,0 days 11:12:00,16 days 23:45:00,7,225,2.6733500417710943,3.0172413793103448
218,0 days 00:37:00,1 days 00:14:00,1,37,2.481556002682763,2.6315789473684212
40,0 days 08:22:00,14 days 06:32:00,4,184,2.3843450175738576,2.127659574468085
