Route,Service Hours Canceled,Service Hours Run,Trips Canceled,Trips Run,Percent of Service Hours Canceled,Percent of Trips Canceled
92,0 days 19:59:00,3 days 14:27:00,14,51,18.775446288756655,21.53846153846154
224/690,0 days 16:22:00,3 days 00:26:00,16,76,18.43093093093093,17.391304347826086
266,0 days 17:45:00,3 days 11:33:00,12,56,17.522211253701876,17.647058823529413
210,1 days 15:23:00,7 days 17:56:00,28,128,17.4791034839855,17.94871794871795
234,0 days 18:30:00,5 days 06:00:00,17,122,12.802768166089965,12.23021582733813
20,0 days 19:36:00,5 days 21:55:00,17,123,12.134970591270251,12.142857142857142
18,1 days 08:43:00,10 days 07:03:00,29,216,11.694269033718575,11.83673469387755
690,0 days 04:05:00,1 days 07:30:00,5,37,11.475409836065573,11.904761904761905
53,0 days 17:54:00,6 days 02:02:00,14,111,10.919072793818625,11.2
256,0 days 05:20:00,1 days 21:25:00,4,34,10.50903119868637,10.526315789473685
66,0 days 14:45:00,5 days 06:03:00,13,115,10.475852272727273,10.15625
207,0 days 23:43:00,8 days 22:16:00,20,187,9.965683871419568,9.66183574879227
90,0 days 11:45:00,4 days 11:21:00,7,59,9.865659109991604,10.606060606060606
111,0 days 16:16:00,6 days 10:29:00,12,118,9.526598340653978,9.23076923076923
165,0 days 08:18:00,3 days 06:58:00,6,60,9.511077158135981,9.090909090909092
204,0 days 20:04:00,8 days 01:01:00,16,165,9.417285881892843,8.839779005524862
125,0 days 07:55:00,3 days 08:03:00,5,53,8.999621068586587,8.620689655172415
206,0 days 06:30:00,3 days 01:07:00,6,62,8.16411974042286,8.823529411764707
45,0 days 18:23:00,8 days 15:53:00,14,168,8.124631703005303,7.6923076923076925
94,0 days 07:52:00,3 days 19:41:00,6,68,7.902226686757073,8.108108108108109
720,0 days 22:04:00,11 days 01:32:00,18,223,7.672693555864627,7.468879668049793
4,0 days 22:35:00,12 days 19:37:00,15,187,6.83928931960428,7.425742574257426
16,0 days 14:01:00,8 days 04:30:00,16,195,6.658221835167446,7.5829383886255926
166,0 days 03:55:00,2 days 08:19:00,4,63,6.502490315439956,5.970149253731344
30,0 days 10:59:00,6 days 14:11:00,11,168,6.4926108374384235,6.145251396648045
761,0 days 07:35:00,4 days 14:44:00,4,62,6.409353430060572,6.0606060606060606
115,0 days 09:05:00,5 days 16:54:00,5,85,6.222171480762644,5.555555555555555
108,0 days 10:42:00,6 days 18:52:00,7,113,6.164778183214903,5.833333333333333
81,0 days 10:22:00,6 days 13:49:00,6,99,6.163908433257358,5.714285714285714
180,0 days 10:26:00,6 days 21:31:00,8,129,5.929714881121531,5.839416058394161
294,0 days 03:21:00,2 days 05:18:00,4,66,5.913503971756399,5.714285714285714
167,0 days 02:56:00,2 days 07:11:00,2,39,5.047318611987381,4.878048780487805
33,0 days 12:36:00,10 days 04:16:00,8,166,4.905268621853102,4.597701149425287
14/37,0 days 07:47:00,6 days 18:04:00,7,117,4.582474732607203,5.645161290322581
28,0 days 06:54:00,5 days 23:53:00,7,130,4.576102575439372,5.109489051094891
251,0 days 08:49:00,8 days 20:17:00,9,179,3.987637569727122,4.787234042553192
240,0 days 07:15:00,7 days 11:00:00,7,142,3.8926174496644297,4.697986577181208
76,0 days 03:54:00,4 days 07:35:00,3,85,3.6284695301597147,3.409090909090909
232,0 days 03:44:00,4 days 10:45:00,2,63,3.37909186906019,3.076923076923077
233,0 days 05:38:00,6 days 22:36:00,6,159,3.2707567253725567,3.6363636363636362
2,0 days 09:08:00,11 days 07:13:00,5,164,3.2578324713156173,2.9585798816568047
78,0 days 03:39:00,4 days 21:14:00,3,113,3.0194402316282916,2.586206896551724
40,0 days 07:40:00,10 days 10:04:00,4,141,2.9746508018623903,2.7586206896551726
217,0 days 04:02:00,5 days 12:04:00,6,135,2.9635072250795984,4.25531914893617
35/38,0 days 02:22:00,3 days 11:38:00,4,95,2.751937984496124,4.040404040404041
10/48,0 days 03:10:00,4 days 16:13:00,2,85,2.744474938610429,2.2988505747126435
70,0 days 05:17:00,8 days 13:22:00,4,158,2.5081098188147797,2.4691358024691357
237,0 days 01:23:00,2 days 06:22:00,1,35,2.4813153961136023,2.7777777777777777
155,0 days 01:17:00,2 days 04:56:00,1,35,2.3670458038733475,2.7777777777777777
164,0 days 01:24:00,3 days 13:13:00,1,64,1.6163171060227055,1.5384615384615385
60,0 days 04:21:00,11 days 03:59:00,3,184,1.5973072215422277,1.6042780748663101
Metro J Line (Silver) 910/950,0 days 02:16:00,6 days 13:10:00,2,139,1.4217018607568472,1.4184397163120568
152,0 days 01:20:00,3 days 22:08:00,1,73,1.3966480446927374,1.3513513513513513
603,0 days 02:21:00,7 days 01:54:00,2,154,1.3642960812772134,1.2820512820512822
260,0 days 01:51:00,5 days 22:13:00,1,83,1.2841277186487736,1.1904761904761905
605,0 days 00:25:00,1 days 08:17:00,1,80,1.2742099898063202,1.2345679012345678
