Route,Service Hours Canceled,Service Hours Run,Trips Canceled,Trips Run,Percent of Service Hours Canceled,Percent of Trips Canceled
210,5 days 03:30:00,5 days 19:18:00,83,98,46.99391171993912,45.85635359116022
115,2 days 02:11:00,3 days 17:51:00,31,54,35.836705546298504,36.470588235294116
28,2 days 11:47:00,4 days 16:34:00,51,105,34.68716758533991,32.69230769230769
754,1 days 18:44:00,3 days 11:33:00,42,83,33.839250362940476,33.6
45,2 days 21:45:00,6 days 12:31:00,55,127,30.826458456098997,30.21978021978022
40,3 days 07:15:00,7 days 10:29:00,43,102,30.748836006207966,29.655172413793103
240,2 days 09:15:00,5 days 09:00:00,47,102,30.738255033557046,31.543624161073826
18,3 days 06:41:00,8 days 09:05:00,68,177,28.12462766591207,27.755102040816325
111,1 days 20:54:00,5 days 03:22:00,33,95,26.683835182250395,25.78125
20,1 days 23:26:00,5 days 11:57:00,41,114,26.442441698411223,26.451612903225808
165,0 days 22:58:00,2 days 16:18:00,17,49,26.31779984721161,25.757575757575758
70,2 days 12:35:00,7 days 12:17:00,46,138,25.15222806531968,25.0
237,0 days 13:57:00,1 days 17:48:00,9,27,25.022421524663677,25.0
81,1 days 18:01:00,5 days 06:10:00,25,80,24.982657813893567,23.80952380952381
207,2 days 11:23:00,7 days 10:36:00,51,156,24.95272778205757,24.63768115942029
204,2 days 04:56:00,6 days 16:09:00,44,137,24.841611263199063,24.30939226519337
206,0 days 23:47:00,3 days 12:08:00,19,72,22.038610038610038,20.87912087912088
117,0 days 20:03:00,3 days 01:38:00,15,56,21.40188578544743,21.12676056338028
2,2 days 20:42:00,10 days 15:18:00,42,152,21.203703703703702,21.649484536082475
244,0 days 06:57:00,1 days 04:37:00,12,50,19.540768509840674,19.35483870967742
266,0 days 19:44:00,3 days 09:34:00,13,55,19.48009213557091,19.11764705882353
128,0 days 06:25:00,1 days 03:36:00,6,27,18.86330230279275,18.181818181818183
16,1 days 21:11:00,8 days 03:05:00,45,194,18.805493895671475,18.828451882845187
14/37,1 days 07:12:00,5 days 18:39:00,22,102,18.36914924933765,17.741935483870968
720,2 days 03:24:00,9 days 20:12:00,42,199,17.872044506258693,17.42738589211618
30,1 days 05:47:00,5 days 19:23:00,30,149,17.60591133004926,16.75977653631285
51,1 days 12:13:00,7 days 02:31:00,31,158,17.51854240567559,16.402116402116402
164,0 days 14:55:00,2 days 23:42:00,11,54,17.22147392726573,16.923076923076923
55,0 days 16:35:00,3 days 09:04:00,15,80,16.98242020822666,15.789473684210526
10/48,0 days 18:06:00,4 days 01:17:00,14,73,15.68684096489961,16.091954022988507
108,1 days 02:18:00,6 days 01:34:00,19,101,15.30256012412723,15.833333333333334
90,0 days 17:58:00,4 days 04:06:00,10,56,15.217391304347826,15.151515151515152
94,0 days 16:05:00,3 days 20:13:00,12,68,14.850723299476762,15.0
