Route,Service Hours Canceled,Service Hours Run,Trips Canceled,Trips Run,Percent of Service Hours Canceled,Percent of Trips Canceled
205,0 days 18:53:00,4 days 14:28:00,10,58,14.598634196624147,14.705882352941176
204,1 days 00:08:00,8 days 19:39:00,19,169,10.235385594118894,10.106382978723405
125,0 days 13:30:00,5 days 09:24:00,8,79,9.447165850244927,9.195402298850574
2,1 days 09:14:00,14 days 03:19:00,19,199,8.920502840781998,8.715596330275229
66,0 days 17:50:00,7 days 16:43:00,15,159,8.804410433637784,8.620689655172415
266,0 days 13:43:00,6 days 02:13:00,8,91,8.57649020425177,8.080808080808081
111,0 days 17:12:00,9 days 17:02:00,12,159,6.873584654322632,7.017543859649122
20,0 days 13:06:00,7 days 14:20:00,11,146,6.70305304451646,7.006369426751593
35/38,0 days 06:58:00,4 days 12:17:00,10,120,6.044830079537238,7.6923076923076925
16,0 days 14:55:00,11 days 11:49:00,14,261,5.13070396698005,5.090909090909091
14/37,0 days 11:17:00,8 days 22:11:00,7,146,5.004435245416913,4.57516339869281
605,0 days 02:14:00,1 days 21:07:00,5,105,4.716649067229849,4.545454545454546
53,0 days 10:02:00,8 days 17:36:00,8,154,4.5682197602064045,4.938271604938271
30,0 days 07:32:00,7 days 21:16:00,8,194,3.8279132791327912,3.9603960396039604
28,0 days 07:19:00,8 days 13:30:00,6,173,3.438013940010964,3.35195530726257
4,0 days 14:18:00,16 days 20:39:00,8,224,3.413295142618451,3.4482758620689653
115,0 days 07:04:00,8 days 16:24:00,4,126,3.2797029702970297,3.076923076923077
154,0 days 00:54:00,1 days 03:43:00,1,31,3.14502038439138,3.125
169,0 days 02:10:00,2 days 20:18:00,1,35,3.074739829706717,2.7777777777777777
210,0 days 08:02:00,10 days 15:45:00,5,171,3.0454286977949074,2.840909090909091
40,0 days 10:13:00,14 days 04:41:00,5,183,2.911560748551344,2.6595744680851063
102,0 days 01:34:00,2 days 06:12:00,1,39,2.8093245666467426,2.5
18,0 days 08:29:00,12 days 15:51:00,7,256,2.7161152614727855,2.661596958174905
534,0 days 00:54:00,1 days 13:45:00,1,38,2.3285899094437257,2.5641025641025643
761,0 days 04:00:00,7 days 06:57:00,2,94,2.235261246158145,2.0833333333333335
62,0 days 01:59:00,3 days 18:11:00,1,48,2.151898734177215,2.0408163265306123
117,0 days 03:10:00,6 days 02:24:00,2,100,2.117227546244707,1.9607843137254901
106,0 days 03:01:00,5 days 19:42:00,2,105,2.1137451827630502,1.8691588785046729
165,0 days 02:33:00,6 days 11:48:00,2,109,1.61035680454689,1.8018018018018018
10/48,0 days 02:34:00,6 days 14:22:00,2,123,1.5948632974316488,1.6
240,0 days 03:35:00,9 days 07:28:00,3,175,1.5782133157160685,1.6853932584269662
720,0 days 05:56:00,17 days 07:15:00,5,317,1.4087293735902813,1.5527950310559007
207,0 days 04:10:00,13 days 09:22:00,3,261,1.2799508498873644,1.1363636363636365
164,0 days 01:30:00,5 days 06:30:00,1,88,1.171875,1.1235955056179776
206,0 days 01:21:00,5 days 22:21:00,1,116,0.9394572025052192,0.8547008547008547
110,0 days 01:23:00,6 days 10:11:00,1,98,0.889222198414399,1.0101010101010102
94,0 days 01:17:00,7 days 06:01:00,1,121,0.7320783418900931,0.819672131147541
234,0 days 01:14:00,7 days 12:45:00,1,168,0.6777177397197546,0.591715976331361
45,0 days 01:27:00,10 days 13:47:00,1,193,0.5681076139480215,0.5154639175257731
33,0 days 01:46:00,13 days 14:01:00,1,210,0.5389739156963441,0.47393364928909953
233,0 days 00:59:00,7 days 13:46:00,1,167,0.5380756953944369,0.5952380952380952
217,0 days 00:26:00,7 days 04:07:00,1,175,0.251134936733314,0.5681818181818182
754,0 days 00:00:00,6 days 07:15:00,0,140,0.0,0.0
81,0 days 00:00:00,8 days 02:24:00,0,119,0.0,0.0
Metro J Line (Silver) 910/950,0 days 00:00:00,10 days 12:52:00,0,228,0.0,0.0
Metro G Line (Orange) 901,0 days 00:00:00,8 days 11:20:00,0,254,0.0,0.0
660,0 days 00:00:00,1 days 03:00:00,0,77,0.0,0.0
96,0 days 00:00:00,1 days 16:24:00,0,43,0.0,0.0
686,0 days 00:00:00,0 days 12:00:00,0,34,0.0,0.0
690,0 days 00:00:00,1 days 11:35:00,0,42,0.0,0.0
92,0 days 00:00:00,6 days 04:03:00,0,83,0.0,0.0
460,0 days 00:00:00,5 days 16:07:00,0,68,0.0,0.0
487,0 days 00:00:00,2 days 08:22:00,0,58,0.0,0.0
501,0 days 00:00:00,2 days 23:08:00,0,82,0.0,0.0
51,0 days 00:00:00,13 days 12:27:00,0,280,0.0,0.0
90,0 days 00:00:00,5 days 10:17:00,0,68,0.0,0.0
78,0 days 00:00:00,7 days 05:29:00,0,163,0.0,0.0
617,0 days 00:00:00,1 days 05:05:00,0,41,0.0,0.0
55,0 days 00:00:00,6 days 04:25:00,0,133,0.0,0.0
344,0 days 00:00:00,1 days 17:34:00,0,42,0.0,0.0
550,0 days 00:00:00,1 days 10:49:00,0,38,0.0,0.0
577,0 days 00:00:00,2 days 09:58:00,0,56,0.0,0.0
70,0 days 00:00:00,11 days 22:52:00,0,204,0.0,0.0
662,0 days 00:00:00,1 days 20:32:00,0,47,0.0,0.0
60,0 days 00:00:00,13 days 21:56:00,0,250,0.0,0.0
601,0 days 00:00:00,0 days 23:26:00,0,114,0.0,0.0
602,0 days 00:00:00,1 days 16:24:00,0,60,0.0,0.0
603,0 days 00:00:00,8 days 09:21:00,0,156,0.0,0.0
76,0 days 00:00:00,5 days 14:45:00,0,104,0.0,0.0
611,0 days 00:00:00,1 days 17:09:00,0,36,0.0,0.0
665,0 days 00:00:00,0 days 11:22:00,0,32,0.0,0.0
244,0 days 00:00:00,1 days 16:36:00,0,71,0.0,0.0
294,0 days 00:00:00,2 days 11:56:00,0,71,0.0,0.0
202,0 days 00:00:00,0 days 20:06:00,0,29,0.0,0.0
180,0 days 00:00:00,9 days 23:03:00,0,177,0.0,0.0
179,0 days 00:00:00,1 days 16:48:00,0,61,0.0,0.0
177,0 days 00:00:00,0 days 14:24:00,0,32,0.0,0.0
167,0 days 00:00:00,2 days 11:08:00,0,41,0.0,0.0
166,0 days 00:00:00,4 days 02:19:00,0,106,0.0,0.0
162,0 days 00:00:00,7 days 03:24:00,0,121,0.0,0.0
161,0 days 00:00:00,1 days 16:34:00,0,35,0.0,0.0
158,0 days 00:00:00,1 days 18:44:00,0,34,0.0,0.0
155,0 days 00:00:00,2 days 07:36:00,0,36,0.0,0.0
152,0 days 00:00:00,7 days 04:58:00,0,125,0.0,0.0
150,0 days 00:00:00,3 days 04:57:00,0,100,0.0,0.0
130,0 days 00:00:00,1 days 07:29:00,0,49,0.0,0.0
128,0 days 00:00:00,1 days 11:00:00,0,33,0.0,0.0
