Route,Service Hours Canceled,Service Hours Run,Trips Canceled,Trips Run,Percent of Service Hours Canceled,Percent of Trips Canceled
167,0 days 11:53:00,1 days 23:15:00,8,33,20.095828635851184,19.51219512195122
501,0 days 12:31:00,2 days 10:37:00,14,68,17.59606373008435,17.073170731707318
177,0 days 01:40:00,0 days 12:44:00,4,28,11.574074074074074,12.5
111,0 days 19:40:00,9 days 14:34:00,12,159,7.859331290795258,7.017543859649122
232,0 days 13:05:00,6 days 13:10:00,7,89,7.684777288301517,7.291666666666667
603,0 days 13:07:00,7 days 20:14:00,11,145,6.514361393924344,7.051282051282051
210,0 days 14:26:00,10 days 09:21:00,9,167,5.471662349150186,5.113636363636363
720,0 days 22:22:00,16 days 14:49:00,17,305,5.310434885837521,5.279503105590062
40,0 days 17:21:00,13 days 21:33:00,9,179,4.944428612140211,4.787234042553192
605,0 days 02:15:00,1 days 21:06:00,5,105,4.7518479408658925,4.545454545454546
96,0 days 01:54:00,1 days 14:30:00,2,41,4.702970297029703,4.651162790697675
53,0 days 10:06:00,8 days 17:32:00,7,155,4.598573379875551,4.320987654320987
14/37,0 days 10:12:00,8 days 23:16:00,7,146,4.523950325251331,4.57516339869281
18,0 days 13:49:00,12 days 10:31:00,11,252,4.423692636072572,4.182509505703422
266,0 days 06:25:00,6 days 09:31:00,4,95,4.012088370154231,4.040404040404041
35/38,0 days 04:19:00,4 days 14:56:00,5,125,3.7454808387563268,3.8461538461538463
207,0 days 11:22:00,13 days 02:10:00,8,256,3.49170591849273,3.0303030303030303
30,0 days 06:03:00,7 days 22:45:00,6,196,3.0741869918699187,2.9702970297029703
4,0 days 09:20:00,17 days 01:37:00,5,227,2.227791701475912,2.1551724137931036
10/48,0 days 03:08:00,6 days 13:55:00,2,123,1.9455655593500982,1.6
55,0 days 02:24:00,6 days 02:01:00,2,131,1.6170690623245367,1.5037593984962405
205,0 days 02:01:00,5 days 07:20:00,1,67,1.5590774384744235,1.4705882352941178
92,0 days 02:17:00,6 days 01:46:00,1,82,1.5422717550377125,1.2048192771084338
90,0 days 01:57:00,5 days 08:20:00,1,67,1.4967378789817065,1.4705882352941178
2,0 days 05:22:00,15 days 07:13:00,3,215,1.440393647953478,1.3761467889908257
115,0 days 03:06:00,8 days 20:22:00,2,128,1.4387376237623761,1.5384615384615385
33,0 days 04:09:00,13 days 11:38:00,3,208,1.2660802359282046,1.4218009478672986
110,0 days 01:29:00,6 days 10:05:00,1,98,0.9535033211913435,1.0101010101010102
217,0 days 01:17:00,7 days 03:44:00,1,176,0.7417397167902899,0.5649717514124294
204,0 days 01:26:00,9 days 18:21:00,1,187,0.60790273556231,0.5319148936170213
Metro G Line (Orange) 901,0 days 00:47:00,8 days 10:33:00,1,253,0.38524590163934425,0.3937007874015748
182,0 days 00:09:00,2 days 23:14:00,1,73,0.21013308428671493,1.3513513513513513
460,0 days 00:00:00,5 days 16:07:00,0,68,0.0,0.0
344,0 days 00:00:00,1 days 17:34:00,0,42,0.0,0.0
487,0 days 00:00:00,2 days 08:22:00,0,58,0.0,0.0
94,0 days 00:00:00,7 days 07:18:00,0,122,0.0,0.0
Metro J Line (Silver) 910/950,0 days 00:00:00,10 days 12:52:00,0,228,0.0,0.0
294,0 days 00:00:00,2 days 11:56:00,0,71,0.0,0.0
287,0 days 00:00:00,1 days 11:04:00,0,38,0.0,0.0
51,0 days 00:00:00,13 days 12:27:00,0,280,0.0,0.0
28,0 days 00:00:00,8 days 20:49:00,0,179,0.0,0.0
534,0 days 00:00:00,1 days 14:39:00,0,39,0.0,0.0
