Route,Service Hours Canceled,Service Hours Run,Trips Canceled,Trips Run,Percent of Service Hours Canceled,Percent of Trips Canceled
232,2 days 02:57:00,4 days 23:18:00,28,68,29.926578560939795,29.166666666666668
205,1 days 07:05:00,4 days 02:16:00,15,53,24.030408452519005,22.058823529411764
20,1 days 21:17:00,6 days 06:09:00,36,121,23.170731707317074,22.929936305732483
754,1 days 10:09:00,4 days 21:06:00,32,108,22.578512396694215,22.857142857142858
30,1 days 17:51:00,6 days 10:57:00,43,159,21.265243902439025,21.287128712871286
577,0 days 11:37:00,1 days 22:21:00,11,45,20.040253018976422,19.642857142857142
28,1 days 14:30:00,7 days 06:19:00,33,146,18.090688385934687,18.435754189944134
18,2 days 07:51:00,10 days 16:29:00,44,219,17.88153681963714,16.730038022813687
266,1 days 03:31:00,5 days 12:25:00,17,82,17.20508545227178,17.171717171717173
605,0 days 07:21:00,1 days 16:00:00,16,94,15.522703273495248,14.545454545454545
53,1 days 06:49:00,7 days 20:49:00,23,139,14.030960692062528,14.197530864197532
130,0 days 04:11:00,1 days 03:18:00,6,43,13.287453679195341,12.244897959183673
51,1 days 17:22:00,11 days 19:05:00,35,245,12.749781681820517,12.5
111,1 days 06:58:00,9 days 03:16:00,21,150,12.375116557879313,12.280701754385966
66,1 days 01:03:00,7 days 09:30:00,21,153,12.367316711922982,12.068965517241379
40,1 days 19:17:00,12 days 19:37:00,23,165,12.334948228365157,12.23404255319149
207,1 days 15:02:00,11 days 22:30:00,32,232,11.990579561744829,12.121212121212121
603,0 days 23:42:00,7 days 09:39:00,18,138,11.770548795629502,11.538461538461538
45,1 days 05:44:00,9 days 09:30:00,23,171,11.649471072221496,11.855670103092784
60,1 days 14:31:00,12 days 07:25:00,29,221,11.534238370932322,11.6
204,1 days 01:57:00,8 days 17:50:00,20,168,11.005866968261822,10.638297872340425
125,0 days 14:56:00,5 days 07:58:00,9,78,10.450198273851178,10.344827586206897
105,1 days 04:52:00,10 days 10:07:00,18,178,10.34709361371647,9.183673469387756
33,1 days 09:04:00,12 days 06:43:00,20,191,10.087964610769308,9.47867298578199
115,0 days 21:41:00,8 days 01:47:00,13,117,10.063428217821782,10.0
14/37,0 days 22:18:00,8 days 11:10:00,14,139,9.890597279716145,9.15032679738562
16,1 days 04:37:00,10 days 22:07:00,25,250,9.84292593441871,9.090909090909092
720,1 days 17:15:00,15 days 19:56:00,31,291,9.793834830438051,9.627329192546584
10/48,0 days 14:23:00,6 days 02:40:00,10,115,8.930973817654973,8.0
2,1 days 09:09:00,14 days 03:24:00,20,198,8.898134478593477,9.174311926605505
62,0 days 08:02:00,3 days 12:08:00,4,45,8.716094032549728,8.16326530612245
210,0 days 21:49:00,10 days 01:58:00,14,162,8.270676691729323,7.954545454545454
35/38,0 days 09:21:00,4 days 09:54:00,13,117,8.112798264642082,10.0
256,0 days 04:03:00,2 days 02:01:00,3,38,7.4907521578298395,7.317073170731708
233,0 days 11:56:00,7 days 02:49:00,10,158,6.529867761057911,5.9523809523809526
4,1 days 02:54:00,16 days 08:03:00,15,217,6.420813939610932,6.4655172413793105
108,0 days 16:06:00,10 days 04:01:00,12,162,6.189530338950471,6.896551724137931
55,0 days 08:54:00,5 days 19:31:00,8,125,5.996631106120157,6.015037593984962
224/690,0 days 07:10:00,5 days 03:26:00,7,122,5.487493619193466,5.426356589147287
460,0 days 06:31:00,5 days 09:36:00,3,65,4.7875596914411656,4.411764705882353
117,0 days 06:53:00,5 days 22:41:00,5,97,4.6021840873634945,4.901960784313726
294,0 days 02:40:00,2 days 09:16:00,3,68,4.4493882091212456,4.225352112676056
251,0 days 09:54:00,9 days 23:16:00,8,192,3.9732441471571907,4.0
206,0 days 05:27:00,5 days 18:15:00,4,113,3.792623521224774,3.4188034188034186
164,0 days 04:44:00,5 days 03:16:00,3,86,3.6979166666666665,3.3707865168539324
106,0 days 05:04:00,5 days 17:39:00,4,103,3.550157655027444,3.7383177570093458
81,0 days 06:44:00,7 days 19:12:00,4,114,3.471983499484359,3.389830508474576
240,0 days 07:08:00,9 days 03:55:00,6,172,3.1417455773324523,3.3707865168539324
76,0 days 04:05:00,5 days 10:40:00,3,101,3.0303030303030303,2.8846153846153846
162,0 days 04:56:00,6 days 22:28:00,3,118,2.8782574873590043,2.479338842975207
