Route,Service Hours Canceled,Service Hours Run,Trips Canceled,Trips Run,Percent of Service Hours Canceled,Percent of Trips Canceled
205,0 days 16:45:00,4 days 16:36:00,8,60,12.949362195593352,11.764705882352942
577,0 days 07:25:00,2 days 02:33:00,7,49,12.794709603220241,12.5
266,0 days 20:24:00,5 days 19:32:00,12,87,12.75531471446436,12.121212121212121
240,1 days 02:26:00,8 days 08:37:00,19,159,11.642075901049695,10.674157303370787
14/37,0 days 21:54:00,8 days 11:34:00,15,138,9.713187463039622,9.803921568627452
605,0 days 04:08:00,1 days 19:13:00,9,101,8.729320661738825,8.181818181818182
20,0 days 14:19:00,7 days 13:07:00,12,145,7.325601228040252,7.643312101910828
202,0 days 01:21:00,0 days 18:45:00,2,27,6.7164179104477615,6.896551724137931
603,0 days 11:02:00,7 days 22:19:00,8,148,5.479678834533565,5.128205128205129
720,0 days 20:12:00,16 days 16:59:00,15,307,4.796011238178149,4.658385093167702
211/215,0 days 01:00:00,0 days 20:40:00,1,19,4.615384615384615,5.0
45,0 days 11:28:00,10 days 03:46:00,8,186,4.49262113099125,4.123711340206185
2,0 days 15:22:00,14 days 21:11:00,9,209,4.124725987563191,4.128440366972477
162,0 days 06:57:00,6 days 20:27:00,5,116,4.054842473745624,4.132231404958677
150,0 days 03:02:00,3 days 01:55:00,4,96,3.941953649555989,4.0
10/48,0 days 06:06:00,6 days 10:57:00,5,120,3.7876435889475317,4.0
53,0 days 07:43:00,8 days 19:55:00,6,156,3.513431476703597,3.7037037037037037
16,0 days 09:38:00,11 days 17:06:00,9,266,3.313460215546893,3.272727272727273
28,0 days 06:57:00,8 days 13:52:00,5,174,3.265721669668729,2.793296089385475
18,0 days 09:48:00,12 days 14:32:00,8,255,3.1376734258271077,3.041825095057034
30,0 days 05:01:00,7 days 23:47:00,5,197,2.549119241192412,2.4752475247524752
35/38,0 days 02:22:00,4 days 16:53:00,4,126,2.05350686912509,3.076923076923077
210,0 days 04:49:00,10 days 18:58:00,3,173,1.8259935553168636,1.7045454545454546
217,0 days 03:07:00,7 days 01:54:00,4,173,1.8013678836335614,2.2598870056497176
108,0 days 04:38:00,10 days 15:29:00,3,171,1.7812520023066574,1.7241379310344827
40,0 days 05:59:00,14 days 08:55:00,3,185,1.705139165954213,1.5957446808510638
152,0 days 02:53:00,7 days 01:51:00,2,123,1.6692396758008492,1.6
33,0 days 04:56:00,13 days 10:51:00,3,208,1.5050592362841309,1.4218009478672986
754,0 days 02:13:00,6 days 05:02:00,2,138,1.465564738292011,1.4285714285714286
117,0 days 01:39:00,6 days 03:55:00,1,101,1.103186984622242,0.9803921568627451
66,0 days 02:14:00,8 days 08:19:00,2,172,1.1026084094462272,1.1494252873563218
234,0 days 01:27:00,7 days 12:32:00,1,168,0.7967762615624141,0.591715976331361
78,0 days 01:16:00,7 days 04:13:00,1,162,0.7301373811124988,0.6134969325153374
4,0 days 02:56:00,17 days 08:01:00,2,230,0.7001631061781438,0.8620689655172413
207,0 days 01:20:00,13 days 12:12:00,1,263,0.4095842719639566,0.3787878787878788
51,0 days 01:09:00,13 days 11:18:00,1,279,0.3544459855139467,0.35714285714285715
344,0 days 00:00:00,1 days 17:34:00,0,42,0.0,0.0
70,0 days 00:00:00,11 days 22:52:00,0,204,0.0,0.0
76,0 days 00:00:00,5 days 14:45:00,0,104,0.0,0.0
686,0 days 00:00:00,0 days 12:00:00,0,34,0.0,0.0
690,0 days 00:00:00,1 days 11:35:00,0,42,0.0,0.0
Metro G Line (Orange) 901,0 days 00:00:00,8 days 11:20:00,0,254,0.0,0.0
Metro J Line (Silver) 910/950,0 days 00:00:00,10 days 12:52:00,0,228,0.0,0.0
460,0 days 00:00:00,5 days 16:07:00,0,68,0.0,0.0
761,0 days 00:00:00,7 days 10:57:00,0,96,0.0,0.0
487,0 days 00:00:00,2 days 08:22:00,0,58,0.0,0.0
501,0 days 00:00:00,2 days 23:08:00,0,82,0.0,0.0
294,0 days 00:00:00,2 days 11:56:00,0,71,0.0,0.0
550,0 days 00:00:00,1 days 10:49:00,0,38,0.0,0.0
534,0 days 00:00:00,1 days 14:39:00,0,39,0.0,0.0
92,0 days 00:00:00,6 days 04:03:00,0,83,0.0,0.0
617,0 days 00:00:00,1 days 05:05:00,0,41,0.0,0.0
