Route,Service Hours Canceled,Service Hours Run,Trips Canceled,Trips Run,Percent of Service Hours Canceled,Percent of Trips Canceled
754,3 days 23:31:00,3 days 09:52:00,88,76,53.8475993610824,53.65853658536585
207,6 days 07:42:00,8 days 21:57:00,119,173,41.48776152057979,40.75342465753425
206,2 days 13:45:00,4 days 01:35:00,48,81,38.75523012552301,37.2093023255814
166,1 days 18:55:00,3 days 03:50:00,45,82,36.14035087719298,35.43307086614173
240,3 days 11:25:00,7 days 14:20:00,62,145,31.38915020382565,29.95169082125604
204,3 days 10:04:00,7 days 20:10:00,63,151,30.36881707166646,29.439252336448597
117,2 days 08:53:00,5 days 14:14:00,38,91,29.763669660765675,29.45736434108527
81,2 days 15:01:00,6 days 09:10:00,36,95,29.14964150797934,27.480916030534353
14/37,2 days 16:27:00,7 days 00:06:00,44,114,27.714470006450227,27.848101265822784
224/690,1 days 14:49:00,4 days 05:49:00,38,101,27.601327328750887,27.33812949640288
92,2 days 01:33:00,5 days 14:03:00,28,83,26.9880174291939,25.225225225225227
53,2 days 17:44:00,7 days 11:16:00,48,133,26.829931972789115,26.519337016574585
45,3 days 02:24:00,8 days 14:10:00,55,158,26.517761672805037,25.821596244131456
690,0 days 15:43:00,1 days 19:36:00,18,52,26.496206799662826,25.714285714285715
115,2 days 14:16:00,7 days 06:28:00,38,105,26.30245001408054,26.573426573426573
51,3 days 19:11:00,10 days 16:02:00,78,222,26.261220179522873,26.0
20,2 days 09:50:00,6 days 23:08:00,45,135,25.70751222403319,25.0
111,3 days 00:09:00,9 days 00:22:00,49,148,25.00722084223904,24.873096446700508
233,2 days 06:27:00,6 days 19:36:00,49,152,24.97133684934648,24.378109452736318
162,2 days 01:44:00,6 days 10:31:00,33,110,24.34924520603835,23.076923076923077
40,3 days 23:24:00,12 days 09:41:00,52,157,24.269662921348313,24.880382775119617
232,1 days 16:25:00,5 days 09:50:00,23,73,23.73959862946647,23.958333333333332
16,3 days 03:21:00,10 days 03:06:00,71,230,23.66148531951641,23.588039867109636
2,4 days 01:41:00,13 days 08:33:00,58,186,23.35618076034112,23.770491803278688
150,0 days 20:04:00,2 days 19:26:00,23,89,22.933333333333334,20.535714285714285
18,3 days 03:35:00,11 days 01:35:00,63,225,22.154372252076207,21.875
210,2 days 14:04:00,9 days 04:34:00,42,146,21.96013680858592,22.340425531914892
152,1 days 18:18:00,6 days 07:01:00,29,110,21.881196654884043,20.863309352517987
35/38,1 days 00:24:00,3 days 18:51:00,32,98,21.171366594360087,24.615384615384617
Metro G Line (Orange) 901,1 days 22:42:00,7 days 10:15:00,58,222,20.760168926428094,20.714285714285715
230,0 days 14:42:00,2 days 08:09:00,17,65,20.74805928016937,20.73170731707317
