Route,Service Hours Canceled,Service Hours Run,Trips Canceled,Trips Run,Percent of Service Hours Canceled,Percent of Trips Canceled
20,1 days 23:34:00,4 days 17:57:00,40,100,29.450005159426272,28.571428571428573
218,0 days 05:23:00,0 days 18:14:00,8,28,22.794636556104447,22.22222222222222
501,0 days 07:50:00,1 days 05:16:00,10,37,21.114106019766396,21.27659574468085
81,1 days 06:34:00,5 days 17:37:00,18,87,18.174611039540185,17.142857142857142
45,1 days 16:41:00,7 days 17:35:00,32,150,17.980259281084265,17.582417582417584
30,1 days 06:01:00,5 days 19:09:00,31,148,17.74384236453202,17.318435754189945
720,2 days 02:06:00,9 days 21:30:00,41,200,17.420027816411682,17.012448132780083
35/38,0 days 14:40:00,2 days 23:20:00,15,84,17.05426356589147,15.151515151515152
167,0 days 09:53:00,2 days 00:14:00,7,34,17.006022368798394,17.073170731707318
33,1 days 19:22:00,8 days 21:30:00,31,143,16.882948351933557,17.816091954022987
115,0 days 23:33:00,4 days 20:29:00,14,71,16.817424422756485,16.470588235294116
158,0 days 05:27:00,1 days 03:26:00,5,25,16.573745565129244,16.666666666666668
66,0 days 21:00:00,4 days 23:48:00,19,109,14.914772727272727,14.84375
94,0 days 13:58:00,3 days 13:35:00,10,64,14.029800770132262,13.513513513513514
251,1 days 06:48:00,7 days 22:18:00,25,163,13.930348258706468,13.297872340425531
105,1 days 00:04:00,6 days 18:19:00,18,119,12.91245640704641,13.138686131386862
204,1 days 03:25:00,7 days 17:40:00,22,159,12.866640594446617,12.154696132596685
207,1 days 05:45:00,8 days 16:14:00,24,183,12.500875411443378,11.594202898550725
603,0 days 15:52:00,4 days 20:16:00,14,109,12.008072653884964,11.382113821138212
16,1 days 01:15:00,7 days 17:13:00,26,185,11.997149192271143,12.322274881516588
18,1 days 05:40:00,10 days 10:06:00,25,220,10.60407482425831,10.204081632653061
4,1 days 10:40:00,12 days 07:32:00,21,181,10.498687664041995,10.396039603960396
242/243,0 days 03:55:00,1 days 10:09:00,9,75,10.288966725043784,10.714285714285714
601,0 days 02:11:00,0 days 20:48:00,10,104,9.499637418419145,8.771929824561404
224/690,0 days 08:06:00,3 days 08:42:00,8,84,9.121621621621621,8.695652173913043
117,0 days 08:21:00,3 days 13:20:00,6,65,8.913004803415763,8.450704225352112
14/37,0 days 14:35:00,6 days 11:16:00,11,113,8.586007261308998,8.870967741935484
260,0 days 12:22:00,5 days 11:42:00,7,77,8.583988894030542,8.333333333333334
125,0 days 07:32:00,3 days 08:26:00,5,53,8.563849943160289,8.620689655172415
60,0 days 22:52:00,10 days 04:52:00,16,171,8.540836653386455,8.556149732620321
2,0 days 23:40:00,10 days 16:41:00,16,153,8.441828666547767,9.467455621301776
266,0 days 08:25:00,3 days 20:53:00,6,62,8.308654162553472,8.823529411764707
51,0 days 17:04:00,7 days 21:40:00,15,174,8.255401483392454,7.936507936507937
256,0 days 04:03:00,1 days 22:42:00,3,35,7.980295566502463,7.894736842105263
78,0 days 09:23:00,4 days 15:30:00,8,108,7.762305252998759,6.896551724137931
Metro J Line (Silver) 910/950,0 days 12:22:00,6 days 03:04:00,10,131,7.7566380932469166,7.092198581560283
40,0 days 18:37:00,9 days 23:07:00,10,135,7.223228142783238,6.896551724137931
53,0 days 11:25:00,6 days 08:31:00,9,116,6.964213094753965,7.2
180,0 days 11:28:00,6 days 20:29:00,9,128,6.517002936440276,6.569343065693431
96,0 days 01:40:00,1 days 00:33:00,2,30,6.357279084551812,6.25
761,0 days 07:25:00,4 days 14:54:00,4,62,6.26848851950979,6.0606060606060606
232,0 days 06:55:00,4 days 07:35:00,4,61,6.259426847662142,6.153846153846154
92,0 days 06:33:00,4 days 03:53:00,3,62,6.154087065455684,4.615384615384615
76,0 days 06:19:00,4 days 05:10:00,5,83,5.876880136455265,5.681818181818182
166,0 days 03:28:00,2 days 08:13:00,4,63,5.808433398492041,5.970149253731344
217,0 days 07:15:00,5 days 08:51:00,7,134,5.3269654665687,4.964539007092198
205,0 days 03:40:00,2 days 18:31:00,2,39,5.224412253621468,4.878048780487805
Metro G Line (Orange) 901,0 days 06:28:00,5 days 21:48:00,8,182,4.361510791366906,4.2105263157894735
210,0 days 09:36:00,8 days 23:43:00,7,149,4.260670167911828,4.487179487179487
240,0 days 05:44:00,5 days 21:05:00,5,114,3.9050970598251786,4.201680672268908
28,0 days 05:06:00,6 days 01:41:00,4,133,3.3823366861943187,2.9197080291970803
164,0 days 02:51:00,3 days 11:46:00,2,63,3.2903598229747932,3.076923076923077
294,0 days 01:42:00,2 days 06:57:00,2,68,3.000882612533098,2.857142857142857
10/48,0 days 03:20:00,4 days 16:03:00,2,85,2.888920988010978,2.2988505747126435
108,0 days 04:20:00,6 days 23:32:00,3,117,2.52133436772692,2.5
206,0 days 01:59:00,3 days 05:38:00,2,66,2.491103202846975,2.9411764705882355
110,0 days 01:47:00,3 days 18:02:00,1,61,1.9422762751860592,1.6129032258064515
70,0 days 04:03:00,8 days 14:36:00,3,159,1.9226204604794683,1.8518518518518519
460,0 days 01:43:00,4 days 01:19:00,1,50,1.733423089868731,1.9607843137254901
234,0 days 02:18:00,5 days 22:12:00,2,137,1.5916955017301038,1.4388489208633093
111,0 days 02:39:00,6 days 21:37:00,2,126,1.5748811410459589,1.5625
233,0 days 01:58:00,7 days 02:16:00,2,163,1.1418618153667506,1.2121212121212122
90,0 days 01:14:00,4 days 20:50:00,1,65,1.0446075663466967,1.5151515151515151
602,0 days 00:17:00,1 days 04:31:00,2,44,0.9837962962962963,4.3478260869565215
754,0 days 00:59:00,4 days 18:10:00,1,113,0.8539586047184832,0.8771929824561403
