Route,Service Hours Canceled,Service Hours Run,Trips Canceled,Trips Run,Percent of Service Hours Canceled,Percent of Trips Canceled
125,1 days 07:43:00,4 days 15:11:00,19,68,22.195008164217402,21.839080459770116
603,1 days 08:39:00,7 days 00:42:00,24,132,16.215545070772286,15.384615384615385
501,0 days 08:04:00,2 days 15:04:00,9,73,11.34020618556701,10.975609756097562
205,0 days 12:33:00,4 days 20:48:00,6,62,9.702357943563973,8.823529411764707
754,0 days 12:27:00,5 days 18:48:00,11,129,8.231404958677686,7.857142857142857
207,1 days 01:27:00,12 days 12:05:00,18,246,7.817939791112021,6.818181818181818
20,0 days 11:47:00,7 days 19:39:00,10,153,5.908407153601872,6.134969325153374
577,0 days 03:08:00,2 days 06:50:00,3,53,5.405405405405405,5.357142857142857
66,0 days 08:33:00,8 days 02:00:00,7,167,4.221179955566527,4.022988505747127
204,0 days 09:19:00,9 days 10:28:00,7,181,3.951367781155015,3.723404255319149
18,0 days 06:55:00,12 days 17:25:00,6,257,2.2145144076840984,2.2813688212927756
117,0 days 03:04:00,6 days 02:30:00,2,100,2.0503677289948743,1.9607843137254901
108,0 days 05:17:00,10 days 14:50:00,3,171,2.03113987313385,1.7241379310344827
111,0 days 04:47:00,10 days 05:27:00,3,168,1.9115492207273213,1.7543859649122806
206,0 days 02:43:00,5 days 20:59:00,2,115,1.8905126420784042,1.7094017094017093
150,0 days 01:27:00,3 days 04:12:00,2,101,1.8673535093367675,1.941747572815534
94,0 days 02:55:00,7 days 04:23:00,2,120,1.6638144133865753,1.639344262295082
487,0 days 00:56:00,2 days 07:26:00,1,57,1.6558249556475457,1.7241379310344827
240,0 days 03:27:00,9 days 07:36:00,3,175,1.519489099317331,1.6853932584269662
45,0 days 03:52:00,10 days 11:56:00,3,193,1.5115976022934585,1.530612244897959
62,0 days 01:16:00,3 days 18:54:00,1,48,1.3743218806509945,2.0408163265306123
233,0 days 02:11:00,7 days 12:34:00,2,166,1.1947104423164614,1.1904761904761905
266,0 days 01:49:00,6 days 14:07:00,1,98,1.1358899541475616,1.0101010101010102
106,0 days 01:36:00,5 days 21:07:00,1,106,1.1211024173770874,0.9345794392523364
53,0 days 02:27:00,9 days 01:11:00,2,160,1.1154955228410988,1.2345679012345678
40,0 days 03:50:00,14 days 11:04:00,2,186,1.0924289921155126,1.0638297872340425
164,0 days 01:17:00,5 days 06:43:00,1,88,1.0026041666666667,1.1235955056179776
70,0 days 02:52:00,11 days 20:00:00,2,202,0.9993028119916337,0.9803921568627451
28,0 days 01:59:00,8 days 18:50:00,2,177,0.9319445532148172,1.1173184357541899
81,0 days 01:45:00,8 days 00:39:00,1,118,0.9002057613168725,0.8403361344537815
115,0 days 01:51:00,8 days 23:19:00,1,131,0.851880276285495,0.7575757575757576
152,0 days 01:27:00,7 days 10:14:00,1,133,0.8069752342083295,0.746268656716418
