Route,Service Hours Canceled,Service Hours Run,Trips Canceled,Trips Run,Percent of Service Hours Canceled,Percent of Trips Canceled
603,1 days 07:25:00,5 days 20:50:00,28,128,18.238993710691823,17.94871794871795
266,0 days 17:52:00,3 days 11:26:00,12,56,17.63738071734123,17.647058823529413
81,1 days 02:28:00,5 days 21:43:00,15,90,15.736795164007532,14.285714285714286
256,0 days 07:04:00,1 days 19:41:00,5,33,13.924466338259442,13.157894736842104
18,1 days 14:37:00,10 days 01:09:00,32,213,13.803169307756464,13.061224489795919
224/690,0 days 12:15:00,3 days 04:33:00,12,80,13.795045045045045,13.043478260869565
167,0 days 07:26:00,2 days 02:41:00,5,36,12.79036420992257,12.195121951219512
94,0 days 11:03:00,3 days 16:30:00,8,66,11.099949773982923,10.81081081081081
92,0 days 10:40:00,3 days 23:46:00,5,60,10.021922956467272,7.6923076923076925
720,1 days 02:43:00,10 days 20:53:00,22,219,9.289522484932776,9.12863070539419
251,0 days 20:29:00,8 days 08:37:00,17,171,9.264284637418966,9.042553191489361
232,0 days 08:40:00,4 days 05:49:00,5,60,7.844320410318298,7.6923076923076925
605,0 days 02:29:00,1 days 06:13:00,6,75,7.594291539245668,7.407407407407407
246,0 days 03:16:00,1 days 16:32:00,5,49,7.4581430745814306,9.25925925925926
14/37,0 days 10:31:00,6 days 15:20:00,8,116,6.191737807869689,6.451612903225806
30,0 days 09:39:00,6 days 15:31:00,10,169,5.704433497536946,5.58659217877095
20,0 days 08:30:00,6 days 09:01:00,7,133,5.262614797234548,5.0
90,0 days 05:35:00,4 days 17:31:00,3,63,4.687937307584662,4.545454545454546
33,0 days 11:08:00,10 days 05:44:00,7,167,4.334284972748508,4.022988505747127
55,0 days 03:18:00,3 days 14:04:00,3,84,3.692651995524058,3.4482758620689653
53,0 days 06:03:00,6 days 13:53:00,4,121,3.6905246034973564,3.2
125,0 days 02:56:00,3 days 13:02:00,2,56,3.3345964380447137,3.4482758620689653
166,0 days 01:59:00,2 days 10:15:00,2,65,3.2927504150525735,2.985074626865672
206,0 days 02:31:00,3 days 05:06:00,2,66,3.1609796943688506,2.9411764705882355
28,0 days 04:35:00,6 days 02:12:00,4,133,3.0396816624295346,2.9197080291970803
45,0 days 06:35:00,9 days 03:41:00,5,177,2.9095462581025338,2.7472527472527473
155,0 days 01:33:00,2 days 04:40:00,1,35,2.8588994774054717,2.7777777777777777
180,0 days 04:16:00,7 days 03:41:00,3,134,2.42493132518708,2.18978102189781
66,0 days 03:20:00,5 days 17:28:00,3,125,2.367424242424242,2.34375
501,0 days 00:51:00,1 days 12:15:00,1,46,2.2911051212938007,2.127659574468085
234,0 days 02:12:00,5 days 22:18:00,2,137,1.5224913494809689,1.4388489208633093
2,0 days 03:44:00,11 days 12:37:00,2,167,1.3316687473990845,1.183431952662722
110,0 days 01:12:00,3 days 16:58:00,1,61,1.3308687615526802,1.6129032258064515
152,0 days 01:10:00,3 days 22:18:00,1,73,1.2220670391061452,1.3513513513513513
210,0 days 02:37:00,9 days 06:42:00,2,154,1.1613285006287448,1.2820512820512822
162,0 days 01:13:00,4 days 10:50:00,1,81,1.1260219034397656,1.2195121951219512
127,0 days 00:29:00,1 days 19:49:00,1,46,1.09104589917231,2.127659574468085
