Route,Service Hours Canceled,Service Hours Run,Trips Canceled,Trips Run,Percent of Service Hours Canceled,Percent of Trips Canceled
240,1 days 07:17:00,8 days 03:46:00,24,154,13.77816927255377,13.48314606741573
167,0 days 07:07:00,2 days 04:01:00,5,36,12.034949267192784,12.195121951219512
150,0 days 08:04:00,2 days 20:53:00,10,90,10.48299761750054,10.0
20,0 days 19:25:00,7 days 08:01:00,17,140,9.935186764455057,10.828025477707007
577,0 days 04:57:00,2 days 05:01:00,5,51,8.53939045428407,8.928571428571429
210,0 days 21:23:00,10 days 02:24:00,14,162,8.10640045491881,7.954545454545454
605,0 days 03:37:00,1 days 19:44:00,8,102,7.638155579021471,7.2727272727272725
158,0 days 02:43:00,1 days 16:01:00,2,32,6.357254290171607,5.882352941176471
4,0 days 23:57:00,16 days 11:00:00,13,219,5.716672633965867,5.603448275862069
14/37,0 days 12:45:00,8 days 20:43:00,10,143,5.654937906564164,6.5359477124183005
33,0 days 15:18:00,13 days 00:29:00,10,201,4.667717496313622,4.739336492890995
162,0 days 07:32:00,6 days 19:52:00,5,116,4.395176973940101,4.132231404958677
111,0 days 10:19:00,9 days 23:55:00,6,165,4.122818702544292,3.508771929824561
106,0 days 05:52:00,5 days 16:51:00,4,103,4.110708863715987,3.7383177570093458
165,0 days 05:40:00,6 days 10:44:00,4,110,3.5328345802161265,3.508771929824561
40,0 days 11:17:00,14 days 03:37:00,6,182,3.215540989835661,3.1914893617021276
18,0 days 09:35:00,12 days 14:45:00,8,255,3.0683030949839916,3.041825095057034
45,0 days 07:44:00,10 days 07:30:00,6,188,3.0299072743894477,3.0927835051546393
266,0 days 04:46:00,6 days 11:10:00,3,96,2.980408503543143,3.0303030303030303
207,0 days 08:19:00,13 days 05:13:00,7,257,2.554781896375179,2.6515151515151514
16,0 days 07:04:00,11 days 19:40:00,8,267,2.430635175418482,2.909090909090909
164,0 days 03:05:00,5 days 04:55:00,2,87,2.4088541666666665,2.247191011235955
217,0 days 04:07:00,7 days 00:54:00,5,172,2.379346883729891,2.824858757062147
204,0 days 05:19:00,9 days 14:28:00,4,184,2.2548950307485685,2.127659574468085
53,0 days 04:48:00,8 days 22:50:00,3,159,2.1854606161784793,1.8518518518518519
242/243,0 days 00:54:00,1 days 19:49:00,2,94,2.0126723816623184,2.0833333333333335
Metro G Line (Orange) 901,0 days 03:48:00,8 days 07:32:00,5,249,1.8688524590163935,1.968503937007874
78,0 days 03:05:00,7 days 02:24:00,3,160,1.777308098760688,1.8404907975460123
105,0 days 04:53:00,11 days 10:06:00,3,193,1.7504032498954538,1.530612244897959
60,0 days 05:34:00,13 days 16:22:00,4,246,1.6669994010780596,1.6
212,0 days 02:34:00,7 days 02:10:00,2,137,1.4859127749903511,1.4388489208633093
720,0 days 05:14:00,17 days 07:57:00,4,318,1.2425309643464841,1.2422360248447204
10/48,0 days 01:51:00,6 days 15:12:00,2,123,1.1487115802545793,1.6
761,0 days 01:56:00,7 days 09:01:00,1,95,1.0803762689764367,1.0416666666666667
115,0 days 01:49:00,8 days 21:39:00,1,129,0.8431311881188119,0.7692307692307693
152,0 days 01:18:00,7 days 03:26:00,1,124,0.7526051717483597,0.8
182,0 days 00:27:00,2 days 22:56:00,3,71,0.6303992528601448,4.054054054054054
