Route,Service Hours Canceled,Service Hours Run,Trips Canceled,Trips Run,Percent of Service Hours Canceled,Percent of Trips Canceled
603,2 days 16:22:00,4 days 11:53:00,58,98,37.3681664247702,37.17948717948718
96,0 days 08:14:00,0 days 17:59:00,10,22,31.40495867768595,31.25
232,1 days 03:17:00,3 days 11:12:00,16,49,24.694524060944335,24.615384615384617
205,0 days 15:14:00,2 days 06:57:00,9,32,21.705058180954644,21.951219512195124
210,1 days 18:10:00,7 days 15:09:00,31,125,18.71440195280716,19.871794871794872
128,0 days 06:14:00,1 days 03:47:00,6,27,18.32435080842724,18.181818181818183
167,0 days 09:59:00,2 days 00:08:00,7,34,17.17809004875251,17.073170731707318
218,0 days 03:53:00,0 days 18:59:00,6,30,16.982507288629737,16.666666666666668
53,1 days 02:47:00,5 days 17:09:00,20,105,16.337942252948352,16.0
35/38,0 days 14:01:00,2 days 23:59:00,20,79,16.2984496124031,20.2020202020202
66,0 days 22:46:00,4 days 22:02:00,20,108,16.169507575757574,15.625
20,1 days 00:01:00,5 days 17:30:00,21,119,14.869466515323497,15.0
266,0 days 12:09:00,3 days 17:09:00,8,60,11.994076999012833,11.764705882352942
240,0 days 22:09:00,6 days 20:06:00,16,133,11.89261744966443,10.738255033557047
125,0 days 10:22:00,3 days 05:36:00,7,51,11.78476695718075,12.068965517241379
92,0 days 12:15:00,3 days 22:11:00,6,59,11.509552145317883,9.23076923076923
207,1 days 02:30:00,8 days 19:29:00,25,182,11.135233559773093,12.077294685990339
162,0 days 11:15:00,4 days 00:48:00,8,74,10.41184636742249,9.75609756097561
246,0 days 04:33:00,1 days 15:15:00,7,47,10.38812785388128,12.962962962962964
158,0 days 03:35:00,1 days 07:36:00,3,27,10.184746565608716,10.0
14/37,0 days 15:59:00,6 days 09:52:00,12,112,9.410263958394662,9.67741935483871
605,0 days 02:57:00,1 days 05:45:00,7,74,9.021406727828746,8.641975308641975
501,0 days 03:06:00,1 days 10:00:00,4,43,8.355795148247978,8.51063829787234
720,0 days 23:52:00,10 days 23:44:00,20,221,8.298562818729717,8.298755186721992
18,0 days 22:53:00,10 days 16:53:00,19,226,8.179435243655426,7.755102040816326
40,0 days 20:38:00,9 days 21:06:00,12,133,8.005690636316606,8.275862068965518
16,0 days 16:37:00,8 days 01:54:00,17,194,7.893278441928588,8.056872037914692
111,0 days 11:16:00,6 days 15:29:00,8,122,6.59834065397755,6.153846153846154
117,0 days 06:07:00,3 days 18:11:00,4,67,6.351678781585323,5.633802816901408
28,0 days 08:38:00,5 days 22:09:00,8,129,5.725654913230906,5.839416058394161
33,0 days 14:19:00,10 days 02:33:00,10,164,5.573579029327797,5.747126436781609
2,0 days 14:47:00,11 days 01:34:00,9,160,5.273170441709768,5.325443786982248
45,0 days 10:25:00,8 days 23:51:00,9,173,4.603712433706541,4.945054945054945
662,0 days 01:52:00,1 days 15:23:00,2,42,4.525252525252525,4.545454545454546
10/48,0 days 04:52:00,4 days 14:31:00,3,84,4.217824642496028,3.4482758620689653
30,0 days 06:56:00,6 days 18:14:00,7,172,4.098522167487685,3.910614525139665
90,0 days 04:01:00,4 days 19:05:00,2,64,3.3725160929191156,3.0303030303030303
115,0 days 04:55:00,5 days 21:04:00,3,87,3.367964379495376,3.3333333333333335
166,0 days 01:56:00,2 days 10:18:00,2,65,3.2097399003873823,2.985074626865672
251,0 days 06:32:00,8 days 22:34:00,5,183,2.9549223579074324,2.6595744680851063
152,0 days 02:47:00,3 days 20:41:00,2,72,2.9155027932960893,2.7027027027027026
217,0 days 03:56:00,5 days 12:10:00,4,137,2.8900318393338233,2.8368794326241136
120,0 days 01:59:00,2 days 20:18:00,1,37,2.821911311358786,2.6315789473684212
344,0 days 00:48:00,1 days 05:30:00,1,32,2.6402640264026402,3.0303030303030303
127,0 days 01:09:00,1 days 19:09:00,1,46,2.595936794582393,2.127659574468085
233,0 days 04:28:00,6 days 23:46:00,4,161,2.5933810721888912,2.4242424242424243
