Route,Service Hours Canceled,Service Hours Run,Trips Canceled,Trips Run,Percent of Service Hours Canceled,Percent of Trips Canceled
754,2 days 08:55:00,2 days 10:14:00,56,58,49.428281951078304,49.12280701754386
130,0 days 05:33:00,0 days 12:36:00,9,21,30.578512396694215,30.0
206,0 days 22:56:00,2 days 08:41:00,20,48,28.804689135440654,29.41176470588235
207,2 days 11:46:00,7 days 10:13:00,51,156,25.113803487639192,24.63768115942029
204,2 days 01:11:00,6 days 19:54:00,39,142,23.0817364098553,21.54696132596685
30,1 days 14:14:00,5 days 10:56:00,39,140,22.600985221674875,21.787709497206706
111,1 days 13:44:00,5 days 10:32:00,27,101,22.42472266244057,21.09375
40,2 days 06:03:00,8 days 11:41:00,30,115,20.97128815312985,20.689655172413794
20,1 days 09:01:00,5 days 08:30:00,29,111,20.441646888865957,20.714285714285715
217,1 days 02:04:00,4 days 14:02:00,28,113,19.152583884398727,19.858156028368793
66,1 days 01:21:00,4 days 19:27:00,23,105,18.004261363636363,17.96875
78,0 days 21:29:00,4 days 03:24:00,23,93,17.771956431821316,19.82758620689655
210,1 days 12:53:00,7 days 20:26:00,26,130,16.369553961091796,16.666666666666668
2,1 days 21:53:00,9 days 18:28:00,30,139,16.366446703525355,17.75147928994083
76,0 days 17:00:00,3 days 18:29:00,13,75,15.816405644285936,14.772727272727273
205,0 days 10:48:00,2 days 11:23:00,6,35,15.388268819757776,14.634146341463415
28,0 days 22:45:00,5 days 08:02:00,20,117,15.087874433513871,14.598540145985401
260,0 days 21:43:00,5 days 02:21:00,13,71,15.07403979639056,15.476190476190476
128,0 days 05:02:00,1 days 04:59:00,5,28,14.796668299853014,15.151515151515152
14/37,1 days 01:06:00,6 days 00:45:00,18,106,14.777745069178687,14.516129032258064
70,1 days 07:00:00,7 days 11:39:00,23,139,14.71635414194161,14.197530864197532
16,1 days 06:14:00,7 days 12:14:00,30,181,14.364903389293634,14.218009478672986
117,0 days 13:12:00,3 days 08:29:00,10,61,14.090019569471623,14.084507042253522
102,0 days 06:59:00,1 days 19:56:00,5,34,13.715220949263502,12.820512820512821
108,0 days 21:54:00,6 days 05:58:00,16,104,12.74243599689682,13.333333333333334
35/38,0 days 10:46:00,3 days 03:14:00,15,84,12.51937984496124,15.151515151515152
4,1 days 16:26:00,12 days 01:46:00,25,177,12.245103977387442,12.376237623762377
