Route,Service Hours Canceled,Service Hours Run,Trips Canceled,Trips Run,Percent of Service Hours Canceled,Percent of Trips Canceled
690,0 days 04:05:00,1 days 07:30:00,5,37,11.475409836065573,11.904761904761905
30,0 days 19:02:00,6 days 06:08:00,20,159,11.251231527093596,11.1731843575419
117,0 days 09:48:00,3 days 11:53:00,7,64,10.46077210460772,9.859154929577464
212,0 days 12:29:00,4 days 12:06:00,9,94,10.352453351762266,8.737864077669903
242/243,0 days 03:55:00,1 days 10:09:00,9,75,10.288966725043784,10.714285714285714
230,0 days 03:35:00,1 days 09:01:00,4,37,9.790528233151184,9.75609756097561
92,0 days 10:12:00,4 days 00:14:00,6,59,9.583463827121829,9.23076923076923
55,0 days 08:24:00,3 days 08:15:00,8,79,9.475465313028765,9.195402298850574
155,0 days 04:37:00,2 days 01:36:00,3,33,8.515216723024901,8.333333333333334
51,0 days 16:49:00,7 days 21:55:00,15,174,8.134472750725573,7.936507936507937
35/38,0 days 06:58:00,3 days 07:02:00,8,91,8.10077519379845,8.080808080808081
206,0 days 05:44:00,3 days 01:53:00,5,63,7.2011722838601635,7.352941176470588
105,0 days 13:13:00,7 days 05:10:00,10,127,7.091120450684074,7.299270072992701
108,0 days 12:02:00,6 days 15:50:00,9,111,7.0015515903801395,7.5
267,0 days 01:21:00,0 days 19:03:00,2,26,6.617647058823529,7.142857142857143
10/48,0 days 06:59:00,4 days 12:24:00,5,82,6.052289469882998,5.747126436781609
232,0 days 06:36:00,4 days 07:54:00,4,61,5.972850678733032,6.153846153846154
761,0 days 06:42:00,4 days 15:37:00,4,62,5.662769404141429,6.0606060606060606
217,0 days 07:41:00,5 days 08:25:00,7,134,5.6453588048003915,4.964539007092198
Metro L Line (Gold) Shuttle 854,0 days 01:53:00,1 days 09:04:00,7,124,5.388650453028135,5.343511450381679
605,0 days 01:41:00,1 days 07:01:00,4,77,5.147808358817533,4.938271604938271
62,0 days 03:28:00,2 days 19:07:00,2,38,4.911452184179457,5.0
81,0 days 07:38:00,6 days 16:33:00,5,100,4.538697849568923,4.761904761904762
152,0 days 03:57:00,3 days 19:03:00,3,71,4.157894736842105,4.054054054054054
166,0 days 02:24:00,2 days 09:17:00,3,64,4.021223122032952,4.477611940298507
460,0 days 03:48:00,3 days 23:14:00,2,49,3.8370918882531133,3.9215686274509802
164,0 days 02:51:00,3 days 11:46:00,2,63,3.2903598229747932,3.076923076923077
127,0 days 01:17:00,1 days 19:01:00,1,46,2.8969149736644093,2.127659574468085
602,0 days 00:46:00,1 days 04:02:00,1,45,2.662037037037037,2.1739130434782608
501,0 days 00:52:00,1 days 12:14:00,1,46,2.3360287511230906,2.127659574468085
150,0 days 00:54:00,1 days 19:55:00,1,61,2.008181480104128,1.6129032258064515
344,0 days 00:00:00,1 days 06:18:00,0,33,0.0,0.0
665,0 days 00:00:00,0 days 09:48:00,0,28,0.0,0.0
686,0 days 00:00:00,0 days 11:26:00,0,32,0.0,0.0
161,0 days 00:00:00,1 days 08:19:00,0,28,0.0,0.0
158,0 days 00:00:00,1 days 08:53:00,0,30,0.0,0.0
246,0 days 00:00:00,1 days 19:48:00,0,54,0.0,0.0
130,0 days 00:00:00,0 days 18:09:00,0,30,0.0,0.0
268,0 days 00:00:00,0 days 21:07:00,0,30,0.0,0.0
660,0 days 00:00:00,1 days 02:11:00,0,75,0.0,0.0
102,0 days 00:00:00,2 days 02:55:00,0,39,0.0,0.0
120,0 days 00:00:00,2 days 22:17:00,0,38,0.0,0.0
94,0 days 00:00:00,4 days 03:33:00,0,74,0.0,0.0
96,0 days 00:00:00,1 days 02:13:00,0,32,0.0,0.0
Metro G Line (Orange) 901,0 days 00:00:00,6 days 04:16:00,0,190,0.0,0.0
110,0 days 00:00:00,3 days 19:49:00,0,62,0.0,0.0
662,0 days 00:00:00,1 days 17:15:00,0,44,0.0,0.0
287,0 days 00:00:00,0 days 12:44:00,0,34,0.0,0.0
165,0 days 00:00:00,3 days 15:16:00,0,66,0.0,0.0
236/235,0 days 00:00:00,1 days 07:44:00,0,32,0.0,0.0
222,0 days 00:00:00,1 days 17:14:00,0,39,0.0,0.0
218,0 days 00:00:00,0 days 23:37:00,0,36,0.0,0.0
237,0 days 00:00:00,2 days 07:45:00,0,36,0.0,0.0
487,0 days 00:00:00,1 days 00:34:00,0,31,0.0,0.0
182,0 days 00:00:00,2 days 01:07:00,0,48,0.0,0.0
179,0 days 00:00:00,1 days 06:33:00,0,49,0.0,0.0
534,0 days 00:00:00,1 days 07:54:00,0,32,0.0,0.0
169,0 days 00:00:00,1 days 16:05:00,0,26,0.0,0.0
550,0 days 00:00:00,0 days 20:14:00,0,34,0.0,0.0
167,0 days 00:00:00,2 days 10:07:00,0,41,0.0,0.0
601,0 days 00:00:00,0 days 22:59:00,0,114,0.0,0.0
258,0 days 00:00:00,2 days 00:42:00,0,29,0.0,0.0
244,0 days 00:00:00,1 days 00:04:00,0,42,0.0,0.0
611,0 days 00:00:00,1 days 17:09:00,0,36,0.0,0.0
617,0 days 00:00:00,1 days 01:03:00,0,39,0.0,0.0
265,0 days 00:00:00,1 days 04:09:00,0,26,0.0,0.0
