Route,Service Hours Canceled,Service Hours Run,Trips Canceled,Trips Run,Percent of Service Hours Canceled,Percent of Trips Canceled
128,0 days 12:58:00,0 days 22:02:00,12,21,37.04761904761905,36.36363636363637
125,2 days 00:16:00,3 days 22:38:00,29,58,33.7765337065547,33.333333333333336
205,1 days 14:22:00,3 days 18:59:00,19,49,29.661126143538205,27.941176470588236
603,1 days 16:44:00,6 days 16:37:00,31,125,20.23011340120851,19.871794871794872
66,0 days 13:20:00,7 days 21:13:00,12,162,6.5827367728132975,6.896551724137931
207,0 days 13:03:00,13 days 00:29:00,11,253,4.008806061847225,4.166666666666667
266,0 days 05:48:00,6 days 10:08:00,4,95,3.626511046269279,4.040404040404041
501,0 days 02:27:00,2 days 20:41:00,3,79,3.444236176194939,3.658536585365854
20,0 days 06:48:00,8 days 00:38:00,5,158,3.4096607053317736,3.067484662576687
35/38,0 days 03:34:00,4 days 15:41:00,3,127,3.0947216196673897,2.3076923076923075
251,0 days 07:08:00,10 days 02:30:00,6,195,2.857524369074643,2.985074626865672
45,0 days 06:23:00,10 days 09:25:00,5,191,2.495439145165494,2.5510204081632653
16,0 days 07:12:00,11 days 19:32:00,6,269,2.4764962164641138,2.1818181818181817
256,0 days 01:20:00,2 days 04:44:00,1,40,2.466091245376079,2.4390243902439024
108,0 days 06:16:00,10 days 13:51:00,4,170,2.4091753700262704,2.2988505747126435
4,0 days 09:15:00,17 days 01:42:00,6,226,2.2079007041413057,2.586206896551724
18,0 days 05:44:00,12 days 18:36:00,5,258,1.8356456776947705,1.9011406844106464
233,0 days 03:20:00,7 days 11:25:00,3,165,1.823985408116735,1.7857142857142858
28,0 days 03:47:00,8 days 17:02:00,3,176,1.7777429712585167,1.675977653631285
90,0 days 02:11:00,5 days 08:06:00,1,67,1.6758347192017398,1.4705882352941178
14/37,0 days 03:07:00,9 days 06:21:00,2,151,1.3823181549379067,1.3071895424836601
246,0 days 00:47:00,2 days 10:39:00,1,67,1.3180033651149747,1.4705882352941178
204,0 days 02:40:00,9 days 17:07:00,2,186,1.1309818336042978,1.0638297872340425
720,0 days 04:37:00,17 days 08:34:00,4,318,1.0961180800126626,1.2422360248447204
53,0 days 02:20:00,9 days 01:18:00,2,160,1.062376688420094,1.2345679012345678
761,0 days 01:51:00,7 days 09:06:00,1,95,1.033808326348142,1.0416666666666667
217,0 days 01:47:00,7 days 04:52:00,2,179,1.0210897986449088,1.1049723756906078
166,0 days 00:57:00,4 days 02:06:00,1,106,0.9591115598182736,0.9345794392523364
206,0 days 01:20:00,5 days 22:22:00,1,116,0.9278589654372535,0.8547008547008547
40,0 days 03:13:00,14 days 11:41:00,2,186,0.916690415123017,1.0638297872340425
55,0 days 01:13:00,6 days 03:12:00,1,132,0.819764177428411,0.7518796992481203
182,0 days 00:32:00,2 days 23:55:00,3,77,0.7361398665746491,3.75
240,0 days 01:28:00,9 days 09:35:00,1,177,0.6459663803861118,0.5617977528089888
180,0 days 01:15:00,9 days 21:48:00,1,176,0.5229031583350764,0.5649717514124294
70,0 days 01:29:00,11 days 21:23:00,1,203,0.5170811062049733,0.49019607843137253
78,0 days 00:48:00,7 days 04:41:00,1,162,0.4611393985973677,0.6134969325153374
