Route,Service Hours Canceled,Service Hours Run,Trips Canceled,Trips Run,Percent of Service Hours Canceled,Percent of Trips Canceled
344,0 days 00:00:00,1 days 06:18:00,0,33,0.0,0.0
128,0 days 00:00:00,1 days 10:01:00,0,33,0.0,0.0
150,0 days 00:00:00,1 days 20:48:00,0,62,0.0,0.0
230,0 days 00:00:00,1 days 15:04:00,0,45,0.0,0.0
224/690,0 days 00:00:00,3 days 16:48:00,0,92,0.0,0.0
218,0 days 00:00:00,0 days 22:52:00,0,36,0.0,0.0
212,0 days 00:00:00,5 days 04:52:00,0,103,0.0,0.0
158,0 days 00:00:00,1 days 11:11:00,0,30,0.0,0.0
161,0 days 00:00:00,1 days 08:19:00,0,28,0.0,0.0
162,0 days 00:00:00,4 days 12:03:00,0,82,0.0,0.0
205,0 days 00:00:00,2 days 22:11:00,0,41,0.0,0.0
165,0 days 00:00:00,3 days 15:16:00,0,66,0.0,0.0
20,0 days 00:00:00,6 days 17:31:00,0,140,0.0,0.0
2,0 days 00:00:00,11 days 16:21:00,0,169,0.0,0.0
182,0 days 00:00:00,2 days 01:07:00,0,48,0.0,0.0
166,0 days 00:00:00,2 days 12:14:00,0,67,0.0,0.0
18,0 days 00:00:00,11 days 15:46:00,0,245,0.0,0.0
179,0 days 00:00:00,1 days 06:33:00,0,49,0.0,0.0
232,0 days 00:00:00,4 days 14:29:00,0,65,0.0,0.0
234,0 days 00:00:00,6 days 00:30:00,0,139,0.0,0.0
236/235,0 days 00:00:00,1 days 07:44:00,0,32,0.0,0.0
267,0 days 00:00:00,0 days 20:24:00,0,28,0.0,0.0
169,0 days 00:00:00,1 days 19:11:00,0,28,0.0,0.0
154,0 days 00:00:00,1 days 03:34:00,0,32,0.0,0.0
155,0 days 00:00:00,2 days 06:13:00,0,36,0.0,0.0
294,0 days 00:00:00,2 days 08:39:00,0,70,0.0,0.0
287,0 days 00:00:00,0 days 12:44:00,0,34,0.0,0.0
268,0 days 00:00:00,0 days 21:07:00,0,30,0.0,0.0
265,0 days 00:00:00,1 days 04:09:00,0,26,0.0,0.0
237,0 days 00:00:00,2 days 07:45:00,0,36,0.0,0.0
260,0 days 00:00:00,6 days 00:04:00,0,84,0.0,0.0
258,0 days 00:00:00,2 days 00:42:00,0,29,0.0,0.0
256,0 days 00:00:00,2 days 02:45:00,0,38,0.0,0.0
102,0 days 00:00:00,2 days 02:55:00,0,39,0.0,0.0
244,0 days 00:00:00,1 days 00:04:00,0,42,0.0,0.0
240,0 days 00:00:00,7 days 18:15:00,0,149,0.0,0.0
Metro L Line (Gold) Shuttle 854,0 days 00:00:00,1 days 10:57:00,0,131,0.0,0.0
