Route,Service Hours Canceled,Service Hours Run,Trips Canceled,Trips Run,Percent of Service Hours Canceled,Percent of Trips Canceled
603,1 days 13:52:00,3 days 22:16:00,34,89,28.65792129162462,27.642276422764226
218,0 days 06:02:00,0 days 17:35:00,9,27,25.546930134086097,25.0
240,1 days 13:30:00,4 days 13:19:00,29,90,25.542059257577478,24.369747899159663
20,1 days 15:36:00,5 days 01:55:00,34,106,24.51759364358683,24.285714285714285
10/48,1 days 03:56:00,3 days 15:27:00,20,67,24.209157879531993,22.988505747126435
207,2 days 05:47:00,7 days 16:12:00,44,163,22.59962182225646,21.256038647342994
251,2 days 00:10:00,7 days 04:56:00,39,149,21.785014322327754,20.74468085106383
30,1 days 09:57:00,5 days 15:13:00,34,145,20.06896551724138,18.99441340782123
720,2 days 09:26:00,9 days 14:10:00,48,193,19.969865554010198,19.91701244813278
117,0 days 17:33:00,3 days 04:08:00,14,57,18.7333214730475,19.718309859154928
16,1 days 15:05:00,7 days 03:23:00,40,171,18.569844789356985,18.95734597156398
266,0 days 18:01:00,3 days 11:17:00,12,56,17.785455742020403,17.647058823529413
18,2 days 00:13:00,9 days 15:33:00,41,204,17.234600262123198,16.73469387755102
33,1 days 20:16:00,8 days 20:36:00,29,145,17.233324682065923,16.666666666666668
217,0 days 22:31:00,4 days 17:35:00,22,119,16.544207690423708,15.602836879432624
166,0 days 09:45:00,2 days 01:56:00,11,56,16.336218933258866,16.417910447761194
81,1 days 02:58:00,5 days 21:13:00,16,89,16.034089782974927,15.238095238095237
206,0 days 11:36:00,2 days 20:01:00,10,58,14.569813690600796,14.705882352941176
115,0 days 20:18:00,4 days 23:44:00,12,73,14.496548440847418,14.117647058823529
14/37,0 days 23:06:00,6 days 02:45:00,16,108,13.600235501913453,12.903225806451612
45,1 days 06:44:00,8 days 03:32:00,24,158,13.582793164407779,13.186813186813186
256,0 days 06:44:00,1 days 20:01:00,5,33,13.267651888341543,13.157894736842104
180,0 days 23:11:00,6 days 08:46:00,18,119,13.176091692715733,13.138686131386862
501,0 days 04:38:00,1 days 08:28:00,6,41,12.488769092542677,12.76595744680851
78,0 days 13:15:00,4 days 11:38:00,11,105,10.960981662760236,9.482758620689655
152,0 days 10:18:00,3 days 12:42:00,8,66,10.842105263157896,10.81081081081081
53,0 days 17:17:00,6 days 02:39:00,13,112,10.542903619357462,10.4
60,1 days 03:45:00,9 days 23:59:00,19,168,10.364790836653386,10.16042780748663
222,0 days 04:12:00,1 days 13:02:00,4,35,10.185933710590138,10.256410256410257
167,0 days 05:44:00,2 days 04:23:00,4,37,9.865213650702609,9.75609756097561
4,1 days 08:17:00,12 days 09:55:00,20,182,9.776902887139107,9.900990099009901
28,0 days 14:23:00,5 days 16:24:00,14,123,9.53907372609705,10.218978102189782
242/243,0 days 03:32:00,1 days 10:32:00,8,76,9.281961471103328,9.523809523809524
Metro J Line (Silver) 910/950,0 days 13:53:00,6 days 01:33:00,14,127,8.70792389713569,9.929078014184396
40,0 days 21:44:00,9 days 20:00:00,12,133,8.432488360062079,8.275862068965518
164,0 days 06:48:00,3 days 07:49:00,5,60,7.850683086395998,7.6923076923076925
605,0 days 02:32:00,1 days 06:10:00,6,75,7.747196738022426,7.407407407407407
210,0 days 17:25:00,8 days 15:54:00,12,144,7.729861676159479,7.6923076923076925
35/38,0 days 06:16:00,3 days 07:44:00,8,91,7.286821705426356,8.080808080808081
204,0 days 14:33:00,8 days 06:32:00,12,169,6.828314430973798,6.629834254143646
92,0 days 07:03:00,4 days 03:23:00,4,61,6.623864704040088,6.153846153846154
232,0 days 07:14:00,4 days 07:16:00,4,61,6.546003016591252,6.153846153846154
224/690,0 days 05:47:00,3 days 11:01:00,5,87,6.512762762762763,5.434782608695652
94,0 days 06:02:00,3 days 21:31:00,5,69,6.0606060606060606,6.756756756756757
761,0 days 06:42:00,4 days 15:37:00,4,62,5.662769404141429,6.0606060606060606
212,0 days 06:30:00,4 days 18:05:00,5,98,5.3904630269523155,4.854368932038835
162,0 days 05:35:00,4 days 06:10:00,4,78,5.181747873163187,4.878048780487805
106,0 days 03:51:00,3 days 00:38:00,3,56,5.033776421878405,5.084745762711864
