Route,Service Hours Canceled,Service Hours Run,Trips Canceled,Trips Run,Percent of Service Hours Canceled,Percent of Trips Canceled
20,1 days 16:43:00,7 days 16:15:00,33,147,18.09897762631501,18.333333333333332
90,1 days 11:40:00,6 days 19:07:00,18,83,17.94248344093234,17.821782178217823
577,0 days 10:20:00,1 days 23:38:00,10,46,17.826336975273147,17.857142857142858
266,1 days 03:59:00,5 days 11:57:00,17,82,17.496873697373907,17.171717171717173
111,2 days 02:09:00,9 days 22:22:00,34,163,17.382011437814107,17.258883248730964
162,1 days 10:43:00,7 days 01:32:00,23,120,16.997144022847817,16.083916083916083
125,0 days 23:56:00,4 days 22:58:00,14,73,16.74830884068113,16.091954022988507
76,1 days 03:56:00,5 days 20:19:00,20,108,16.602278355621596,15.625
51,2 days 09:34:00,12 days 01:39:00,47,253,16.57946527144434,15.666666666666666
617,0 days 05:44:00,1 days 05:51:00,9,40,16.11241217798595,18.367346938775512
180,1 days 17:56:00,9 days 21:08:00,30,175,15.02627806975633,14.634146341463415
720,2 days 18:05:00,16 days 14:43:00,49,308,14.21758462421113,13.72549019607843
233,1 days 07:00:00,7 days 19:03:00,27,174,14.216922724145839,13.432835820895523
30,1 days 06:49:00,7 days 23:08:00,30,198,13.884508522940603,13.157894736842104
152,1 days 02:38:00,6 days 22:41:00,19,120,13.77704974566773,13.66906474820144
4,2 days 22:31:00,19 days 02:23:00,38,252,13.332703094472805,13.10344827586207
Metro J Line (Silver) 910/950,1 days 18:10:00,11 days 15:15:00,38,249,13.119004407570651,13.240418118466899
94,0 days 22:49:00,6 days 17:05:00,15,113,12.40710531085735,11.71875
244,0 days 05:02:00,1 days 11:34:00,9,62,12.397372742200329,12.67605633802817
161,0 days 05:41:00,1 days 19:05:00,5,37,11.654135338345865,11.904761904761905
70,1 days 17:07:00,13 days 08:29:00,29,226,11.370759587020649,11.372549019607844
18,1 days 14:41:00,12 days 14:29:00,31,257,11.338544211040547,10.76388888888889
224/690,0 days 15:16:00,5 days 05:22:00,15,124,10.855652998340839,10.79136690647482
60,1 days 13:51:00,13 days 02:23:00,27,237,10.745717800700293,10.227272727272727
260,1 days 02:21:00,9 days 03:34:00,15,125,10.71501186038631,10.714285714285714
66,0 days 23:38:00,8 days 22:16:00,20,184,9.934145999719771,9.803921568627452
92,0 days 17:45:00,6 days 21:51:00,10,101,9.667755991285404,9.00900900900901
35/38,0 days 10:53:00,4 days 08:22:00,14,116,9.443239334779465,10.76923076923077
33,1 days 14:28:00,15 days 08:56:00,22,238,9.441989854360989,8.461538461538462
690,0 days 05:30:00,2 days 05:49:00,6,64,9.272267490868222,8.571428571428571
205,0 days 11:57:00,4 days 21:24:00,6,62,9.238500193274062,8.823529411764707
105,1 days 02:04:00,10 days 17:45:00,16,183,9.18433260907863,8.040201005025125
236,0 days 05:08:00,2 days 13:19:00,5,61,7.725106596438425,7.575757575757576
10/48,0 days 12:30:00,6 days 17:38:00,9,125,7.1784073506891275,6.7164179104477615
154,0 days 01:47:00,1 days 02:50:00,2,30,6.231799650553291,6.25
660,0 days 01:39:00,1 days 01:21:00,5,72,6.111111111111111,6.4935064935064934
158,0 days 02:36:00,1 days 16:08:00,2,32,6.084243369734789,5.882352941176471
155,0 days 03:13:00,2 days 04:23:00,2,34,5.78537170263789,5.555555555555555
106,0 days 07:33:00,5 days 15:09:00,5,102,5.290819901892081,4.672897196261682
212,0 days 09:16:00,9 days 18:57:00,7,186,3.794444823585614,3.626943005181347
62,0 days 04:08:00,4 days 09:50:00,2,56,3.758714762049106,3.4482758620689653
662,0 days 02:08:00,2 days 18:20:00,2,69,3.11587147030185,2.816901408450704
294,0 days 01:48:00,2 days 10:08:00,2,69,3.0033370411568407,2.816901408450704
234,0 days 06:10:00,8 days 16:30:00,5,194,2.872670807453416,2.512562814070352
110,0 days 04:42:00,7 days 21:34:00,3,121,2.4193548387096775,2.4193548387096775
256,0 days 01:14:00,2 days 04:50:00,1,40,2.281134401972873,2.4390243902439024
242/243,0 days 00:57:00,1 days 19:46:00,2,94,2.1244875139768915,2.0833333333333335
130,0 days 00:40:00,1 days 06:49:00,1,48,2.1175224986765486,2.0408163265306123
602,0 days 00:34:00,1 days 15:50:00,4,56,1.4026402640264026,6.666666666666667
460,0 days 01:56:00,6 days 08:11:00,1,76,1.2544609062398615,1.2987012987012987
78,0 days 01:47:00,8 days 10:15:00,2,189,0.8740401895115177,1.0471204188481675
182,0 days 00:36:00,2 days 22:47:00,4,70,0.8405323371468597,5.405405405405405
169,0 days 00:00:00,2 days 22:28:00,0,36,0.0,0.0
665,0 days 00:00:00,0 days 11:22:00,0,32,0.0,0.0
686,0 days 00:00:00,0 days 12:00:00,0,34,0.0,0.0
265,0 days 00:00:00,1 days 10:57:00,0,32,0.0,0.0
167,0 days 00:00:00,2 days 11:08:00,0,41,0.0,0.0
761,0 days 00:00:00,9 days 14:55:00,0,123,0.0,0.0
128,0 days 00:00:00,1 days 11:00:00,0,33,0.0,0.0
127,0 days 00:00:00,3 days 12:55:00,0,108,0.0,0.0
120,0 days 00:00:00,4 days 11:04:00,0,54,0.0,0.0
96,0 days 00:00:00,1 days 16:24:00,0,43,0.0,0.0
177,0 days 00:00:00,0 days 14:24:00,0,32,0.0,0.0
603,0 days 00:00:00,8 days 09:21:00,0,156,0.0,0.0
179,0 days 00:00:00,2 days 01:12:00,0,73,0.0,0.0
611,0 days 00:00:00,1 days 17:09:00,0,36,0.0,0.0
268,0 days 00:00:00,1 days 07:57:00,0,46,0.0,0.0
258,0 days 00:00:00,3 days 10:24:00,0,52,0.0,0.0
287,0 days 00:00:00,2 days 00:52:00,0,51,0.0,0.0
246,0 days 00:00:00,3 days 01:15:00,0,82,0.0,0.0
344,0 days 00:00:00,2 days 00:34:00,0,49,0.0,0.0
102,0 days 00:00:00,2 days 16:58:00,0,53,0.0,0.0
237,0 days 00:00:00,2 days 10:03:00,0,37,0.0,0.0
487,0 days 00:00:00,2 days 08:22:00,0,58,0.0,0.0
501,0 days 00:00:00,2 days 23:08:00,0,82,0.0,0.0
218,0 days 00:00:00,1 days 00:51:00,0,38,0.0,0.0
534,0 days 00:00:00,1 days 22:22:00,0,47,0.0,0.0
211/215,0 days 00:00:00,0 days 21:40:00,0,20,0.0,0.0
550,0 days 00:00:00,1 days 10:49:00,0,38,0.0,0.0
209,0 days 00:00:00,1 days 00:12:00,0,32,0.0,0.0
202,0 days 00:00:00,0 days 20:06:00,0,29,0.0,0.0
267,0 days 00:00:00,1 days 17:52:00,0,57,0.0,0.0
605,0 days 00:00:00,1 days 23:21:00,0,110,0.0,0.0
Metro L Line (Gold) Shuttle 854,0 days 00:00:00,1 days 10:42:00,0,130,0.0,0.0
