Route,Service Hours Canceled,Service Hours Run,Trips Canceled,Trips Run,Percent of Service Hours Canceled,Percent of Trips Canceled
232,0 days 08:38:00,4 days 05:51:00,5,60,7.81414994720169,7.6923076923076925
Metro L Line (Gold) Shuttle 854,0 days 02:40:00,1 days 08:17:00,10,121,7.629947544110634,7.633587786259542
2,0 days 22:52:00,12 days 13:08:00,14,180,7.05761316872428,7.216494845360825
233,0 days 11:33:00,6 days 16:41:00,11,154,6.706018966518289,6.666666666666667
4,1 days 00:24:00,14 days 12:04:00,16,210,6.550921782709862,7.079646017699115
154,0 days 01:40:00,1 days 01:54:00,2,30,6.045949214026602,6.25
761,0 days 07:04:00,4 days 15:15:00,4,62,5.972672207353148,6.0606060606060606
14/37,0 days 09:57:00,6 days 15:54:00,8,116,5.8581100971445395,6.451612903225806
28,0 days 09:57:00,6 days 18:24:00,9,147,5.773136060342327,5.769230769230769
162,0 days 08:25:00,5 days 18:39:00,6,104,5.7230281051677245,5.454545454545454
180,0 days 11:56:00,8 days 07:10:00,10,152,5.65292910153166,6.172839506172839
155,0 days 03:02:00,2 days 03:11:00,2,34,5.5948355364279125,5.555555555555555
94,0 days 06:02:00,4 days 06:16:00,5,75,5.570944906124962,6.25
205,0 days 03:40:00,2 days 18:31:00,2,39,5.224412253621468,4.878048780487805
55,0 days 05:01:00,3 days 21:27:00,5,90,5.0947867298578196,5.2631578947368425
60,0 days 11:59:00,10 days 20:21:00,8,179,4.400244798041616,4.278074866310161
66,0 days 06:11:00,5 days 14:37:00,6,122,4.39157196969697,4.6875
224/690,0 days 04:14:00,4 days 05:42:00,4,106,3.996224040276904,3.6363636363636362
30,0 days 05:58:00,6 days 19:12:00,6,173,3.5270935960591134,3.35195530726257
Metro J Line (Silver) 910/950,0 days 05:05:00,6 days 10:21:00,6,135,3.1883754965502824,4.25531914893617
234,0 days 04:28:00,5 days 20:02:00,4,135,3.091118800461361,2.8776978417266186
294,0 days 01:42:00,2 days 06:57:00,2,68,3.000882612533098,2.857142857142857
105,0 days 04:45:00,7 days 13:39:00,3,134,2.5482832618025753,2.18978102189781
51,0 days 06:12:00,10 days 21:20:00,6,236,2.317468228258161,2.479338842975207
158,0 days 00:39:00,1 days 10:32:00,1,29,1.8474656560871625,3.3333333333333335
246,0 days 01:16:00,2 days 20:21:00,2,80,1.8194876705769691,2.4390243902439024
212,0 days 02:43:00,6 days 07:44:00,2,124,1.7589295349088163,1.5873015873015872
110,0 days 01:31:00,3 days 16:44:00,1,61,1.680517082179132,1.6129032258064515
78,0 days 01:44:00,4 days 23:09:00,2,114,1.43388942506549,1.7241379310344827
10/48,0 days 01:03:00,4 days 18:20:00,1,86,0.910010111223458,1.1494252873563218
602,0 days 00:17:00,1 days 10:35:00,2,52,0.8126195028680688,3.7037037037037037
344,0 days 00:00:00,1 days 06:18:00,0,33,0.0,0.0
120,0 days 00:00:00,2 days 22:17:00,0,38,0.0,0.0
662,0 days 00:00:00,2 days 13:04:00,0,64,0.0,0.0
665,0 days 00:00:00,0 days 09:48:00,0,28,0.0,0.0
686,0 days 00:00:00,0 days 11:26:00,0,32,0.0,0.0
242/243,0 days 00:00:00,1 days 14:04:00,0,84,0.0,0.0
130,0 days 00:00:00,0 days 18:09:00,0,30,0.0,0.0
128,0 days 00:00:00,1 days 10:01:00,0,33,0.0,0.0
127,0 days 00:00:00,2 days 10:43:00,0,79,0.0,0.0
182,0 days 00:00:00,2 days 12:42:00,0,59,0.0,0.0
244,0 days 00:00:00,1 days 11:34:00,0,62,0.0,0.0
237,0 days 00:00:00,2 days 07:45:00,0,36,0.0,0.0
236,0 days 00:00:00,1 days 07:44:00,0,32,0.0,0.0
90,0 days 00:00:00,4 days 23:06:00,0,66,0.0,0.0
106,0 days 00:00:00,3 days 04:27:00,0,59,0.0,0.0
230,0 days 00:00:00,2 days 00:04:00,0,55,0.0,0.0
96,0 days 00:00:00,1 days 02:13:00,0,32,0.0,0.0
222,0 days 00:00:00,1 days 17:14:00,0,39,0.0,0.0
218,0 days 00:00:00,0 days 22:52:00,0,36,0.0,0.0
660,0 days 00:00:00,1 days 02:16:00,0,75,0.0,0.0
62,0 days 00:00:00,3 days 03:53:00,0,43,0.0,0.0
167,0 days 00:00:00,2 days 10:07:00,0,41,0.0,0.0
265,0 days 00:00:00,1 days 04:09:00,0,26,0.0,0.0
287,0 days 00:00:00,0 days 12:44:00,0,34,0.0,0.0
161,0 days 00:00:00,1 days 08:19:00,0,28,0.0,0.0
268,0 days 00:00:00,0 days 21:47:00,0,31,0.0,0.0
460,0 days 00:00:00,5 days 17:05:00,0,70,0.0,0.0
267,0 days 00:00:00,1 days 12:40:00,0,50,0.0,0.0
501,0 days 00:00:00,1 days 13:06:00,0,47,0.0,0.0
169,0 days 00:00:00,1 days 19:11:00,0,28,0.0,0.0
534,0 days 00:00:00,1 days 13:52:00,0,38,0.0,0.0
617,0 days 00:00:00,1 days 01:03:00,0,39,0.0,0.0
179,0 days 00:00:00,1 days 19:54:00,0,69,0.0,0.0
550,0 days 00:00:00,0 days 20:14:00,0,34,0.0,0.0
258,0 days 00:00:00,2 days 00:42:00,0,29,0.0,0.0
601,0 days 00:00:00,0 days 22:59:00,0,114,0.0,0.0
603,0 days 00:00:00,7 days 04:15:00,0,156,0.0,0.0
102,0 days 00:00:00,2 days 13:49:00,0,53,0.0,0.0
611,0 days 00:00:00,1 days 17:09:00,0,36,0.0,0.0
487,0 days 00:00:00,1 days 07:53:00,0,40,0.0,0.0
