Route,Service Hours Canceled,Service Hours Run,Trips Canceled,Trips Run,Percent of Service Hours Canceled,Percent of Trips Canceled
205,1 days 04:53:00,4 days 04:28:00,14,54,22.329596701455998,20.58823529411765
232,1 days 13:44:00,5 days 12:31:00,21,75,22.16348507097406,21.875
20,1 days 04:39:00,6 days 22:47:00,24,133,14.65973051338905,15.286624203821656
28,1 days 04:43:00,7 days 16:06:00,24,155,13.493617354530503,13.40782122905028
690,0 days 04:33:00,1 days 07:02:00,5,37,12.78688524590164,11.904761904761905
244,0 days 04:54:00,1 days 09:57:00,8,60,12.612612612612613,11.764705882352942
4,2 days 01:02:00,15 days 09:55:00,28,204,11.70386283168238,12.068965517241379
150,0 days 08:59:00,2 days 19:58:00,11,89,11.674247346761966,11.0
10/48,0 days 17:45:00,5 days 23:18:00,14,111,11.021421918658802,11.2
166,0 days 10:43:00,3 days 15:59:00,12,94,10.857818304626814,11.320754716981131
115,0 days 23:01:00,8 days 00:27:00,14,116,10.682240099009901,10.76923076923077
601,0 days 02:30:00,0 days 20:56:00,12,102,10.668563300142248,10.526315789473685
53,0 days 22:33:00,8 days 05:05:00,16,146,10.267111853088482,9.876543209876543
16,1 days 04:24:00,10 days 22:20:00,26,249,9.76840174271956,9.454545454545455
125,0 days 13:53:00,5 days 09:01:00,8,79,9.715418707721017,9.195402298850574
40,1 days 08:54:00,13 days 06:00:00,17,171,9.375890567113137,9.042553191489361
294,0 days 05:26:00,2 days 06:30:00,7,64,9.06562847608454,9.859154929577464
720,1 days 13:42:00,15 days 23:29:00,28,294,8.95097146927308,8.695652173913043
605,0 days 04:10:00,1 days 19:11:00,9,101,8.79971840901091,8.181818181818182
18,1 days 02:55:00,11 days 21:25:00,22,241,8.617929562433298,8.365019011406844
240,0 days 19:27:00,8 days 15:36:00,17,161,8.566395067165823,9.55056179775281
210,0 days 21:54:00,10 days 01:53:00,14,162,8.302268275731345,7.954545454545454
155,0 days 04:36:00,2 days 03:00:00,3,33,8.273381294964029,8.333333333333334
111,0 days 19:04:00,9 days 15:10:00,13,158,7.619555081923538,7.60233918128655
224/690,0 days 09:51:00,5 days 00:45:00,9,120,7.542113323124043,6.976744186046512
242/243,0 days 03:19:00,1 days 17:24:00,7,89,7.417070443533358,7.291666666666667
60,0 days 22:40:00,12 days 23:16:00,17,233,6.787781992413655,6.8
154,0 days 01:54:00,1 days 02:43:00,2,30,6.63948747815958,6.25
55,0 days 09:50:00,5 days 18:35:00,8,125,6.625491297024143,6.015037593984962
230,0 days 03:30:00,2 days 01:37:00,4,58,6.589268904926263,6.451612903225806
207,0 days 20:54:00,12 days 16:38:00,16,248,6.42023346303502,6.0606060606060606
169,0 days 04:35:00,2 days 18:50:00,2,34,6.417736289381564,5.555555555555555
66,0 days 12:55:00,7 days 21:38:00,11,163,6.377026248662881,6.32183908045977
30,0 days 11:56:00,7 days 16:52:00,12,190,6.063685636856369,5.9405940594059405
45,0 days 15:19:00,9 days 23:55:00,11,183,6.001044795611858,5.670103092783505
266,0 days 09:34:00,6 days 06:22:00,6,93,5.981659024593581,6.0606060606060606
217,0 days 10:06:00,6 days 18:55:00,10,167,5.837587900972931,5.649717514124294
14/37,0 days 12:28:00,8 days 21:00:00,8,145,5.529272619751627,5.228758169934641
33,0 days 16:57:00,12 days 22:50:00,10,201,5.171098794935679,4.739336492890995
35/38,0 days 05:10:00,4 days 14:05:00,4,126,4.483007953723789,3.076923076923077
2,0 days 16:30:00,14 days 20:03:00,9,209,4.42893571332707,4.128440366972477
662,0 days 01:41:00,1 days 18:27:00,2,44,3.814199395770393,4.3478260869565215
165,0 days 05:33:00,6 days 10:51:00,5,109,3.460099750623441,4.385964912280702
164,0 days 04:17:00,5 days 03:43:00,3,86,3.3463541666666665,3.3707865168539324
90,0 days 04:10:00,5 days 06:07:00,2,66,3.1981578610720227,2.9411764705882355
105,0 days 08:11:00,11 days 06:48:00,5,191,2.933269609893064,2.5510204081632653
204,0 days 06:47:00,9 days 13:00:00,5,183,2.8769350392309323,2.6595744680851063
162,0 days 04:28:00,6 days 22:56:00,3,118,2.605989887203423,2.479338842975207
152,0 days 04:30:00,7 days 00:14:00,3,122,2.6051717483597066,2.4
534,0 days 00:53:00,1 days 13:46:00,1,38,2.2854678740836567,2.5641025641025643
51,0 days 05:56:00,13 days 06:31:00,5,275,1.8287358093183337,1.7857142857142858
460,0 days 02:04:00,5 days 14:03:00,1,67,1.5183053752908044,1.4705882352941178
234,0 days 01:59:00,7 days 12:00:00,2,167,1.0898433922520376,1.183431952662722
81,0 days 01:53:00,8 days 00:03:00,1,117,0.9711240976280509,0.847457627118644
212,0 days 01:13:00,7 days 03:31:00,1,138,0.7043612504824392,0.7194244604316546
78,0 days 01:09:00,7 days 04:20:00,1,162,0.662887885483716,0.6134969325153374
Metro J Line (Silver) 910/950,0 days 01:31:00,10 days 11:21:00,1,227,0.5997890851568679,0.43859649122807015
180,0 days 01:17:00,9 days 21:46:00,1,176,0.5368472425573451,0.5649717514124294
182,0 days 00:18:00,2 days 23:05:00,2,72,0.42026616857342985,2.7027027027027026
660,0 days 00:00:00,1 days 03:00:00,0,77,0.0,0.0
550,0 days 00:00:00,1 days 10:49:00,0,38,0.0,0.0
Metro G Line (Orange) 901,0 days 00:00:00,8 days 11:20:00,0,254,0.0,0.0
96,0 days 00:00:00,1 days 16:24:00,0,43,0.0,0.0
94,0 days 00:00:00,7 days 07:18:00,0,122,0.0,0.0
92,0 days 00:00:00,6 days 04:03:00,0,83,0.0,0.0
761,0 days 00:00:00,7 days 10:57:00,0,96,0.0,0.0
577,0 days 00:00:00,2 days 09:58:00,0,56,0.0,0.0
62,0 days 00:00:00,3 days 20:10:00,0,49,0.0,0.0
76,0 days 00:00:00,5 days 14:45:00,0,104,0.0,0.0
