Route,Service Hours Canceled,Service Hours Run,Trips Canceled,Trips Run,Percent of Service Hours Canceled,Percent of Trips Canceled
18,3 days 08:26:00,8 days 07:20:00,70,175,28.750148933635174,28.571428571428573
81,1 days 18:04:00,5 days 06:07:00,25,80,25.012387275790307,23.80952380952381
111,1 days 17:23:00,5 days 09:22:00,30,100,24.236212786725233,23.076923076923077
14/37,1 days 16:16:00,5 days 09:35:00,30,94,23.707192620940045,24.193548387096776
210,2 days 14:13:00,8 days 08:35:00,41,140,23.67453069507864,22.65193370165746
217,1 days 07:33:00,4 days 08:33:00,32,109,23.181484202792063,22.69503546099291
16,2 days 05:32:00,7 days 18:54:00,52,187,22.265354221544435,21.757322175732217
40,2 days 12:27:00,9 days 11:23:00,33,127,21.0017371163868,20.625
20,1 days 13:15:00,5 days 22:08:00,31,124,20.765585803214716,20.0
2,2 days 15:53:00,10 days 20:07:00,37,157,19.717078189300413,19.072164948453608
45,1 days 22:18:00,7 days 22:01:00,37,153,19.592354891036038,19.473684210526315
204,1 days 14:17:00,7 days 06:48:00,32,149,17.966366836136096,17.679558011049725
30,1 days 06:19:00,5 days 18:51:00,31,148,17.92118226600985,17.318435754189945
76,0 days 20:44:00,4 days 00:47:00,18,78,17.642887533683165,18.75
244,0 days 05:46:00,1 days 05:48:00,10,52,16.2136832239925,16.129032258064516
206,0 days 17:24:00,3 days 18:31:00,15,76,16.123552123552123,16.483516483516482
754,0 days 19:35:00,4 days 10:42:00,20,105,15.507456777088558,16.0
180,1 days 07:53:00,7 days 11:13:00,24,138,15.103426496131375,14.814814814814815
66,0 days 21:08:00,4 days 23:40:00,19,109,15.009469696969697,14.84375
10/48,0 days 17:08:00,4 days 02:15:00,13,74,14.849053878376427,14.942528735632184
115,0 days 21:35:00,5 days 04:24:00,13,77,14.784792784564448,14.444444444444445
70,1 days 11:07:00,8 days 13:45:00,27,157,14.579296983116524,14.673913043478262
165,0 days 12:30:00,3 days 02:46:00,9,57,14.323911382734913,13.636363636363637
240,1 days 01:16:00,6 days 16:59:00,21,128,13.56599552572707,14.093959731543624
117,0 days 12:52:00,3 days 11:26:00,9,62,13.361024575977847,12.67605633802817
33,1 days 13:11:00,10 days 08:37:00,23,169,13.010263587590389,11.979166666666666
53,0 days 19:31:00,6 days 00:25:00,15,110,11.905246034973567,12.0
94,0 days 12:51:00,3 days 23:27:00,9,71,11.865189289012005,11.25
266,0 days 11:57:00,3 days 17:21:00,8,60,11.79664363277394,11.764705882352942
4,1 days 19:13:00,13 days 17:15:00,26,200,11.60282799355647,11.504424778761061
251,0 days 23:36:00,8 days 05:30:00,18,170,10.673903211216643,9.574468085106384
158,0 days 03:35:00,1 days 07:36:00,3,27,10.184746565608716,10.0
161,0 days 03:15:00,1 days 05:04:00,3,25,10.056730273336772,10.714285714285714
92,0 days 13:25:00,5 days 03:22:00,13,67,9.808699890337516,16.25
