Route,Service Hours Canceled,Service Hours Run,Trips Canceled,Trips Run,Percent of Service Hours Canceled,Percent of Trips Canceled
66,1 days 06:39:00,7 days 03:54:00,27,147,15.132066156504568,15.517241379310345
205,0 days 15:53:00,4 days 17:28:00,8,60,12.279345445174592,11.764705882352942
125,0 days 14:27:00,5 days 08:27:00,9,78,10.111966410076977,10.344827586206897
18,0 days 23:40:00,12 days 00:40:00,20,243,7.577374599786553,7.604562737642586
501,0 days 05:11:00,2 days 17:57:00,6,76,7.286785379568885,7.317073170731708
2,0 days 23:25:00,14 days 13:08:00,14,204,6.285509774974276,6.422018348623853
20,0 days 12:15:00,7 days 15:11:00,10,147,6.268122121780658,6.369426751592357
603,0 days 11:47:00,7 days 21:34:00,9,147,5.8521645559142454,5.769230769230769
60,0 days 19:01:00,13 days 02:55:00,13,237,5.694749450988221,5.2
617,0 days 01:37:00,1 days 03:28:00,3,38,5.558739255014327,7.317073170731708
266,0 days 08:07:00,6 days 07:49:00,5,94,5.075031263026261,5.05050505050505
605,0 days 02:15:00,1 days 21:06:00,5,105,4.7518479408658925,4.545454545454546
53,0 days 10:15:00,8 days 17:23:00,8,154,4.6668690241311275,4.938271604938271
90,0 days 05:58:00,5 days 04:19:00,3,65,4.579762057055136,4.411764705882353
165,0 days 07:09:00,6 days 09:15:00,5,109,4.457605985037406,4.385964912280702
204,0 days 08:36:00,9 days 11:11:00,7,181,3.6474164133738602,3.723404255319149
111,0 days 08:56:00,10 days 01:18:00,6,165,3.570001332090049,3.508771929824561
224/690,0 days 04:18:00,5 days 06:18:00,4,125,3.2924961715160794,3.10077519379845
105,0 days 08:32:00,11 days 06:27:00,6,190,3.0587251329231138,3.061224489795918
344,0 days 01:07:00,1 days 16:27:00,1,41,2.68644747393745,2.380952380952381
96,0 days 01:00:00,1 days 15:24:00,1,42,2.4752475247524752,2.3255813953488373
152,0 days 04:05:00,7 days 00:39:00,3,122,2.3639521420301044,2.4
62,0 days 01:59:00,3 days 18:11:00,1,48,2.151898734177215,2.0408163265306123
761,0 days 03:50:00,7 days 07:07:00,2,94,2.1421253609015554,2.0833333333333335
51,0 days 06:57:00,13 days 05:30:00,6,274,2.1420866081060255,2.142857142857143
45,0 days 05:21:00,10 days 09:53:00,4,190,2.0961211962909756,2.0618556701030926
4,0 days 08:40:00,17 days 02:17:00,6,226,2.068663722799061,2.586206896551724
28,0 days 03:33:00,8 days 17:16:00,3,176,1.6681024355861853,1.675977653631285
55,0 days 02:28:00,6 days 01:57:00,2,131,1.6619876473891073,1.5037593984962405
16,0 days 04:32:00,11 days 22:12:00,5,270,1.559275395551479,1.8181818181818181
234,0 days 02:44:00,7 days 11:15:00,2,167,1.5019690447843208,1.183431952662722
115,0 days 03:12:00,8 days 20:16:00,2,128,1.4851485148514851,1.5384615384615385
212,0 days 02:30:00,7 days 02:14:00,2,137,1.447317637977615,1.4388489208633093
Metro J Line (Silver) 910/950,0 days 03:06:00,10 days 09:46:00,2,226,1.2259425257052465,0.8771929824561403
242/243,0 days 00:27:00,1 days 20:16:00,1,95,1.0063361908311592,1.0416666666666667
162,0 days 01:36:00,7 days 01:48:00,1,120,0.9334889148191365,0.8264462809917356
182,0 days 00:36:00,2 days 22:47:00,4,70,0.8405323371468597,5.405405405405405
10/48,0 days 01:21:00,6 days 15:42:00,1,124,0.8382489909965849,0.8
164,0 days 00:56:00,5 days 07:04:00,1,88,0.7291666666666666,1.1235955056179776
602,0 days 00:17:00,1 days 16:07:00,2,58,0.7013201320132013,3.3333333333333335
210,0 days 01:50:00,10 days 21:57:00,1,175,0.695014848044481,0.5681818181818182
