Route,Service Hours Canceled,Service Hours Run,Trips Canceled,Trips Run,Percent of Service Hours Canceled,Percent of Trips Canceled
232,2 days 07:00:00,4 days 19:15:00,31,65,32.305433186490454,32.291666666666664
603,2 days 02:03:00,6 days 07:18:00,38,118,24.857213806804072,24.358974358974358
125,1 days 04:51:00,4 days 18:03:00,17,70,20.1889433170049,19.54022988505747
577,0 days 11:39:00,1 days 22:19:00,11,45,20.097757331799883,19.642857142857142
18,2 days 08:00:00,10 days 16:20:00,47,216,17.929562433297757,17.870722433460077
207,2 days 02:50:00,11 days 10:42:00,39,225,15.615400368625846,14.772727272727273
205,0 days 18:56:00,4 days 14:25:00,9,59,14.637289009148306,13.235294117647058
35/38,0 days 16:21:00,4 days 02:54:00,22,108,14.186550976138829,16.923076923076923
66,1 days 02:06:00,7 days 08:27:00,22,152,12.885707232782028,12.64367816091954
128,0 days 04:25:00,1 days 06:35:00,4,29,12.619047619047619,12.121212121212121
105,1 days 10:26:00,10 days 04:33:00,23,173,12.342433837146784,11.73469387755102
720,2 days 02:59:00,15 days 10:12:00,37,285,12.104784139923233,11.490683229813664
81,0 days 21:36:00,7 days 04:20:00,12,106,11.137848057751805,10.169491525423728
16,1 days 07:57:00,10 days 18:47:00,29,246,10.989451960559505,10.545454545454545
204,1 days 00:52:00,8 days 18:55:00,19,169,10.546405598360076,10.106382978723405
53,0 days 22:46:00,8 days 04:52:00,17,145,10.365761117013204,10.493827160493828
115,0 days 21:10:00,8 days 00:06:00,13,115,9.924976555173492,10.15625
55,0 days 13:14:00,5 days 15:11:00,11,122,8.916339135317237,8.270676691729323
33,1 days 03:05:00,12 days 12:42:00,16,195,8.262571820816596,7.5829383886255926
108,0 days 21:23:00,9 days 22:44:00,13,161,8.220670212084322,7.471264367816092
256,0 days 04:17:00,2 days 01:47:00,3,38,7.922318125770653,7.317073170731708
111,0 days 17:36:00,9 days 16:38:00,11,160,7.033435460237112,6.432748538011696
210,0 days 18:29:00,10 days 05:18:00,13,163,7.007013331648449,7.386363636363637
45,0 days 17:44:00,9 days 21:30:00,13,181,6.947890818858561,6.701030927835052
251,0 days 14:21:00,9 days 18:32:00,11,188,5.7657536998593715,5.527638190954774
30,0 days 11:17:00,7 days 17:31:00,11,191,5.73340108401084,5.445544554455446
217,0 days 09:10:00,6 days 19:51:00,9,168,5.2981408342163565,5.084745762711864
60,0 days 17:09:00,13 days 04:47:00,13,237,5.1357556398482735,5.2
266,0 days 08:12:00,6 days 07:44:00,5,94,5.1271363067944975,5.05050505050505
754,0 days 07:43:00,5 days 23:32:00,8,132,5.101928374655647,5.714285714285714
240,0 days 11:17:00,8 days 23:46:00,8,170,4.969536812743155,4.49438202247191
51,0 days 15:59:00,12 days 20:27:00,13,267,4.926538580088359,4.642857142857143
166,0 days 04:04:00,3 days 22:38:00,4,102,4.120229652144546,3.7735849056603774
110,0 days 06:20:00,6 days 05:14:00,4,95,4.071137775873152,4.040404040404041
92,0 days 05:58:00,5 days 22:05:00,6,77,4.030169987616796,7.228915662650603
20,0 days 07:50:00,7 days 19:36:00,6,151,4.008186935016203,3.821656050955414
10/48,0 days 06:12:00,6 days 10:51:00,6,119,3.849736106799131,4.8
605,0 days 01:48:00,1 days 21:33:00,4,106,3.8014783526927136,3.6363636363636362
233,0 days 05:43:00,7 days 09:02:00,5,163,3.1281349749202008,2.9761904761904763
206,0 days 03:56:00,5 days 19:46:00,3,114,2.737183948039898,2.5641025641025643
180,0 days 06:16:00,9 days 16:47:00,4,173,2.621487833786516,2.2598870056497176
28,0 days 05:25:00,8 days 15:24:00,4,175,2.5452267209648367,2.2346368715083798
94,0 days 04:26:00,7 days 02:52:00,3,119,2.5289979083475944,2.459016393442623
4,0 days 10:35:00,17 days 00:22:00,6,226,2.5261566614950075,2.586206896551724
14/37,0 days 04:44:00,9 days 04:44:00,3,150,2.099349497338853,1.9607843137254901
40,0 days 07:20:00,14 days 07:34:00,4,184,2.089864158829676,2.127659574468085
