Route,Service Hours Canceled,Service Hours Run,Trips Canceled,Trips Run,Percent of Service Hours Canceled,Percent of Trips Canceled
205,0 days 12:23:00,4 days 20:58:00,6,62,9.573508568483442,8.823529411764707
605,0 days 04:31:00,1 days 18:50:00,10,100,9.538894755367828,9.090909090909092
150,0 days 07:10:00,2 days 21:47:00,9,91,9.313406974225687,9.0
603,0 days 16:18:00,7 days 17:03:00,12,144,8.095356344673455,7.6923076923076925
720,1 days 06:02:00,16 days 07:09:00,22,300,7.130703177555301,6.832298136645963
242/243,0 days 03:07:00,1 days 17:36:00,7,89,6.969809914275065,7.291666666666667
2,0 days 21:42:00,14 days 14:51:00,12,206,5.824721513890753,5.504587155963303
35/38,0 days 06:38:00,4 days 12:37:00,10,120,5.755603759942154,7.6923076923076925
20,0 days 10:33:00,7 days 16:53:00,9,148,5.398260276309057,5.732484076433121
30,0 days 10:29:00,7 days 18:19:00,11,191,5.32689701897019,5.445544554455446
16,0 days 13:51:00,11 days 12:53:00,13,262,4.763815638614997,4.7272727272727275
14/37,0 days 08:33:00,9 days 00:55:00,6,147,3.792134831460674,3.9215686274509802
33,0 days 12:23:00,13 days 03:24:00,7,204,3.77790206945645,3.3175355450236967
577,0 days 02:10:00,2 days 07:48:00,2,54,3.7377803335250146,3.5714285714285716
617,0 days 01:03:00,1 days 04:02:00,2,39,3.6103151862464182,4.878048780487805
28,0 days 07:20:00,8 days 13:29:00,6,173,3.445845406844702,3.35195530726257
76,0 days 04:05:00,5 days 10:40:00,3,101,3.0303030303030303,2.8846153846153846
258,0 days 01:48:00,2 days 14:37:00,1,39,2.794307891332471,2.5
18,0 days 08:43:00,12 days 15:37:00,7,256,2.790821771611526,2.661596958174905
78,0 days 04:33:00,7 days 00:56:00,4,159,2.6227303295225286,2.4539877300613497
344,0 days 01:04:00,1 days 16:30:00,1,41,2.566158781074579,2.380952380952381
4,0 days 10:08:00,17 days 00:49:00,6,226,2.418745275888133,2.586206896551724
233,0 days 04:17:00,7 days 10:28:00,3,165,2.3438212494300044,1.7857142857142858
66,0 days 04:35:00,8 days 05:58:00,4,170,2.262815765654571,2.2988505747126435
207,0 days 06:17:00,13 days 07:15:00,5,259,1.9301658816301455,1.893939393939394
240,0 days 04:21:00,9 days 06:42:00,3,175,1.9158775600088087,1.6853932584269662
94,0 days 03:10:00,7 days 04:08:00,2,120,1.806427077391139,1.639344262295082
45,0 days 04:12:00,10 days 11:02:00,3,191,1.6455530886770275,1.5463917525773196
51,0 days 05:10:00,13 days 07:17:00,4,276,1.5924384856423692,1.4285714285714286
234,0 days 02:34:00,7 days 11:25:00,2,167,1.4103855664438136,1.183431952662722
204,0 days 02:34:00,9 days 17:13:00,2,186,1.0885700148441366,1.0638297872340425
106,0 days 01:26:00,5 days 21:17:00,1,106,1.0043209155669741,0.9345794392523364
266,0 days 01:28:00,6 days 14:28:00,1,98,0.9170487703209671,1.0101010101010102
165,0 days 01:28:00,6 days 14:56:00,1,113,0.914380714879468,0.8771929824561403
111,0 days 01:53:00,10 days 08:21:00,1,170,0.7526308778473425,0.5847953216374269
224/690,0 days 00:58:00,5 days 09:38:00,1,128,0.7401735579377233,0.7751937984496124
53,0 days 01:33:00,9 days 02:05:00,1,161,0.7057216573076339,0.6172839506172839
754,0 days 01:04:00,6 days 06:11:00,1,139,0.7052341597796143,0.7142857142857143
115,0 days 01:31:00,8 days 21:57:00,1,129,0.7038985148514851,0.7692307692307693
60,0 days 02:18:00,13 days 19:38:00,2,248,0.6887602315831504,0.8
212,0 days 01:10:00,7 days 03:34:00,1,138,0.6754148977228869,0.7194244604316546
Metro G Line (Orange) 901,0 days 00:53:00,8 days 10:27:00,1,253,0.4344262295081967,0.3937007874015748
Metro J Line (Silver) 910/950,0 days 01:02:00,10 days 11:50:00,1,227,0.40864750856841553,0.43859649122807015
601,0 days 00:00:00,0 days 23:26:00,0,114,0.0,0.0
660,0 days 00:00:00,1 days 03:00:00,0,77,0.0,0.0
761,0 days 00:00:00,7 days 10:57:00,0,96,0.0,0.0
70,0 days 00:00:00,11 days 22:52:00,0,204,0.0,0.0
690,0 days 00:00:00,1 days 11:35:00,0,42,0.0,0.0
