Route,Service Hours Canceled,Service Hours Run,Trips Canceled,Trips Run,Percent of Service Hours Canceled,Percent of Trips Canceled
210,2 days 05:29:00,8 days 18:18:00,37,139,20.27547861249763,21.022727272727273
30,1 days 09:36:00,6 days 19:12:00,35,167,17.073170731707318,17.326732673267326
266,1 days 01:10:00,5 days 14:46:00,16,83,15.735723218007504,16.161616161616163
28,1 days 05:32:00,7 days 15:17:00,25,154,13.877359229383664,13.966480446927374
40,1 days 23:54:00,12 days 15:00:00,26,162,13.650612710173839,13.829787234042554
18,1 days 16:45:00,11 days 07:35:00,34,229,13.046958377801493,12.927756653992395
158,0 days 05:33:00,1 days 13:11:00,5,29,12.987519500780031,14.705882352941176
16,1 days 11:46:00,10 days 14:58:00,34,241,12.302224260490712,12.363636363636363
603,1 days 00:39:00,7 days 08:42:00,18,138,12.242364042711696,11.538461538461538
117,0 days 17:47:00,5 days 11:47:00,12,90,11.889904167595276,11.764705882352942
244,0 days 04:37:00,1 days 10:14:00,8,60,11.883311883311883,11.764705882352942
78,0 days 20:10:00,6 days 09:19:00,18,145,11.62455567297531,11.042944785276074
111,1 days 03:22:00,9 days 06:52:00,19,152,10.936459304648995,11.11111111111111
577,0 days 06:11:00,2 days 03:47:00,6,50,10.667050028752156,10.714285714285714
66,0 days 20:46:00,7 days 13:47:00,18,156,10.25261252365671,10.344827586206897
150,0 days 07:32:00,2 days 20:29:00,9,89,9.910107432580574,9.183673469387756
45,0 days 22:46:00,9 days 16:11:00,17,176,8.929855527227561,8.808290155440414
162,0 days 14:11:00,6 days 13:13:00,11,110,8.274990276157137,9.090909090909092
60,1 days 01:07:00,12 days 20:49:00,16,234,7.521461369534837,6.4
240,0 days 17:01:00,8 days 18:02:00,12,166,7.494678117888864,6.741573033707865
260,0 days 15:47:00,8 days 13:48:00,9,117,7.122978563369688,7.142857142857143
51,0 days 23:03:00,12 days 12:44:00,19,260,7.118958151026921,6.810035842293907
20,0 days 13:06:00,7 days 12:20:00,10,144,6.772359124590729,6.4935064935064934
720,1 days 04:16:00,16 days 08:55:00,23,299,6.711250049463812,7.142857142857143
204,0 days 14:33:00,9 days 05:14:00,11,177,6.17091962960345,5.851063829787234
53,0 days 13:25:00,8 days 14:13:00,9,153,6.108665958415541,5.555555555555555
207,0 days 19:31:00,12 days 18:01:00,16,248,5.995289780872414,6.0606060606060606
164,0 days 07:23:00,4 days 23:41:00,5,83,5.810598111227702,5.681818181818182
237,0 days 03:03:00,2 days 06:28:00,2,34,5.302810779484208,5.555555555555555
218,0 days 01:16:00,0 days 23:35:00,2,36,5.097250167672703,5.2631578947368425
115,0 days 10:41:00,8 days 10:35:00,7,121,5.009377930603313,5.46875
605,0 days 02:15:00,1 days 21:06:00,5,105,4.7518479408658925,4.545454545454546
70,0 days 13:10:00,11 days 09:42:00,9,195,4.589821055077853,4.411764705882353
754,0 days 06:44:00,6 days 00:31:00,7,133,4.451790633608815,5.0
10/48,0 days 06:03:00,6 days 09:51:00,5,119,3.7836147592245153,4.032258064516129
246,0 days 01:37:00,2 days 09:49:00,2,66,2.7201346045989903,2.9411764705882355
Metro J Line (Silver) 910/950,0 days 06:50:00,10 days 06:02:00,7,221,2.7023464276298443,3.0701754385964914
105,0 days 06:26:00,11 days 08:33:00,4,192,2.3059919947428162,2.0408163265306123
