Route,Service Hours Canceled,Service Hours Run,Trips Canceled,Trips Run,Percent of Service Hours Canceled,Percent of Trips Canceled
754,2 days 02:45:00,5 days 06:38:00,47,117,28.61035422343324,28.658536585365855
166,0 days 22:04:00,4 days 00:41:00,24,103,18.582456140350878,18.89763779527559
70,2 days 16:54:00,12 days 08:42:00,45,210,17.94800884955752,17.647058823529413
206,1 days 03:25:00,5 days 11:55:00,22,107,17.207112970711297,17.05426356589147
240,1 days 21:09:00,9 days 04:36:00,33,174,16.989651928504234,15.942028985507246
51,2 days 08:54:00,12 days 02:19:00,48,252,16.38746219939519,16.0
53,1 days 15:57:00,8 days 13:03:00,29,152,16.306122448979593,16.022099447513813
40,2 days 13:17:00,13 days 19:48:00,34,175,15.590417638329447,16.267942583732058
210,1 days 19:35:00,9 days 23:03:00,30,158,15.420450524826041,15.957446808510639
204,1 days 17:31:00,9 days 12:43:00,32,182,15.363266313062786,14.953271028037383
81,1 days 08:43:00,7 days 15:28:00,19,112,15.133759925988745,14.50381679389313
150,0 days 11:14:00,3 days 04:16:00,13,99,12.838095238095239,11.607142857142858
2,2 days 04:42:00,15 days 05:32:00,30,214,12.600621662548816,12.295081967213115
230,0 days 08:55:00,2 days 13:56:00,10,72,12.585274053163962,12.195121951219512
10/48,0 days 21:48:00,6 days 08:20:00,19,115,12.519142419601838,14.17910447761194
Metro J Line (Silver) 910/950,1 days 16:06:00,11 days 17:19:00,39,248,12.476017630282604,13.588850174216027
92,0 days 21:57:00,6 days 17:39:00,11,100,11.955337690631808,9.90990990990991
224/690,0 days 16:30:00,5 days 04:08:00,16,123,11.732638065892392,11.510791366906474
108,1 days 10:12:00,11 days 02:30:00,23,182,11.373461922181576,11.21951219512195
55,0 days 18:18:00,6 days 03:49:00,16,132,11.016353968094712,10.81081081081081
14/37,1 days 00:54:00,8 days 15:39:00,17,141,10.707374758116535,10.759493670886076
251,1 days 04:10:00,10 days 01:07:00,25,197,10.459862598254626,11.26126126126126
90,0 days 20:45:00,7 days 10:02:00,10,91,10.438500880355496,9.900990099009901
260,1 days 01:33:00,9 days 04:22:00,15,125,10.389698407319553,10.714285714285714
180,1 days 04:56:00,10 days 10:08:00,23,182,10.367892976588628,11.21951219512195
115,1 days 00:13:00,8 days 20:31:00,16,127,10.22951281329203,11.188811188811188
233,0 days 22:14:00,8 days 03:49:00,20,181,10.196438125812122,9.950248756218905
111,1 days 05:01:00,10 days 19:30:00,19,178,10.057189070533187,9.644670050761421
16,1 days 07:12:00,11 days 23:15:00,29,272,9.797456429580782,9.634551495016611
30,0 days 20:48:00,8 days 09:09:00,21,207,9.37148006307727,9.210526315789474
266,0 days 14:51:00,6 days 01:05:00,9,90,9.285118799499791,9.090909090909092
76,0 days 15:37:00,6 days 08:38:00,12,116,9.281822684497277,9.375
162,0 days 18:36:00,7 days 17:39:00,13,130,9.106487148102815,9.090909090909092
60,1 days 06:45:00,13 days 09:29:00,24,240,8.73000851708148,9.090909090909092
222,0 days 05:39:00,2 days 15:19:00,5,67,8.19236346060899,6.944444444444445
78,0 days 16:41:00,7 days 19:21:00,15,176,8.176768501878778,7.853403141361256
234,0 days 16:44:00,8 days 05:56:00,15,184,7.795031055900621,7.5376884422110555
20,0 days 17:03:00,8 days 15:55:00,13,167,7.578900577863387,7.222222222222222
236,0 days 05:01:00,2 days 13:26:00,5,61,7.549535991973915,7.575757575757576
232,0 days 10:55:00,6 days 15:20:00,6,90,6.412139011257954,6.25
45,0 days 17:49:00,10 days 22:45:00,13,200,6.350243554710705,6.103286384976526
242/243,0 days 02:42:00,1 days 18:01:00,6,90,6.038017144986955,6.25
294,0 days 03:31:00,2 days 08:25:00,4,67,5.867630700778643,5.633802816901408
690,0 days 03:27:00,2 days 07:52:00,4,66,5.816240516999157,5.714285714285714
105,0 days 16:11:00,11 days 03:38:00,10,189,5.702037700393446,5.025125628140704
164,0 days 10:12:00,7 days 02:16:00,7,118,5.652013298854821,5.6
720,1 days 01:51:00,18 days 06:57:00,18,339,5.561531841652323,5.042016806722689
66,0 days 12:46:00,9 days 09:08:00,11,193,5.366400448367662,5.392156862745098
207,0 days 18:39:00,14 days 11:00:00,16,276,5.100505948311227,5.47945205479452
35/38,0 days 05:43:00,4 days 13:32:00,9,121,4.960231381055676,6.923076923076923
Metro G Line (Orange) 901,0 days 10:08:00,8 days 22:49:00,12,268,4.504704749203527,4.285714285714286
761,0 days 09:41:00,9 days 05:14:00,5,118,4.1934319740166,4.065040650406504
4,0 days 20:27:00,21 days 04:27:00,13,277,3.8665154093401397,4.482758620689655
152,0 days 07:18:00,7 days 18:01:00,5,134,3.7761876023795153,3.597122302158273
28,0 days 09:31:00,10 days 09:20:00,8,211,3.676517931878179,3.65296803652968
94,0 days 05:55:00,7 days 09:59:00,4,124,3.2173282581112925,3.125
18,0 days 10:13:00,13 days 18:57:00,9,279,2.9946262823644356,3.125
605,0 days 01:21:00,1 days 22:00:00,3,107,2.851108764519535,2.727272727272727
165,0 days 03:43:00,7 days 16:28:00,3,130,1.9750243556815164,2.255639097744361
217,0 days 03:36:00,8 days 04:27:00,3,200,1.799550112471882,1.477832512315271
246,0 days 00:58:00,3 days 00:17:00,1,81,1.3196814562002275,1.2195121951219512
33,0 days 04:21:00,16 days 19:03:00,3,257,1.0677466863033873,1.1538461538461537
182,0 days 00:36:00,2 days 22:47:00,4,70,0.8405323371468597,5.405405405405405
603,0 days 01:13:00,8 days 08:08:00,1,155,0.6042546146842149,0.6410256410256411
577,0 days 00:00:00,2 days 09:58:00,0,56,0.0,0.0
550,0 days 00:00:00,1 days 10:49:00,0,38,0.0,0.0
601,0 days 00:00:00,0 days 23:26:00,0,114,0.0,0.0
602,0 days 00:00:00,1 days 16:24:00,0,60,0.0,0.0
686,0 days 00:00:00,0 days 12:00:00,0,34,0.0,0.0
96,0 days 00:00:00,1 days 16:24:00,0,43,0.0,0.0
665,0 days 00:00:00,0 days 11:22:00,0,32,0.0,0.0
534,0 days 00:00:00,1 days 22:22:00,0,47,0.0,0.0
611,0 days 00:00:00,1 days 17:09:00,0,36,0.0,0.0
617,0 days 00:00:00,1 days 11:35:00,0,49,0.0,0.0
62,0 days 00:00:00,4 days 13:58:00,0,58,0.0,0.0
501,0 days 00:00:00,2 days 23:08:00,0,82,0.0,0.0
660,0 days 00:00:00,1 days 03:00:00,0,77,0.0,0.0
662,0 days 00:00:00,2 days 20:28:00,0,71,0.0,0.0
244,0 days 00:00:00,1 days 16:36:00,0,71,0.0,0.0
487,0 days 00:00:00,2 days 08:22:00,0,58,0.0,0.0
130,0 days 00:00:00,1 days 07:29:00,0,49,0.0,0.0
169,0 days 00:00:00,2 days 22:28:00,0,36,0.0,0.0
167,0 days 00:00:00,2 days 11:08:00,0,41,0.0,0.0
161,0 days 00:00:00,2 days 00:46:00,0,42,0.0,0.0
158,0 days 00:00:00,1 days 18:44:00,0,34,0.0,0.0
155,0 days 00:00:00,2 days 07:36:00,0,36,0.0,0.0
154,0 days 00:00:00,1 days 04:37:00,0,32,0.0,0.0
128,0 days 00:00:00,1 days 11:00:00,0,33,0.0,0.0
460,0 days 00:00:00,6 days 10:07:00,0,77,0.0,0.0
127,0 days 00:00:00,3 days 12:55:00,0,108,0.0,0.0
125,0 days 00:00:00,5 days 22:54:00,0,87,0.0,0.0
120,0 days 00:00:00,4 days 11:04:00,0,54,0.0,0.0
117,0 days 00:00:00,7 days 23:07:00,0,129,0.0,0.0
110,0 days 00:00:00,8 days 02:16:00,0,124,0.0,0.0
106,0 days 00:00:00,5 days 22:42:00,0,107,0.0,0.0
177,0 days 00:00:00,0 days 14:24:00,0,32,0.0,0.0
179,0 days 00:00:00,2 days 01:12:00,0,73,0.0,0.0
202,0 days 00:00:00,0 days 20:06:00,0,29,0.0,0.0
205,0 days 00:00:00,5 days 09:21:00,0,68,0.0,0.0
209,0 days 00:00:00,1 days 00:12:00,0,32,0.0,0.0
211/215,0 days 00:00:00,0 days 21:40:00,0,20,0.0,0.0
212,0 days 00:00:00,10 days 04:13:00,0,193,0.0,0.0
218,0 days 00:00:00,1 days 00:51:00,0,38,0.0,0.0
237,0 days 00:00:00,2 days 10:03:00,0,37,0.0,0.0
102,0 days 00:00:00,2 days 16:58:00,0,53,0.0,0.0
256,0 days 00:00:00,2 days 06:04:00,0,41,0.0,0.0
258,0 days 00:00:00,3 days 10:24:00,0,52,0.0,0.0
265,0 days 00:00:00,1 days 10:57:00,0,32,0.0,0.0
267,0 days 00:00:00,1 days 17:52:00,0,57,0.0,0.0
268,0 days 00:00:00,1 days 07:57:00,0,46,0.0,0.0
287,0 days 00:00:00,2 days 00:52:00,0,51,0.0,0.0
344,0 days 00:00:00,2 days 00:34:00,0,49,0.0,0.0
Metro L Line (Gold) Shuttle 854,0 days 00:00:00,1 days 10:42:00,0,130,0.0,0.0
