Route,Service Hours Canceled,Service Hours Run,Trips Canceled,Trips Run,Percent of Service Hours Canceled,Percent of Trips Canceled
96,0 days 08:59:00,0 days 17:14:00,11,21,34.26573426573427,34.375
30,2 days 03:47:00,4 days 21:23:00,53,126,30.610837438423644,29.608938547486034
204,2 days 03:48:00,6 days 17:17:00,41,140,24.3097379741885,22.65193370165746
20,1 days 13:16:00,5 days 04:15:00,32,108,23.07295428748323,22.857142857142858
35/38,0 days 19:07:00,2 days 18:53:00,21,78,22.228682170542637,21.21212121212121
167,0 days 12:54:00,1 days 21:13:00,9,32,22.19673071408087,21.951219512195124
10/48,1 days 01:22:00,3 days 18:01:00,18,69,21.984688718763543,20.689655172413794
230,0 days 07:25:00,1 days 05:11:00,8,33,20.264116575591984,19.51219512195122
754,0 days 23:06:00,3 days 20:03:00,23,91,20.060790273556233,20.17543859649123
217,1 days 01:39:00,4 days 14:27:00,28,113,18.84643644379133,19.858156028368793
14/37,1 days 07:39:00,5 days 18:12:00,23,101,18.63408890197233,18.548387096774192
115,1 days 01:20:00,4 days 18:42:00,15,70,18.090930730778386,17.647058823529413
33,1 days 22:01:00,8 days 18:51:00,33,141,17.91461199065663,18.96551724137931
66,1 days 01:09:00,4 days 19:39:00,23,105,17.86221590909091,17.96875
207,1 days 18:27:00,8 days 03:32:00,37,170,17.837383570278032,17.8743961352657
16,1 days 12:48:00,7 days 05:40:00,38,173,17.484954070319922,18.009478672985782
28,1 days 01:48:00,5 days 04:59:00,24,113,17.110644412512436,17.51824817518248
111,1 days 04:45:00,5 days 19:31:00,22,106,17.08597464342314,17.1875
720,2 days 00:30:00,9 days 23:06:00,39,202,16.863699582753824,16.182572614107883
117,0 days 15:08:00,3 days 06:33:00,11,60,16.153709304394237,15.492957746478874
40,1 days 15:33:00,9 days 02:11:00,22,123,15.345318158303156,15.172413793103448
53,1 days 00:13:00,5 days 19:43:00,20,105,14.772265148434323,16.0
266,0 days 13:48:00,3 days 15:30:00,9,59,13.622902270483712,13.235294117647058
125,0 days 11:08:00,3 days 04:50:00,7,51,12.656309208033345,12.068965517241379
603,0 days 16:24:00,4 days 19:44:00,15,108,12.411705348133198,12.195121951219512
210,1 days 03:41:00,8 days 05:38:00,19,137,12.286411716842961,12.179487179487179
128,0 days 04:05:00,1 days 05:56:00,4,29,12.003919647231749,12.121212121212121
76,0 days 12:44:00,3 days 22:45:00,10,78,11.846797953171034,11.363636363636363
4,1 days 11:02:00,12 days 07:10:00,22,180,10.609731475873208,10.891089108910892
2,1 days 05:39:00,10 days 10:42:00,17,152,10.576065632245408,10.059171597633137
78,0 days 12:35:00,4 days 12:18:00,12,104,10.409485730042741,10.344827586206897
18,1 days 05:04:00,10 days 10:42:00,27,218,10.38961038961039,11.020408163265307
605,0 days 02:56:00,1 days 05:46:00,7,74,8.970438328236494,8.641975308641975
206,0 days 06:52:00,3 days 00:45:00,6,62,8.624659828344148,8.823529411764707
60,0 days 21:47:00,10 days 05:57:00,15,172,8.136205179282868,8.02139037433155
256,0 days 04:06:00,1 days 22:39:00,3,35,8.078817733990148,7.894736842105263
232,0 days 08:27:00,4 days 06:03:00,5,60,7.647058823529412,7.6923076923076925
