Route,Service Hours Canceled,Service Hours Run,Trips Canceled,Trips Run,Percent of Service Hours Canceled,Percent of Trips Canceled
111,2 days 22:31:00,9 days 02:00:00,46,151,24.4411068106984,23.3502538071066
204,2 days 15:35:00,8 days 14:39:00,49,165,23.529048970025904,22.897196261682243
162,1 days 17:52:00,6 days 18:23:00,31,112,20.497756017951858,21.678321678321677
16,2 days 16:07:00,10 days 14:20:00,61,240,20.133982310148113,20.26578073089701
240,2 days 00:42:00,9 days 01:03:00,34,173,18.32549388523048,16.42512077294686
166,0 days 21:17:00,4 days 01:20:00,22,105,17.942953491639734,17.322834645669293
150,0 days 15:31:00,2 days 23:59:00,18,94,17.733333333333334,16.071428571428573
20,1 days 13:34:00,7 days 19:24:00,29,151,16.698770188176027,16.11111111111111
14/37,1 days 13:50:00,8 days 02:43:00,25,133,16.268902744929406,15.822784810126583
53,1 days 14:22:00,8 days 14:38:00,28,153,15.65986394557823,15.469613259668508
207,2 days 09:13:00,12 days 20:26:00,47,245,15.6479329048726,16.095890410958905
754,1 days 03:11:00,6 days 06:12:00,26,138,15.324626515080334,15.853658536585366
210,1 days 17:56:00,10 days 00:42:00,29,159,14.836655265951174,15.425531914893616
206,0 days 21:29:00,5 days 17:51:00,17,112,13.48326359832636,13.178294573643411
60,1 days 22:45:00,12 days 17:29:00,34,230,13.272451973123877,12.878787878787879
251,1 days 11:30:00,9 days 17:47:00,28,194,13.1831404344866,12.612612612612613
165,0 days 23:54:00,6 days 18:14:00,17,113,12.84025787965616,13.076923076923077
234,1 days 03:28:00,7 days 19:12:00,23,176,12.79503105590062,11.557788944723619
Metro G Line (Orange) 901,1 days 04:35:00,8 days 04:22:00,35,245,12.706527376454027,12.5
601,0 days 02:55:00,0 days 20:31:00,14,100,12.446657183499289,12.280701754385966
28,1 days 08:02:00,9 days 10:49:00,29,190,12.375249500998004,13.242009132420092
90,1 days 00:32:00,7 days 06:15:00,12,89,12.341745619183365,11.881188118811881
70,1 days 19:32:00,13 days 06:04:00,32,223,12.039085545722713,12.549019607843137
266,0 days 18:07:00,5 days 21:49:00,11,88,11.327636515214673,11.11111111111111
Metro J Line (Silver) 910/950,1 days 12:03:00,11 days 21:22:00,33,254,11.215970961887477,11.498257839721255
260,1 days 03:18:00,9 days 02:37:00,16,124,11.101321585903083,11.428571428571429
51,1 days 13:57:00,12 days 21:16:00,31,269,10.929774876398023,10.333333333333334
155,0 days 06:01:00,2 days 01:35:00,4,32,10.821342925659472,11.11111111111111
55,0 days 17:49:00,6 days 04:18:00,15,133,10.725393799538477,10.135135135135135
233,0 days 23:13:00,8 days 02:50:00,22,179,10.647405029427501,10.945273631840797
30,0 days 21:51:00,8 days 08:06:00,24,204,9.844559585492227,10.526315789473685
106,0 days 13:48:00,5 days 08:54:00,10,97,9.67063770147162,9.345794392523365
164,0 days 17:27:00,6 days 19:01:00,12,113,9.66937569264869,9.6
18,1 days 08:21:00,12 days 20:49:00,28,260,9.482169027845627,9.722222222222221
161,0 days 04:37:00,1 days 20:09:00,4,38,9.46684894053315,9.523809523809524
108,1 days 04:11:00,11 days 08:31:00,19,186,9.372575102538521,9.268292682926829
577,0 days 05:13:00,2 days 04:45:00,5,51,8.999424956871765,8.928571428571429
94,0 days 16:26:00,6 days 23:28:00,12,116,8.936015950697843,9.375
720,1 days 17:17:00,17 days 15:31:00,31,326,8.881956397016639,8.683473389355742
152,0 days 16:59:00,7 days 08:19:00,12,127,8.785997585790653,8.633093525179856
