Route,Service Hours Canceled,Service Hours Run,Trips Canceled,Trips Run,Percent of Service Hours Canceled,Percent of Trips Canceled
125,1 days 01:08:00,4 days 21:46:00,15,72,17.588056916258456,17.24137931034483
603,1 days 03:23:00,7 days 05:58:00,21,135,13.599867560632397,13.461538461538462
111,0 days 20:15:00,9 days 13:59:00,12,159,8.09244704942054,7.017543859649122
40,0 days 22:58:00,13 days 15:56:00,12,176,6.5450745701529405,6.382978723404255
233,0 days 11:06:00,7 days 03:39:00,9,159,6.073871409028728,5.357142857142857
205,0 days 07:41:00,5 days 01:40:00,4,64,5.939956191212473,5.882352941176471
605,0 days 02:16:00,1 days 21:05:00,5,105,4.787046814501936,4.545454545454546
96,0 days 01:54:00,1 days 14:30:00,2,41,4.702970297029703,4.651162790697675
53,0 days 09:51:00,8 days 17:47:00,8,154,4.484747306116255,4.938271604938271
224/690,0 days 05:36:00,5 days 05:00:00,5,124,4.287901990811639,3.875968992248062
266,0 days 06:29:00,6 days 09:27:00,4,95,4.053772405168821,4.040404040404041
18,0 days 11:45:00,12 days 12:35:00,10,253,3.7620064034151546,3.802281368821293
128,0 days 01:08:00,1 days 09:52:00,1,32,3.238095238095238,3.0303030303030303
115,0 days 06:46:00,8 days 16:40:00,4,126,3.1409562122853165,3.076923076923077
20,0 days 05:21:00,7 days 22:05:00,4,153,2.7375063960429813,2.5477707006369426
256,0 days 01:27:00,2 days 04:37:00,1,40,2.681874229346486,2.4390243902439024
720,0 days 10:33:00,17 days 02:38:00,8,314,2.504847453602944,2.484472049689441
204,0 days 05:18:00,9 days 14:29:00,4,184,2.2478263942885417,2.127659574468085
120,0 days 01:42:00,3 days 04:13:00,1,39,2.1818181818181817,2.5
106,0 days 02:59:00,5 days 19:44:00,2,105,2.0903888824010277,1.8691588785046729
45,0 days 04:20:00,10 days 10:54:00,3,191,1.697792869269949,1.5463917525773196
105,0 days 04:42:00,11 days 10:17:00,3,193,1.6846884521178087,1.530612244897959
92,0 days 02:14:00,6 days 01:49:00,1,82,1.5084993808398064,1.2048192771084338
14/37,0 days 03:02:00,9 days 06:26:00,2,151,1.345357776463631,1.3071895424836601
4,0 days 05:33:00,17 days 05:24:00,3,229,1.3247404224847834,1.293103448275862
16,0 days 03:20:00,11 days 23:24:00,3,272,1.1465260261407935,1.0909090909090908
35/38,0 days 01:18:00,4 days 17:57:00,1,129,1.1279826464208242,0.7692307692307693
166,0 days 01:02:00,4 days 01:40:00,1,105,1.0469436001350896,0.9433962264150944
162,0 days 01:32:00,7 days 01:52:00,1,120,0.8945935433683392,0.8264462809917356
217,0 days 01:29:00,7 days 02:12:00,2,172,0.8639937870109698,1.1494252873563218
30,0 days 01:27:00,8 days 03:21:00,2,200,0.7367886178861789,0.9900990099009901
251,0 days 01:50:00,10 days 07:44:00,1,200,0.7346066515293175,0.4975124378109453
108,0 days 01:26:00,10 days 18:41:00,1,173,0.5510347920804767,0.5747126436781609
70,0 days 01:31:00,11 days 21:21:00,1,203,0.5287009063444109,0.49019607843137253
Metro G Line (Orange) 901,0 days 00:53:00,8 days 10:27:00,1,253,0.4344262295081967,0.3937007874015748
487,0 days 00:00:00,2 days 08:22:00,0,58,0.0,0.0
501,0 days 00:00:00,2 days 23:08:00,0,82,0.0,0.0
51,0 days 00:00:00,13 days 12:27:00,0,280,0.0,0.0
460,0 days 00:00:00,5 days 16:07:00,0,68,0.0,0.0
534,0 days 00:00:00,1 days 14:39:00,0,39,0.0,0.0
