Route,Service Hours Canceled,Service Hours Run,Trips Canceled,Trips Run,Percent of Service Hours Canceled,Percent of Trips Canceled
Metro J Line (Silver) 910/950,1 days 20:11:00,11 days 13:14:00,42,245,13.746435053150117,14.634146341463415
53,1 days 08:58:00,8 days 20:02:00,24,157,13.45578231292517,13.259668508287293
60,1 days 23:15:00,12 days 16:59:00,35,229,13.4144033311252,13.257575757575758
33,2 days 06:34:00,14 days 16:50:00,33,227,13.39387988872525,12.692307692307692
30,1 days 05:37:00,8 days 00:20:00,31,197,13.343846211609222,13.596491228070175
76,0 days 22:10:00,6 days 02:05:00,18,110,13.174839029222387,14.0625
105,1 days 13:11:00,10 days 06:38:00,25,174,13.101180339420988,12.56281407035176
761,1 days 05:56:00,8 days 08:59:00,16,107,12.962829303500541,13.008130081300813
266,0 days 20:16:00,5 days 19:40:00,13,86,12.671946644435181,13.131313131313131
78,1 days 00:48:00,7 days 11:14:00,23,168,12.15487665414148,12.041884816753926
128,0 days 04:15:00,1 days 06:45:00,4,29,12.142857142857142,12.121212121212121
233,1 days 02:05:00,7 days 23:58:00,25,176,11.962088206068945,12.437810945273633
125,0 days 16:50:00,5 days 06:04:00,10,77,11.77979939351528,11.494252873563218
Metro G Line (Orange) 901,1 days 02:28:00,8 days 06:29:00,32,248,11.765577535748685,11.428571428571429
164,0 days 20:50:00,6 days 15:38:00,14,111,11.544144809752494,11.2
260,1 days 04:14:00,9 days 01:41:00,17,123,11.4808539478143,12.142857142857142
222,0 days 07:05:00,2 days 13:53:00,7,65,10.27066215563074,9.722222222222221
90,0 days 18:11:00,7 days 12:36:00,9,92,9.147312819652889,8.910891089108912
720,1 days 18:15:00,17 days 14:33:00,32,325,9.089931153184166,8.96358543417367
92,0 days 16:22:00,6 days 23:14:00,9,102,8.91430646332607,8.108108108108109
4,1 days 22:50:00,20 days 02:04:00,26,264,8.854855990420369,8.96551724137931
51,1 days 05:39:00,13 days 05:34:00,24,276,8.53933662938607,8.0
212,0 days 20:51:00,9 days 07:22:00,16,177,8.53750085306763,8.290155440414507
110,0 days 15:46:00,7 days 10:30:00,10,114,8.115991763898421,8.064516129032258
244,0 days 03:14:00,1 days 12:49:00,6,64,8.07324178110695,8.571428571428571
246,0 days 05:33:00,2 days 19:42:00,8,74,7.57679180887372,9.75609756097561
161,0 days 03:29:00,1 days 21:17:00,3,39,7.142857142857143,7.142857142857143
205,0 days 08:14:00,5 days 01:07:00,4,64,6.365159128978225,5.882352941176471
106,0 days 08:50:00,5 days 13:52:00,7,100,6.190142490072413,6.542056074766355
Metro L Line (Gold) Shuttle 854,0 days 02:08:00,1 days 08:34:00,8,122,6.147934678194044,6.153846153846154
237,0 days 03:25:00,2 days 06:38:00,2,35,5.885730691932243,5.405405405405405
154,0 days 01:38:00,1 days 02:59:00,2,30,5.707629586488061,6.25
294,0 days 03:22:00,2 days 08:34:00,4,67,5.617352614015573,5.633802816901408
10/48,0 days 09:41:00,6 days 20:27:00,9,125,5.560872894333844,6.7164179104477615
155,0 days 02:54:00,2 days 04:42:00,2,34,5.215827338129497,5.555555555555555
268,0 days 01:30:00,1 days 06:27:00,2,44,4.694835680751174,4.3478260869565215
224/690,0 days 06:29:00,5 days 14:09:00,6,133,4.610097179426404,4.316546762589928
690,0 days 02:41:00,2 days 08:38:00,3,67,4.5237426243326775,4.285714285714286
102,0 days 02:46:00,2 days 14:12:00,2,51,4.258594150846588,3.7735849056603774
344,0 days 01:51:00,1 days 22:43:00,2,47,3.809196980096088,4.081632653061225
601,0 days 00:48:00,0 days 22:38:00,4,110,3.413940256045519,3.508771929824561
605,0 days 01:21:00,1 days 22:00:00,3,107,2.851108764519535,2.727272727272727
115,0 days 05:13:00,9 days 15:31:00,3,140,2.203604618417347,2.097902097902098
117,0 days 03:29:00,7 days 19:38:00,3,126,1.822621435423389,2.3255813953488373
577,0 days 01:02:00,2 days 08:56:00,1,55,1.7826336975273145,1.7857142857142858
460,0 days 02:07:00,6 days 08:00:00,1,76,1.3734184059695036,1.2987012987012987
602,0 days 00:17:00,1 days 16:07:00,2,58,0.7013201320132013,3.3333333333333335
202,0 days 00:00:00,0 days 20:06:00,0,29,0.0,0.0
167,0 days 00:00:00,2 days 11:08:00,0,41,0.0,0.0
179,0 days 00:00:00,2 days 01:12:00,0,73,0.0,0.0
177,0 days 00:00:00,0 days 14:24:00,0,32,0.0,0.0
182,0 days 00:00:00,2 days 23:23:00,0,74,0.0,0.0
267,0 days 00:00:00,1 days 17:52:00,0,57,0.0,0.0
686,0 days 00:00:00,0 days 12:00:00,0,34,0.0,0.0
127,0 days 00:00:00,3 days 12:55:00,0,108,0.0,0.0
120,0 days 00:00:00,4 days 11:04:00,0,54,0.0,0.0
96,0 days 00:00:00,1 days 16:24:00,0,43,0.0,0.0
130,0 days 00:00:00,1 days 07:29:00,0,49,0.0,0.0
209,0 days 00:00:00,1 days 00:12:00,0,32,0.0,0.0
665,0 days 00:00:00,0 days 11:22:00,0,32,0.0,0.0
662,0 days 00:00:00,2 days 20:04:00,0,70,0.0,0.0
660,0 days 00:00:00,1 days 03:00:00,0,77,0.0,0.0
265,0 days 00:00:00,1 days 10:57:00,0,32,0.0,0.0
62,0 days 00:00:00,4 days 13:58:00,0,58,0.0,0.0
287,0 days 00:00:00,2 days 00:52:00,0,51,0.0,0.0
611,0 days 00:00:00,1 days 17:09:00,0,36,0.0,0.0
603,0 days 00:00:00,8 days 09:21:00,0,156,0.0,0.0
211/215,0 days 00:00:00,0 days 21:40:00,0,20,0.0,0.0
550,0 days 00:00:00,1 days 10:49:00,0,38,0.0,0.0
218,0 days 00:00:00,1 days 00:51:00,0,38,0.0,0.0
501,0 days 00:00:00,2 days 23:08:00,0,82,0.0,0.0
487,0 days 00:00:00,2 days 08:22:00,0,58,0.0,0.0
258,0 days 00:00:00,3 days 10:24:00,0,52,0.0,0.0
617,0 days 00:00:00,1 days 11:35:00,0,49,0.0,0.0
