Route,Service Hours Canceled,Service Hours Run,Trips Canceled,Trips Run,Percent of Service Hours Canceled,Percent of Trips Canceled
210,6 days 08:29:00,4 days 14:19:00,104,77,58.02257737189244,57.4585635359116
81,3 days 21:38:00,3 days 02:33:00,57,48,55.67337231196115,54.285714285714285
754,2 days 16:50:00,2 days 13:27:00,64,61,51.339580308829355,51.2
601,0 days 11:20:00,0 days 11:39:00,56,58,49.31109499637419,49.12280701754386
115,2 days 20:48:00,2 days 23:14:00,42,43,49.131159247798145,49.411764705882355
111,3 days 09:40:00,3 days 14:36:00,62,66,48.53407290015848,48.4375
45,4 days 12:25:00,4 days 21:51:00,87,95,47.91543901001768,47.8021978021978
117,1 days 18:08:00,2 days 03:33:00,31,40,44.97420387831347,43.66197183098591
60,4 days 23:52:00,6 days 03:52:00,84,103,44.77091633466136,44.919786096256686
240,3 days 09:52:00,4 days 08:23:00,64,85,43.955257270693515,42.95302013422819
18,4 days 22:03:00,6 days 17:43:00,102,143,42.195877516978435,41.63265306122449
207,4 days 04:12:00,5 days 17:47:00,85,122,42.103788780726944,41.06280193236715
20,2 days 21:57:00,4 days 13:26:00,60,95,38.994704078788445,38.70967741935484
206,1 days 17:38:00,2 days 18:17:00,35,56,38.57915057915058,38.46153846153846
242/243,0 days 14:34:00,0 days 23:30:00,33,51,38.2661996497373,39.285714285714285
152,2 days 00:30:00,3 days 10:10:00,38,63,37.11734693877551,37.62376237623762
217,1 days 23:58:00,3 days 16:08:00,50,91,35.24369336272349,35.46099290780142
244,0 days 12:27:00,0 days 23:07:00,22,40,35.00468603561387,35.483870967741936
260,2 days 02:05:00,3 days 21:59:00,28,56,34.76399814900509,33.333333333333336
150,0 days 21:21:00,1 days 16:58:00,26,57,34.260497459213695,31.325301204819276
55,1 days 08:34:00,2 days 17:05:00,35,60,33.350401092336575,36.8421052631579
251,2 days 23:46:00,6 days 05:20:00,59,129,32.4589175335444,31.382978723404257
40,3 days 11:39:00,7 days 06:05:00,47,98,32.45602690118986,32.41379310344828
70,3 days 04:26:00,6 days 20:26:00,57,127,31.732632161638527,30.97826086956522
204,2 days 17:51:00,6 days 03:14:00,53,128,30.903402424716464,29.281767955801104
16,3 days 01:08:00,6 days 23:08:00,73,166,30.43840177580466,30.543933054393307
182,0 days 17:26:00,1 days 19:19:00,17,42,28.69684499314129,28.8135593220339
94,1 days 05:46:00,3 days 06:32:00,22,58,27.485380116959064,27.5
2,3 days 16:46:00,9 days 19:14:00,53,141,27.397119341563787,27.31958762886598
51,2 days 08:37:00,6 days 06:07:00,50,139,27.38632699129313,26.455026455026456
76,1 days 07:36:00,3 days 13:55:00,25,71,26.889802864841865,26.041666666666668
53,1 days 19:27:00,5 days 00:29:00,33,92,26.50467669784465,26.4
165,0 days 23:03:00,2 days 16:13:00,17,49,26.413292589763177,25.757575757575758
266,1 days 00:19:00,3 days 04:59:00,16,52,24.004606778545575,23.529411764705884
66,1 days 09:15:00,4 days 11:33:00,30,98,23.615056818181817,23.4375
125,0 days 20:24:00,2 days 19:34:00,14,44,23.19060250094733,24.137931034482758
10/48,1 days 01:40:00,3 days 17:43:00,19,68,22.24469160768453,21.839080459770116
105,1 days 12:22:00,6 days 06:01:00,25,112,19.511758919788967,18.248175182481752
233,1 days 09:06:00,5 days 19:08:00,33,132,19.218114960325142,20.0
30,1 days 07:36:00,5 days 17:34:00,33,146,18.679802955665025,18.435754189944134
33,2 days 05:08:00,9 days 16:40:00,36,156,18.59108933986471,18.75
14/37,1 days 07:34:00,5 days 18:17:00,22,102,18.585026003336278,17.741935483870968
108,1 days 07:09:00,5 days 20:43:00,23,97,18.124515128006205,19.166666666666668
162,0 days 19:29:00,3 days 16:17:00,14,68,18.079183420971233,17.073170731707318
180,1 days 14:09:00,7 days 04:57:00,28,134,18.07200378967314,17.28395061728395
234,0 days 23:43:00,5 days 00:47:00,24,115,16.412918108419838,17.26618705035971
224/690,0 days 17:20:00,3 days 16:36:00,18,92,16.362492133417245,16.363636363636363
550,0 days 03:08:00,0 days 17:06:00,5,29,15.485996705107084,14.705882352941176
28,1 days 02:35:00,6 days 01:46:00,22,134,15.424040228217773,14.102564102564102
205,0 days 10:24:00,2 days 11:47:00,6,35,14.818332937544525,14.634146341463415
