Route,Service Hours Canceled,Service Hours Run,Trips Canceled,Trips Run,Percent of Service Hours Canceled,Percent of Trips Canceled
66,1 days 05:05:00,4 days 15:43:00,26,102,20.655776515151516,20.3125
603,1 days 10:01:00,5 days 18:14:00,30,126,19.748427672955973,19.23076923076923
266,0 days 19:33:00,3 days 09:45:00,13,55,19.299111549851926,19.11764705882353
20,1 days 05:37:00,5 days 11:54:00,26,114,18.33660096997214,18.571428571428573
33,1 days 21:30:00,8 days 19:22:00,30,144,17.713470023358422,17.24137931034483
224/690,0 days 14:33:00,3 days 02:15:00,15,77,16.385135135135137,16.304347826086957
720,1 days 22:06:00,10 days 01:30:00,38,203,16.029207232267037,15.767634854771785
45,1 days 08:44:00,8 days 01:32:00,25,157,14.466705951679435,13.736263736263735
605,0 days 04:37:00,1 days 04:05:00,11,70,14.118246687054027,13.580246913580247
28,0 days 18:36:00,5 days 12:11:00,18,119,12.335580855532221,13.138686131386862
2,1 days 10:17:00,10 days 06:04:00,19,150,12.228761666963914,11.242603550295858
232,0 days 12:10:00,4 days 02:19:00,7,58,11.012219037562227,10.76923076923077
111,0 days 18:29:00,6 days 08:16:00,14,116,10.824792581747193,10.76923076923077
53,0 days 17:20:00,6 days 02:36:00,13,112,10.573403822692152,10.4
210,0 days 22:47:00,8 days 10:32:00,15,141,10.1116946519713,9.615384615384615
117,0 days 08:32:00,3 days 15:46:00,6,65,8.861197646244376,8.450704225352112
125,0 days 07:46:00,3 days 08:12:00,5,53,8.82910193255021,8.620689655172415
207,0 days 20:53:00,9 days 01:06:00,17,190,8.77512430842496,8.21256038647343
754,0 days 10:02:00,4 days 09:07:00,10,104,8.713272543059777,8.771929824561404
92,0 days 08:32:00,4 days 01:54:00,4,61,8.017538365173818,6.153846153846154
30,0 days 12:56:00,6 days 12:14:00,13,166,7.645320197044335,7.262569832402234
81,0 days 12:26:00,6 days 11:45:00,7,98,7.392726191655931,6.666666666666667
94,0 days 07:20:00,3 days 20:13:00,5,69,7.366482504604051,6.756756756756757
206,0 days 05:23:00,3 days 02:14:00,5,63,6.761565836298932,7.352941176470588
40,0 days 16:37:00,10 days 01:07:00,9,136,6.447232281427833,6.206896551724138
108,0 days 10:40:00,6 days 18:54:00,7,113,6.14557326675629,5.833333333333333
180,0 days 10:37:00,6 days 21:20:00,8,129,6.033911149000663,5.839416058394161
204,0 days 12:51:00,8 days 08:14:00,10,171,6.030504497457959,5.524861878453039
294,0 days 03:24:00,2 days 05:15:00,4,66,6.001765225066196,5.714285714285714
106,0 days 04:29:00,2 days 23:58:00,3,56,5.864399389579246,5.084745762711864
16,0 days 12:18:00,8 days 06:13:00,13,198,5.84276779352387,6.161137440758294
761,0 days 06:53:00,4 days 15:26:00,4,62,5.817720805747288,6.0606060606060606
115,0 days 08:03:00,5 days 17:56:00,5,85,5.514328119648361,5.555555555555555
