Route,Service Hours Canceled,Service Hours Run,Trips Canceled,Trips Run,Percent of Service Hours Canceled,Percent of Trips Canceled
14/37,1 days 06:05:00,8 days 03:23:00,20,133,13.342696629213483,13.071895424836601
205,0 days 16:28:00,4 days 16:53:00,8,60,12.73031825795645,11.764705882352942
125,0 days 14:51:00,5 days 08:03:00,9,78,10.39188243526942,10.344827586206897
244,0 days 04:04:00,1 days 12:32:00,7,64,10.016420361247947,9.859154929577464
266,0 days 12:53:00,6 days 03:03:00,8,91,8.055439766569403,8.080808080808081
111,0 days 19:54:00,9 days 14:20:00,13,158,7.952577594245371,7.60233918128655
240,0 days 14:58:00,8 days 20:05:00,11,167,6.591793290758276,6.179775280898877
16,0 days 16:31:00,11 days 10:13:00,15,260,5.681036459527632,5.454545454545454
164,0 days 07:11:00,5 days 00:49:00,5,84,5.611979166666667,5.617977528089888
165,0 days 08:34:00,6 days 05:47:00,6,105,5.409956846647721,5.405405405405405
55,0 days 07:20:00,5 days 21:05:00,6,127,4.941044357102752,4.511278195488722
20,0 days 09:35:00,7 days 17:51:00,9,148,4.9036329524134405,5.732484076433121
66,0 days 09:37:00,8 days 00:56:00,8,166,4.747798897391591,4.597701149425287
2,0 days 15:28:00,14 days 21:05:00,10,208,4.151568022189415,4.587155963302752
761,0 days 07:22:00,7 days 03:35:00,4,92,4.11660612834125,4.166666666666667
577,0 days 02:15:00,2 days 07:43:00,2,54,3.8815411155836688,3.5714285714285716
501,0 days 02:35:00,2 days 20:33:00,3,79,3.6316776007497658,3.658536585365854
204,0 days 07:37:00,9 days 12:10:00,6,182,3.2303668622322754,3.1914893617021276
105,0 days 08:49:00,11 days 06:10:00,6,190,3.1602843658522013,3.061224489795918
210,0 days 08:08:00,10 days 15:39:00,5,171,3.083338598597334,2.840909090909091
117,0 days 04:32:00,6 days 01:02:00,3,99,3.0309783819924228,2.9411764705882355
40,0 days 10:07:00,14 days 04:47:00,5,183,2.8830626009309395,2.6595744680851063
60,0 days 08:50:00,13 days 13:06:00,6,244,2.645238570572969,2.4
602,0 days 01:03:00,1 days 15:21:00,3,57,2.599009900990099,5.0
162,0 days 04:18:00,6 days 23:06:00,4,117,2.5087514585764294,3.3057851239669422
35/38,0 days 02:17:00,4 days 16:58:00,2,128,1.9812002892263196,1.5384615384615385
