Route,Service Hours Canceled,Service Hours Run,Trips Canceled,Trips Run,Percent of Service Hours Canceled,Percent of Trips Canceled
605,0 days 09:14:00,0 days 23:28:00,23,58,28.236493374108054,28.395061728395063
128,0 days 09:20:00,1 days 00:41:00,9,24,27.437530622243997,27.272727272727273
204,2 days 08:02:00,6 days 13:03:00,47,134,26.29644114196324,25.96685082872928
20,1 days 15:25:00,5 days 02:06:00,34,106,24.404086265607265,24.285714285714285
35/38,0 days 20:59:00,2 days 17:01:00,24,75,24.399224806201552,24.242424242424242
754,1 days 01:18:00,3 days 17:51:00,25,89,21.971341728180633,21.92982456140351
40,2 days 03:29:00,8 days 14:15:00,28,117,19.975426797723745,19.310344827586206
210,1 days 18:56:00,7 days 14:23:00,30,126,19.054663806494563,19.23076923076923
115,1 days 02:05:00,4 days 17:57:00,15,70,18.626517495834324,17.647058823529413
28,1 days 02:49:00,5 days 03:58:00,24,113,17.784901072178624,17.51824817518248
30,1 days 06:00:00,5 days 19:10:00,32,147,17.733990147783253,17.877094972067038
14/37,1 days 05:01:00,5 days 20:50:00,20,104,17.083701305073102,16.129032258064516
720,2 days 00:30:00,9 days 23:06:00,40,201,16.863699582753824,16.597510373443985
2,1 days 23:05:00,9 days 17:16:00,29,140,16.79448308661792,17.159763313609467
256,0 days 08:19:00,1 days 18:26:00,6,32,16.38752052545156,15.789473684210526
4,2 days 05:19:00,11 days 12:53:00,34,168,16.146779729456895,16.831683168316832
207,1 days 11:57:00,8 days 10:02:00,33,174,15.10609986693746,15.942028985507246
232,0 days 16:08:00,3 days 22:22:00,9,56,14.600301659125188,13.846153846153847
130,0 days 02:36:00,0 days 15:33:00,4,26,14.325068870523417,13.333333333333334
217,0 days 18:54:00,4 days 21:12:00,21,120,13.886847905951507,14.893617021276595
16,1 days 04:07:00,7 days 14:21:00,28,183,13.35920177383592,13.270142180094787
18,1 days 12:56:00,10 days 02:50:00,31,214,13.201477421660908,12.653061224489797
66,0 days 18:04:00,5 days 02:44:00,17,111,12.831439393939394,13.28125
206,0 days 10:01:00,2 days 21:36:00,8,60,12.581117856395228,11.764705882352942
266,0 days 10:18:00,3 days 19:00:00,7,61,10.16781836130306,10.294117647058824
33,1 days 02:01:00,9 days 14:51:00,18,156,10.128471321048533,10.344827586206897
761,0 days 11:22:00,4 days 10:57:00,6,60,9.606986899563319,9.090909090909092
111,0 days 15:13:00,6 days 09:03:00,11,117,9.043185419968305,8.59375
205,0 days 05:33:00,2 days 16:38:00,3,38,7.907860365708858,7.317073170731708
45,0 days 15:34:00,8 days 18:42:00,13,169,6.879787860931055,7.142857142857143
108,0 days 10:54:00,6 days 16:58:00,7,113,6.342125678820791,5.833333333333333
81,0 days 10:05:00,6 days 14:06:00,6,99,5.995441482509166,5.714285714285714
106,0 days 04:34:00,2 days 23:55:00,4,55,5.970799738505121,6.779661016949152
125,0 days 04:53:00,3 days 11:05:00,3,55,5.55134520651762,5.172413793103448
165,0 days 03:58:00,3 days 11:18:00,3,63,4.545454545454546,4.545454545454546
164,0 days 03:56:00,3 days 10:41:00,3,62,4.54108139311141,4.615384615384615
Metro J Line (Silver) 910/950,0 days 07:03:00,6 days 08:23:00,7,134,4.421910934559899,4.964539007092198
94,0 days 04:22:00,3 days 23:11:00,3,71,4.386405491377867,4.054054054054054
240,0 days 05:51:00,5 days 20:58:00,6,113,3.9845612441820863,5.042016806722689
110,0 days 03:28:00,3 days 16:21:00,2,60,3.775639862043928,3.225806451612903
251,0 days 08:18:00,8 days 20:48:00,8,180,3.7539574853007687,4.25531914893617
603,0 days 04:25:00,5 days 07:43:00,4,119,3.3425832492431886,3.252032520325203
60,0 days 08:26:00,10 days 19:18:00,6,181,3.1499003984063747,3.2085561497326203
90,0 days 03:42:00,4 days 18:22:00,2,64,3.13382269904009,3.0303030303030303
602,0 days 00:54:00,1 days 03:54:00,3,43,3.125,6.521739130434782
10/48,0 days 03:33:00,4 days 15:50:00,2,85,3.0767008522316917,2.2988505747126435
102,0 days 01:33:00,2 days 01:22:00,1,38,3.044189852700491,2.5641025641025643
78,0 days 03:39:00,4 days 21:14:00,3,113,3.0194402316282916,2.586206896551724
180,0 days 05:12:00,7 days 02:45:00,4,133,2.9553850525717533,2.9197080291970803
105,0 days 04:07:00,7 days 14:16:00,3,134,2.208709648573728,2.18978102189781
460,0 days 01:52:00,4 days 01:10:00,1,50,1.8848872433524066,1.9607843137254901
117,0 days 01:30:00,3 days 20:11:00,1,70,1.6011385874399573,1.408450704225352
260,0 days 01:59:00,5 days 22:05:00,1,83,1.3766774641369737,1.1904761904761905
224/690,0 days 01:11:00,3 days 15:37:00,1,91,1.3325825825825826,1.0869565217391304
660,0 days 00:00:00,1 days 02:11:00,0,75,0.0,0.0
155,0 days 00:00:00,2 days 06:13:00,0,36,0.0,0.0
62,0 days 00:00:00,2 days 22:35:00,0,40,0.0,0.0
233,0 days 00:00:00,7 days 04:14:00,0,165,0.0,0.0
617,0 days 00:00:00,1 days 01:03:00,0,39,0.0,0.0
665,0 days 00:00:00,0 days 09:48:00,0,28,0.0,0.0
611,0 days 00:00:00,1 days 17:09:00,0,36,0.0,0.0
158,0 days 00:00:00,1 days 08:53:00,0,30,0.0,0.0
161,0 days 00:00:00,1 days 08:19:00,0,28,0.0,0.0
162,0 days 00:00:00,4 days 11:45:00,0,82,0.0,0.0
662,0 days 00:00:00,1 days 17:15:00,0,44,0.0,0.0
154,0 days 00:00:00,1 days 03:34:00,0,32,0.0,0.0
686,0 days 00:00:00,0 days 11:26:00,0,32,0.0,0.0
690,0 days 00:00:00,1 days 11:35:00,0,42,0.0,0.0
70,0 days 00:00:00,8 days 18:39:00,0,162,0.0,0.0
166,0 days 00:00:00,2 days 11:41:00,0,67,0.0,0.0
152,0 days 00:00:00,3 days 23:00:00,0,74,0.0,0.0
76,0 days 00:00:00,4 days 11:29:00,0,88,0.0,0.0
150,0 days 00:00:00,1 days 20:49:00,0,62,0.0,0.0
127,0 days 00:00:00,1 days 20:18:00,0,47,0.0,0.0
120,0 days 00:00:00,2 days 22:17:00,0,38,0.0,0.0
92,0 days 00:00:00,4 days 10:26:00,0,65,0.0,0.0
96,0 days 00:00:00,1 days 02:13:00,0,32,0.0,0.0
Metro G Line (Orange) 901,0 days 00:00:00,6 days 04:16:00,0,190,0.0,0.0
601,0 days 00:00:00,0 days 22:59:00,0,114,0.0,0.0
534,0 days 00:00:00,1 days 07:54:00,0,32,0.0,0.0
550,0 days 00:00:00,0 days 20:14:00,0,34,0.0,0.0
55,0 days 00:00:00,3 days 16:39:00,0,87,0.0,0.0
236/235,0 days 00:00:00,1 days 07:44:00,0,32,0.0,0.0
237,0 days 00:00:00,2 days 07:45:00,0,36,0.0,0.0
230,0 days 00:00:00,1 days 12:36:00,0,41,0.0,0.0
242/243,0 days 00:00:00,1 days 14:04:00,0,84,0.0,0.0
244,0 days 00:00:00,1 days 00:04:00,0,42,0.0,0.0
246,0 days 00:00:00,1 days 19:48:00,0,54,0.0,0.0
258,0 days 00:00:00,2 days 00:42:00,0,29,0.0,0.0
265,0 days 00:00:00,1 days 04:09:00,0,26,0.0,0.0
222,0 days 00:00:00,1 days 17:14:00,0,39,0.0,0.0
267,0 days 00:00:00,0 days 20:24:00,0,28,0.0,0.0
