Route,Service Hours Canceled,Service Hours Run,Trips Canceled,Trips Run,Percent of Service Hours Canceled,Percent of Trips Canceled
210,6 days 02:36:00,4 days 20:12:00,100,81,55.78386605783866,55.248618784530386
40,4 days 17:39:00,6 days 00:05:00,63,82,44.09596482152095,43.44827586206897
70,4 days 08:17:00,5 days 16:35:00,79,105,43.2950456684196,42.93478260869565
204,3 days 19:20:00,5 days 01:45:00,74,107,42.862729761439184,40.88397790055249
111,2 days 22:18:00,4 days 01:58:00,54,74,41.77892234548336,42.1875
207,3 days 21:15:00,6 days 00:44:00,80,127,39.18341620561664,38.64734299516908
754,2 days 00:55:00,3 days 05:22:00,49,76,38.73564735383397,39.2
81,2 days 11:24:00,4 days 12:47:00,35,70,35.318600733326726,33.333333333333336
206,1 days 13:44:00,2 days 22:11:00,31,60,34.965250965250966,34.065934065934066
18,3 days 19:44:00,7 days 20:02:00,79,166,32.78922911950435,32.244897959183675
76,1 days 14:25:00,3 days 07:06:00,30,66,32.69039852503191,31.25
251,2 days 20:00:00,6 days 09:06:00,56,132,30.755314337403888,29.78723404255319
45,2 days 21:01:00,6 days 13:15:00,55,127,30.50235710076606,30.21978021978022
266,1 days 06:04:00,2 days 23:14:00,20,48,29.680816057913788,29.41176470588235
240,2 days 06:29:00,5 days 11:46:00,41,108,29.252796420581657,27.516778523489933
28,2 days 02:20:00,5 days 02:01:00,42,114,29.204138864713276,26.923076923076923
35/38,1 days 00:13:00,2 days 13:47:00,28,71,28.15891472868217,28.282828282828284
108,2 days 00:19:00,5 days 03:33:00,34,86,28.11287820015516,28.333333333333332
66,1 days 12:35:00,4 days 08:13:00,33,95,25.982481060606062,25.78125
128,0 days 08:12:00,1 days 01:49:00,8,25,24.10583047525723,24.242424242424242
10/48,1 days 03:11:00,3 days 16:12:00,21,66,23.559150657229523,24.137931034482758
152,1 days 06:29:00,4 days 04:11:00,23,78,23.32908163265306,22.77227722772277
617,0 days 05:43:00,0 days 19:20:00,9,30,22.821024617431803,23.076923076923077
55,0 days 21:57:00,3 days 03:42:00,23,72,22.478238607270864,24.210526315789473
14/37,1 days 12:35:00,5 days 13:16:00,26,98,21.538612501226574,20.967741935483872
20,1 days 13:34:00,5 days 21:49:00,32,123,20.942116510266654,20.64516129032258
260,1 days 05:55:00,4 days 18:09:00,17,67,20.765849143914853,20.238095238095237
244,0 days 06:57:00,1 days 04:37:00,12,50,19.540768509840674,19.35483870967742
92,1 days 01:58:00,4 days 11:46:00,22,58,19.41674975074776,27.5
2,2 days 12:42:00,10 days 23:18:00,36,158,18.734567901234566,18.556701030927837
60,2 days 01:43:00,9 days 02:01:00,36,151,18.569472111553786,19.25133689839572
180,1 days 14:11:00,7 days 04:55:00,29,133,18.087794094426023,17.901234567901234
150,0 days 11:09:00,2 days 03:10:00,21,62,17.892484621556566,25.301204819277107
242/243,0 days 06:41:00,1 days 07:23:00,15,69,17.5569176882662,17.857142857142858
30,1 days 05:36:00,5 days 19:34:00,30,149,17.497536945812808,16.75977653631285
