Route,Service Hours Canceled,Service Hours Run,Trips Canceled,Trips Run,Percent of Service Hours Canceled,Percent of Trips Canceled
601,0 days 05:51:00,0 days 17:35:00,28,86,24.964438122332858,24.56140350877193
53,1 days 07:14:00,7 days 20:24:00,22,140,14.220670814994689,13.580246913580247
10/48,0 days 17:48:00,5 days 22:06:00,14,110,11.131957473420888,11.290322580645162
577,0 days 05:24:00,2 days 04:34:00,5,51,9.315698677400805,8.928571428571429
117,0 days 13:40:00,5 days 15:54:00,9,93,9.137508357477156,8.823529411764707
20,0 days 17:04:00,7 days 08:22:00,14,140,8.823022574530416,9.090909090909092
60,1 days 00:36:00,12 days 21:20:00,16,234,7.366739868237173,6.4
18,0 days 19:01:00,12 days 05:19:00,17,246,6.088580576307364,6.4638783269961975
105,0 days 16:39:00,10 days 22:20:00,11,185,5.968098452715216,5.612244897959184
40,0 days 20:17:00,13 days 18:37:00,10,178,5.780374275672082,5.319148936170213
166,0 days 05:39:00,3 days 20:19:00,6,99,5.767267778155835,5.714285714285714
165,0 days 08:54:00,6 days 05:27:00,6,105,5.620461004104831,5.405405405405405
210,0 days 14:35:00,10 days 09:12:00,10,166,5.5285272003538255,5.681818181818182
158,0 days 02:12:00,1 days 16:32:00,2,32,5.14820592823713,5.882352941176471
260,0 days 11:22:00,8 days 18:13:00,6,120,5.129748025573524,4.761904761904762
111,0 days 12:47:00,9 days 21:27:00,9,162,5.108565339016917,5.2631578947368425
51,0 days 15:34:00,12 days 20:13:00,13,266,4.807741802645802,4.659498207885305
205,0 days 06:08:00,5 days 03:13:00,3,65,4.741657002963535,4.411764705882353
30,0 days 09:16:00,7 days 19:32:00,9,193,4.708672086720867,4.455445544554456
16,0 days 12:32:00,11 days 14:12:00,12,263,4.310937858289384,4.363636363636363
150,0 days 03:02:00,3 days 00:59:00,4,94,3.9903529927647448,4.081632653061225
240,0 days 09:02:00,9 days 02:01:00,6,172,3.9785656610144606,3.3707865168539324
78,0 days 06:47:00,6 days 22:42:00,6,157,3.910077817273513,3.6809815950920246
45,0 days 09:58:00,10 days 04:59:00,7,186,3.9092632542328563,3.626943005181347
66,0 days 07:53:00,8 days 02:40:00,7,167,3.892043116925862,4.022988505747127
179,0 days 01:35:00,1 days 15:13:00,2,59,3.880718954248366,3.278688524590164
2,0 days 12:51:00,14 days 18:32:00,7,206,3.4977090232726944,3.2863849765258215
70,0 days 09:52:00,11 days 13:00:00,7,197,3.43946084127353,3.4313725490196076
14/37,0 days 07:38:00,9 days 01:50:00,5,148,3.3855706682436426,3.2679738562091503
204,0 days 07:38:00,9 days 12:09:00,6,182,3.237435498692302,3.1914893617021276
164,0 days 04:00:00,5 days 03:04:00,3,85,3.147953830010493,3.409090909090909
266,0 days 04:33:00,6 days 11:23:00,3,96,2.8449353897457272,3.0303030303030303
