Route,Service Hours Canceled,Service Hours Run,Trips Canceled,Trips Run,Percent of Service Hours Canceled,Percent of Trips Canceled
218,0 days 11:57:00,0 days 12:54:00,18,20,48.08853118712273,47.36842105263158
117,2 days 21:13:00,5 days 01:54:00,45,84,36.2169704369059,34.883720930232556
754,2 days 15:05:00,4 days 18:18:00,58,106,35.56328102978483,35.36585365853659
206,2 days 05:30:00,4 days 09:50:00,43,86,33.57740585774059,33.333333333333336
240,3 days 14:53:00,7 days 10:52:00,67,140,32.693634368140486,32.367149758454104
40,5 days 07:47:00,11 days 01:18:00,67,142,32.50794996820013,32.057416267942585
166,1 days 09:50:00,3 days 12:47:00,35,92,28.523254180132078,27.559055118110237
207,4 days 00:56:00,11 days 04:43:00,74,218,26.509868271115366,25.34246575342466
115,2 days 13:07:00,7 days 07:35:00,38,105,25.820306999014225,26.573426573426573
111,3 days 02:26:00,8 days 22:05:00,49,148,25.798625151637687,24.873096446700508
210,2 days 22:26:00,8 days 20:12:00,47,141,24.920391555607974,25.0
53,2 days 09:06:00,7 days 19:54:00,43,138,23.306122448979593,23.756906077348066
230,0 days 15:53:00,2 days 06:58:00,18,64,22.41825452834627,21.951219512195124
251,2 days 12:12:00,8 days 17:05:00,50,172,22.355635328340657,22.52252252252252
158,0 days 09:33:00,1 days 09:11:00,8,26,22.34789391575663,23.529411764705884
16,2 days 21:21:00,10 days 09:06:00,66,235,21.777359083058563,21.92691029900332
161,0 days 10:18:00,1 days 14:28:00,9,33,21.120984278879014,21.428571428571427
690,0 days 11:16:00,2 days 00:03:00,13,57,18.994099466142174,18.571428571428573
14/37,1 days 19:30:00,7 days 21:03:00,30,128,18.705654697914426,18.9873417721519
Metro G Line (Orange) 901,1 days 17:36:00,7 days 15:21:00,52,228,18.49299844409869,18.571428571428573
20,1 days 15:49:00,7 days 17:09:00,33,147,17.6989183582753,18.333333333333332
180,1 days 23:29:00,9 days 15:35:00,35,170,17.01505016722408,17.073170731707318
18,2 days 09:13:00,11 days 19:57:00,49,239,16.77088422081094,17.01388888888889
108,2 days 02:02:00,10 days 10:40:00,34,171,16.638953552821196,16.585365853658537
150,0 days 14:29:00,3 days 01:01:00,17,95,16.552380952380954,15.178571428571429
165,1 days 06:07:00,6 days 12:01:00,21,109,16.18015759312321,16.153846153846153
242/243,0 days 07:14:00,1 days 13:29:00,16,80,16.175922474841595,16.666666666666668
205,0 days 20:20:00,4 days 13:01:00,10,58,15.719623759824765,14.705882352941176
45,1 days 19:44:00,9 days 20:50:00,34,179,15.5875014850897,15.96244131455399
162,1 days 06:50:00,7 days 05:25:00,22,121,15.095879232966137,15.384615384615385
55,1 days 00:28:00,5 days 21:39:00,21,127,14.728604394501856,14.18918918918919
60,2 days 00:33:00,12 days 15:41:00,37,227,13.783476861928646,14.015151515151516
244,0 days 05:35:00,1 days 11:01:00,10,61,13.752052545155994,14.084507042253522
217,1 days 02:52:00,7 days 04:43:00,28,174,13.461377870563675,13.861386138613861
232,0 days 22:54:00,6 days 03:21:00,12,84,13.450807635829662,12.5
260,1 days 08:44:00,8 days 21:11:00,20,120,13.310742121314808,14.285714285714286
66,1 days 07:21:00,8 days 14:33:00,28,176,13.177805800756621,13.72549019607843
Metro J Line (Silver) 910/950,1 days 17:57:00,11 days 15:28:00,37,250,13.05159450350013,12.89198606271777
33,2 days 04:00:00,14 days 19:24:00,32,228,12.763868433971528,12.307692307692308
601,0 days 02:55:00,0 days 20:31:00,14,100,12.446657183499289,12.280701754385966
164,0 days 22:19:00,6 days 14:09:00,15,110,12.366087920206871,12.0
128,0 days 04:13:00,1 days 06:47:00,4,29,12.047619047619047,12.121212121212121
51,1 days 16:37:00,12 days 18:36:00,36,264,11.697787164594633,12.0
81,1 days 01:10:00,7 days 23:01:00,15,116,11.64135378922211,11.450381679389313
266,0 days 18:18:00,5 days 21:38:00,12,87,11.442267611504795,12.121212121212121
204,1 days 05:29:00,10 days 00:45:00,23,191,10.910324411002836,10.74766355140187
10/48,0 days 18:52:00,6 days 11:04:00,16,118,10.84706784208509,11.940298507462687
94,0 days 19:15:00,6 days 20:39:00,14,114,10.467645459488853,10.9375
152,0 days 18:55:00,7 days 06:23:00,13,126,9.786170029315398,9.352517985611511
224/690,0 days 13:39:00,5 days 06:59:00,13,126,9.706091490874615,9.352517985611511
76,0 days 16:07:00,6 days 08:08:00,13,115,9.5789995047053,10.15625
720,1 days 19:03:00,17 days 13:45:00,34,323,9.262048192771084,9.523809523809524
2,1 days 14:01:00,15 days 20:13:00,23,221,9.0898222682713,9.426229508196721
92,0 days 15:21:00,7 days 00:15:00,8,103,8.360566448801743,7.207207207207207
761,0 days 19:05:00,8 days 19:50:00,10,113,8.264164561530134,8.130081300813009
222,0 days 05:40:00,2 days 15:18:00,5,67,8.216529724504591,6.944444444444445
256,0 days 04:21:00,2 days 01:43:00,3,38,8.045622688039458,7.317073170731708
Metro L Line (Gold) Shuttle 854,0 days 02:40:00,1 days 08:02:00,10,120,7.684918347742555,7.6923076923076925
125,0 days 10:27:00,5 days 12:27:00,6,81,7.312806158152554,6.896551724137931
70,1 days 01:59:00,13 days 23:37:00,20,235,7.185656342182891,7.8431372549019605
577,0 days 04:01:00,2 days 05:57:00,4,52,6.929269695227142,7.142857142857143
28,0 days 17:02:00,10 days 01:49:00,15,204,6.580387611873028,6.8493150684931505
169,0 days 04:35:00,2 days 17:53:00,2,34,6.5042573320719015,5.555555555555555
294,0 days 03:36:00,2 days 08:20:00,4,67,6.0066740823136815,5.633802816901408
106,0 days 07:58:00,5 days 14:44:00,6,101,5.582807755197384,5.607476635514018
35/38,0 days 06:19:00,4 days 12:56:00,7,123,5.4808387563268255,5.384615384615385
110,0 days 09:44:00,7 days 16:32:00,6,118,5.010295126973233,4.838709677419355
4,1 days 01:59:00,20 days 22:55:00,16,274,4.912711917816853,5.517241379310345
