Route,Service Hours Canceled,Service Hours Run,Trips Canceled,Trips Run,Percent of Service Hours Canceled,Percent of Trips Canceled
20,2 days 08:40:00,4 days 08:51:00,48,92,35.08409864823032,34.285714285714285
60,2 days 05:23:00,8 days 22:21:00,37,150,19.93899402390438,19.78609625668449
45,1 days 19:52:00,7 days 14:24:00,35,147,19.387153800824986,19.23076923076923
78,0 days 20:50:00,4 days 04:03:00,19,97,17.234247897421756,16.379310344827587
294,0 days 08:09:00,2 days 00:30:00,10,60,14.386584289496911,14.285714285714286
10/48,0 days 15:08:00,4 days 04:15:00,11,76,13.11570128556984,12.64367816091954
534,0 days 04:04:00,1 days 03:50:00,4,28,12.748171368861025,12.5
2,1 days 09:45:00,10 days 06:36:00,20,149,12.038523274478331,11.834319526627219
204,1 days 01:11:00,7 days 19:54:00,20,161,11.818537348455221,11.049723756906078
105,0 days 21:42:00,6 days 20:41:00,15,122,11.642671912724671,10.94890510948905
115,0 days 14:54:00,5 days 05:08:00,9,76,10.640323732444656,10.588235294117647
76,0 days 11:26:00,4 days 00:03:00,9,79,10.637308109784463,10.227272727272727
40,1 days 03:21:00,9 days 14:23:00,14,131,10.61174340403518,9.655172413793103
66,0 days 14:56:00,5 days 05:52:00,14,114,10.606060606060606,10.9375
90,0 days 12:31:00,4 days 09:33:00,7,59,10.601355166572558,10.606060606060606
18,1 days 05:37:00,10 days 10:09:00,26,219,10.586202788037651,10.612244897959183
94,0 days 10:31:00,3 days 17:02:00,8,66,10.564205591829902,10.81081081081081
266,0 days 10:34:00,3 days 18:44:00,7,61,10.431062849621586,10.294117647058824
158,0 days 03:20:00,1 days 05:33:00,3,27,10.13684744044602,10.0
16,0 days 20:44:00,7 days 21:44:00,22,189,9.851124485270827,10.42654028436019
180,0 days 17:18:00,6 days 14:39:00,13,124,9.832338732594486,9.489051094890511
720,1 days 03:44:00,10 days 19:52:00,22,219,9.643022716736208,9.12863070539419
35/38,0 days 08:12:00,3 days 05:48:00,10,89,9.534883720930232,10.1010101010101
128,0 days 03:13:00,1 days 06:48:00,3,30,9.456148946594807,9.090909090909092
53,0 days 15:22:00,6 days 04:34:00,12,113,9.373729158194388,9.6
240,0 days 13:45:00,5 days 13:04:00,10,109,9.365421727778408,8.403361344537815
234,0 days 13:24:00,5 days 11:06:00,12,127,9.273356401384083,8.633093525179856
251,0 days 20:26:00,8 days 08:40:00,15,173,9.241670435700286,7.9787234042553195
206,0 days 07:18:00,3 days 00:19:00,6,62,9.168934477705672,8.823529411764707
217,0 days 11:27:00,5 days 04:39:00,12,129,8.412931667891256,8.51063829787234
81,0 days 14:08:00,6 days 10:03:00,8,97,8.40352789614508,7.619047619047619
70,0 days 17:02:00,8 days 01:37:00,14,148,8.086082759712003,8.641975308641975
256,0 days 03:56:00,1 days 22:49:00,3,35,7.750410509031199,7.894736842105263
51,0 days 16:00:00,7 days 22:44:00,14,175,7.739438890680425,7.407407407407407
224/690,0 days 06:50:00,3 days 09:58:00,7,85,7.695195195195195,7.608695652173913
4,0 days 23:45:00,12 days 18:27:00,15,187,7.192610539067232,7.425742574257426
55,0 days 06:17:00,3 days 10:22:00,6,81,7.087798458356834,6.896551724137931
33,0 days 17:58:00,9 days 22:54:00,12,162,6.994549701531274,6.896551724137931
210,0 days 15:39:00,8 days 17:40:00,11,145,6.945780013314594,7.051282051282051
267,0 days 01:21:00,0 days 19:03:00,2,26,6.617647058823529,7.142857142857143
754,0 days 07:27:00,4 days 11:42:00,7,107,6.469821971341728,6.140350877192983
92,0 days 06:31:00,4 days 03:55:00,3,62,6.122768556216724,4.615384615384615
Metro J Line (Silver) 910/950,0 days 09:21:00,6 days 06:05:00,9,132,5.864520175621995,6.382978723404255
111,0 days 09:26:00,6 days 14:50:00,7,121,5.606180665610142,5.46875
242/243,0 days 02:08:00,1 days 11:56:00,5,79,5.604203152364273,5.9523809523809526
207,0 days 13:06:00,9 days 08:53:00,11,196,5.504587155963303,5.314009661835748
230,0 days 01:52:00,1 days 10:44:00,2,39,5.100182149362477,4.878048780487805
30,0 days 06:47:00,6 days 18:23:00,8,171,4.009852216748769,4.4692737430167595
28,0 days 05:17:00,6 days 01:30:00,5,132,3.5039239526915,3.6496350364963503
260,0 days 05:01:00,5 days 19:03:00,3,81,3.4821841739935215,3.5714285714285716
Metro G Line (Orange) 901,0 days 04:12:00,6 days 00:04:00,6,184,2.83273381294964,3.1578947368421053
605,0 days 00:51:00,1 days 07:51:00,2,79,2.599388379204893,2.4691358024691357
62,0 days 01:36:00,2 days 20:59:00,1,39,2.2668240850059034,2.5
233,0 days 03:52:00,7 days 00:22:00,4,161,2.2450164505515775,2.4242424242424243
110,0 days 01:47:00,3 days 18:02:00,1,61,1.9422762751860592,1.6129032258064515
14/37,0 days 03:00:00,6 days 22:51:00,2,122,1.766264350897851,1.6129032258064515
460,0 days 01:44:00,4 days 01:18:00,1,50,1.7502524402558062,1.9607843137254901
150,0 days 00:44:00,1 days 20:05:00,1,61,1.6362960208255857,1.6129032258064515
117,0 days 01:17:00,3 days 20:24:00,1,70,1.36986301369863,1.408450704225352
125,0 days 01:11:00,3 days 14:47:00,1,57,1.3452065176203107,1.7241379310344827
602,0 days 00:00:00,1 days 04:48:00,0,46,0.0,0.0
603,0 days 00:00:00,5 days 12:08:00,0,123,0.0,0.0
601,0 days 00:00:00,0 days 22:59:00,0,114,0.0,0.0
179,0 days 00:00:00,1 days 06:33:00,0,49,0.0,0.0
686,0 days 00:00:00,0 days 11:26:00,0,32,0.0,0.0
611,0 days 00:00:00,1 days 17:09:00,0,36,0.0,0.0
617,0 days 00:00:00,1 days 01:03:00,0,39,0.0,0.0
120,0 days 00:00:00,2 days 22:17:00,0,38,0.0,0.0
660,0 days 00:00:00,1 days 02:11:00,0,75,0.0,0.0
662,0 days 00:00:00,1 days 17:15:00,0,44,0.0,0.0
665,0 days 00:00:00,0 days 09:48:00,0,28,0.0,0.0
690,0 days 00:00:00,1 days 11:35:00,0,42,0.0,0.0
761,0 days 00:00:00,4 days 22:19:00,0,66,0.0,0.0
108,0 days 00:00:00,7 days 03:52:00,0,120,0.0,0.0
106,0 days 00:00:00,3 days 04:29:00,0,59,0.0,0.0
96,0 days 00:00:00,1 days 02:13:00,0,32,0.0,0.0
550,0 days 00:00:00,0 days 20:14:00,0,34,0.0,0.0
152,0 days 00:00:00,3 days 23:00:00,0,74,0.0,0.0
127,0 days 00:00:00,1 days 20:18:00,0,47,0.0,0.0
130,0 days 00:00:00,0 days 18:09:00,0,30,0.0,0.0
167,0 days 00:00:00,2 days 10:07:00,0,41,0.0,0.0
182,0 days 00:00:00,2 days 01:07:00,0,48,0.0,0.0
166,0 days 00:00:00,2 days 11:41:00,0,67,0.0,0.0
165,0 days 00:00:00,3 days 15:16:00,0,66,0.0,0.0
164,0 days 00:00:00,3 days 14:37:00,0,65,0.0,0.0
205,0 days 00:00:00,2 days 22:11:00,0,41,0.0,0.0
212,0 days 00:00:00,5 days 00:35:00,0,103,0.0,0.0
218,0 days 00:00:00,0 days 23:37:00,0,36,0.0,0.0
222,0 days 00:00:00,1 days 17:14:00,0,39,0.0,0.0
232,0 days 00:00:00,4 days 14:30:00,0,65,0.0,0.0
162,0 days 00:00:00,4 days 11:45:00,0,82,0.0,0.0
236/235,0 days 00:00:00,1 days 07:44:00,0,32,0.0,0.0
237,0 days 00:00:00,2 days 07:45:00,0,36,0.0,0.0
161,0 days 00:00:00,1 days 08:19:00,0,28,0.0,0.0
244,0 days 00:00:00,1 days 00:04:00,0,42,0.0,0.0
246,0 days 00:00:00,1 days 19:48:00,0,54,0.0,0.0
